player_id,movement,acceleration,sprint_speed,agility,reactions,balance
13468,282,55,61,63,56,47
13469,285,58,56,55,55,61
13470,385,74,76,83,65,87
13471,317,66,64,63,60,64
13472,332,71,70,61,59,71
13473,317,67,74,60,57,59
13474,256,49,53,41,61,52
13475,274,47,48,50,59,70
13476,396,84,80,82,60,90
13477,304,62,66,60,58,58
13478,342,67,69,69,62,75
13479,352,74,64,80,59,75
13480,235,40,49,39,49,58
13481,334,76,72,59,59,68
13482,346,72,73,71,59,71
13483,337,67,71,69,55,75
13484,377,79,78,83,52,85
13485,283,63,66,51,51,52
13486,360,77,67,80,60,76
13487,274,60,61,45,55,53
13488,347,68,69,73,58,79
13489,331,67,74,58,67,65
13490,372,74,75,78,62,83
13491,342,69,68,72,55,78
13492,319,63,67,66,63,60
13493,259,46,42,52,62,57
13494,323,68,65,71,54,65
13495,184,29,29,35,52,39
13496,316,76,74,58,61,47
13497,310,67,73,61,55,54
13498,361,72,76,77,62,74
13499,322,66,70,59,59,68
13500,325,62,62,71,56,74
13501,311,65,65,49,62,70
13502,166,28,18,31,63,26
13503,307,61,61,67,58,60
13504,354,68,65,77,64,80
13505,372,70,72,81,63,86
13506,251,51,46,48,58,48
13507,331,72,78,69,50,62
13508,368,74,75,79,58,82
13509,321,70,67,62,56,66
13510,134,20,23,18,54,19
13511,385,82,83,86,54,80
13512,273,50,52,43,60,68
13513,341,73,74,70,58,66
13514,162,33,18,28,54,29
13515,322,67,68,65,58,64
13516,332,68,73,68,52,71
13517,300,69,67,66,46,52
13518,320,66,68,63,58,65
13519,237,40,41,36,58,62
13520,327,68,66,69,58,66
13521,363,83,74,73,55,78
13522,315,58,65,68,56,68
13523,309,63,68,58,61,59
13524,315,74,64,69,51,57
13525,323,69,66,57,58,73
13526,319,59,62,69,59,70
13527,291,60,66,58,60,47
13528,163,18,30,22,49,44
13529,341,73,71,72,61,64
13530,354,78,74,75,54,73
13531,307,70,74,48,58,57
13532,270,51,42,55,63,59
13533,263,51,48,56,50,58
13534,342,73,73,68,56,72
13535,305,64,58,65,60,58
13536,343,74,76,67,55,71
13537,323,72,68,59,57,67
13538,338,64,63,72,57,82
13539,340,76,74,68,56,66
13540,355,79,84,76,57,59
13541,325,68,65,70,63,59
13542,373,78,81,75,56,83
13543,373,83,79,83,52,76
13544,235,54,28,37,56,60
13545,357,68,68,77,62,82
13546,334,70,70,62,62,70
13547,280,53,55,61,56,55
13548,335,68,71,70,59,67
13549,259,51,51,45,58,54
13550,294,61,59,60,62,52
13551,281,55,52,61,54,59
13552,339,70,74,71,60,64
13553,317,62,64,70,58,63
13554,303,62,65,55,54,67
13555,364,67,70,73,73,81
13556,328,65,70,52,59,82
13557,280,53,51,57,59,60
13558,303,66,57,57,58,65
13559,290,59,63,52,60,56
13560,239,53,47,39,49,51
13561,317,68,63,62,57,67
13562,317,62,69,55,61,70
13563,365,72,75,74,66,78
13564,306,64,64,57,59,62
13565,251,51,51,40,53,56
13566,267,44,60,56,63,44
13567,309,65,68,55,59,62
13568,350,80,84,70,53,63
13569,316,65,67,51,63,70
13570,280,58,52,47,57,66
13571,348,74,77,71,59,67
13572,165,32,30,26,38,39
13573,356,80,77,69,56,74
13574,303,66,63,50,51,73
13575,208,41,43,32,57,35
13576,377,77,79,80,59,82
13577,360,65,71,81,60,83
13578,310,74,73,54,44,65
13579,306,63,62,52,62,67
13580,262,45,49,60,56,52
13581,340,77,77,69,53,64
13582,309,68,72,58,55,56
13583,330,73,72,67,50,68
13584,323,67,67,64,55,70
13585,347,71,76,73,59,68
13586,206,32,34,38,59,43
13587,230,31,35,37,65,62
13588,381,81,80,77,65,78
13589,314,72,69,66,49,58
13590,329,71,73,62,58,65
13591,343,68,69,74,64,68
13592,363,80,80,80,56,67
13593,356,76,77,76,57,70
13594,293,55,65,58,59,56
13595,339,73,86,66,55,59
13596,337,65,71,67,61,73
13597,183,31,31,26,57,38
13598,240,42,45,55,59,39
13599,236,40,44,37,57,58
13600,293,64,53,64,54,58
13601,261,54,52,48,56,51
13602,337,69,65,71,59,73
13603,329,70,73,68,60,58
13604,330,70,68,71,55,66
13605,272,63,59,44,48,58
13606,302,64,67,66,56,49
13607,284,57,59,57,58,53
13608,150,22,28,28,50,22
13609,381,79,77,75,69,81
13610,338,71,72,64,57,74
13611,343,76,60,71,63,73
13612,330,67,64,67,54,78
13613,323,64,65,69,62,63
13614,353,78,76,67,65,67
13615,298,62,64,53,57,62
13616,359,81,79,80,52,67
13617,297,65,60,59,59,54
13618,286,59,63,51,58,55
13619,203,31,32,33,59,48
13620,364,69,68,82,55,90
13621,367,77,81,70,58,81
13622,342,64,67,77,58,76
13623,307,64,67,58,58,60
13624,259,41,55,56,63,44
13625,151,18,26,26,56,25
13626,375,81,82,79,59,74
13627,263,46,57,52,58,50
13628,360,83,78,70,54,75
13629,308,62,67,66,58,55
13630,330,68,74,68,61,59
13631,297,59,62,66,56,54
13632,315,74,66,62,49,64
13633,350,69,67,79,61,74
13634,288,62,61,61,53,51
13635,304,70,66,67,47,54
13636,266,58,63,46,56,43
13637,314,62,70,62,62,58
13638,336,69,63,60,63,81
13639,346,74,75,73,59,65
13640,366,81,71,76,62,76
13641,317,64,61,67,53,72
13642,344,74,74,76,57,63
13643,300,71,40,64,57,68
13644,360,82,75,80,51,72
13645,329,82,82,65,54,46
13646,318,69,70,64,53,62
13647,324,66,65,63,61,69
13648,366,83,87,63,52,81
13649,321,69,71,69,52,60
13650,226,36,41,50,58,41
13651,272,60,64,41,57,50
13652,314,61,73,66,55,59
13653,241,48,42,56,55,40
13654,321,62,66,65,62,66
13655,355,69,67,78,60,81
13656,135,18,15,25,52,25
13657,348,69,70,58,65,86
13658,367,67,69,80,61,90
13659,291,56,62,59,59,55
13660,335,76,73,78,52,56
13661,362,75,73,78,55,81
13662,300,67,70,56,54,53
13663,317,68,66,59,63,61
13664,348,76,79,69,62,62
13665,338,76,75,70,45,72
13666,330,78,79,56,58,59
13667,223,48,40,30,54,51
13668,308,55,57,69,61,66
13669,347,68,66,79,55,79
13670,255,50,49,44,61,51
13671,256,50,47,49,50,60
13672,320,60,53,65,60,82
13673,341,75,78,66,56,66
13674,339,66,68,66,62,77
13675,360,78,85,68,62,67
13676,294,66,64,56,55,53
13677,302,60,62,55,57,68
13678,301,57,53,63,66,62
13679,337,65,65,65,57,85
13680,371,79,78,82,53,79
13681,337,73,64,63,61,76
13682,363,76,71,71,65,80
13683,367,78,75,85,57,72
13684,320,62,55,64,61,78
13685,255,49,41,50,58,57
13686,165,16,31,26,56,36
13687,322,67,69,68,54,64
13688,232,46,44,33,58,51
13689,360,76,74,78,59,73
13690,335,64,58,71,60,82
13691,331,72,70,72,53,64
13692,338,66,74,67,64,67
13693,313,67,55,64,60,67
13694,289,59,57,65,53,55
13695,339,65,67,71,62,74
13696,344,71,71,68,59,75
13697,336,62,59,75,62,78
13698,313,65,61,66,71,50
13699,375,84,80,81,54,76
13700,307,65,66,73,62,41
13701,304,67,66,53,61,57
13702,220,35,35,52,67,31
13703,388,91,91,82,53,71
13704,331,68,72,65,51,75
13705,336,73,71,72,54,66
13706,404,90,86,87,53,88
13707,336,68,63,74,61,70
13708,287,56,50,58,63,60
13709,326,74,70,60,56,66
13710,189,36,36,48,35,34
13711,258,42,34,67,60,55
13712,297,55,61,53,54,74
13713,322,71,68,62,53,68
13714,257,52,53,44,57,51
13715,309,69,73,60,55,52
13716,326,69,71,63,59,64
13717,329,63,60,61,64,81
13718,381,79,75,85,61,81
13719,310,65,70,55,60,60
13720,394,90,91,76,65,72
13721,277,61,64,62,57,33
13722,277,50,50,58,59,60
13723,268,60,55,38,61,54
13724,333,67,69,66,59,72
13725,312,54,53,68,66,71
13726,198,32,35,34,43,54
13727,351,74,73,72,54,78
13728,392,83,80,89,54,86
13729,355,70,69,73,59,84
13730,337,75,69,67,58,68
13731,195,30,33,32,55,45
13732,316,67,68,61,59,61
13733,309,57,62,61,69,60
13734,330,73,75,71,54,57
13735,257,52,47,43,53,62
13736,323,64,66,64,63,66
13737,303,61,63,60,55,64
13738,320,69,69,65,59,58
13739,356,75,82,73,52,74
13740,282,55,60,55,60,52
13741,337,70,72,71,57,67
13742,312,62,69,61,62,58
13743,171,26,26,26,59,34
13744,311,63,55,71,58,64
13745,335,68,62,77,51,77
13746,346,72,68,74,60,72
13747,339,70,72,70,60,67
13748,332,71,65,65,60,71
13749,344,66,74,65,61,78
13750,317,64,61,63,62,67
13751,352,71,73,75,60,73
13752,292,61,61,54,64,52
13753,356,74,78,81,58,65
13754,179,27,36,32,51,33
13755,340,70,77,71,50,72
13756,230,45,46,40,60,39
13757,282,53,55,59,57,58
13758,229,55,56,33,58,27
13759,320,65,64,66,58,67
13760,327,59,67,68,62,71
13761,340,69,68,71,59,73
13762,346,68,63,75,64,76
13763,308,69,69,61,57,52
13764,198,30,32,36,60,40
13765,274,55,58,54,57,50
13766,167,20,30,35,57,25
13767,245,57,49,33,54,52
13768,353,83,86,74,57,53
13769,343,70,65,81,60,67
13770,375,84,80,75,56,80
13771,337,66,68,64,63,76
13772,283,52,54,56,58,63
13773,267,50,45,56,59,57
13774,356,76,80,65,57,78
13775,173,25,24,30,55,39
13776,214,34,39,38,59,44
13777,299,55,62,64,59,59
13778,287,65,59,59,55,49
13779,354,68,73,73,61,79
13780,349,71,75,72,60,71
13781,317,65,68,62,61,61
13782,314,61,65,55,65,68
13783,256,31,32,62,60,71
13784,309,61,62,57,58,71
13785,354,76,77,70,62,69
13786,296,71,74,50,46,55
13787,167,31,21,35,54,26
13788,326,67,64,71,62,62
13789,345,69,69,76,59,72
13790,361,71,71,77,63,79
13791,260,55,54,58,58,35
13792,301,53,61,69,56,62
13793,329,70,68,73,57,61
13794,340,78,80,61,58,63
13795,326,68,69,67,60,62
13796,330,67,64,68,56,75
13797,326,69,76,62,56,63
13798,254,34,64,64,55,37
13799,317,72,70,60,53,62
13800,373,83,79,73,57,81
13801,232,48,50,34,53,47
13802,315,68,60,64,56,67
13803,328,68,66,64,60,70
13804,271,52,54,57,59,49
13805,214,39,37,42,51,45
13806,324,72,75,62,55,60
13807,343,73,71,67,59,73
13808,324,62,64,61,59,78
13809,343,74,75,68,59,67
13810,282,56,66,53,56,51
13811,298,66,64,54,60,54
13812,294,63,51,45,60,75
13813,175,32,23,29,54,37
13814,346,76,74,72,60,64
13815,339,68,68,70,62,71
13816,328,65,62,63,66,72
13817,277,53,55,54,56,59
13818,183,26,23,29,56,49
13819,184,30,30,31,55,38
13820,311,64,63,62,52,70
13821,271,66,48,40,55,62
13822,153,21,31,23,51,27
13823,328,74,77,65,53,59
13824,383,78,76,83,61,85
13825,299,62,67,55,57,58
13826,171,32,24,28,50,37
13827,314,64,62,64,56,68
13828,304,67,68,60,56,53
13829,284,52,55,56,59,62
13830,313,60,62,64,60,67
13831,299,63,54,62,58,62
13832,360,71,69,79,56,85
13833,250,55,52,54,55,34
13834,282,65,33,60,62,62
13835,314,63,68,62,58,63
13836,341,63,66,73,68,71
13837,329,68,63,67,58,73
13838,301,65,73,59,59,45
13839,335,74,69,70,45,77
13840,212,43,49,32,54,34
13841,347,75,82,69,51,70
13842,307,62,67,65,52,61
13843,335,75,55,74,59,72
13844,289,60,63,47,56,63
13845,168,23,25,30,58,32
13846,323,69,59,65,61,69
13847,351,77,77,76,57,64
13848,349,75,76,71,65,62
13849,320,60,83,62,60,55
13850,311,67,67,64,42,71
13851,303,63,62,58,62,58
13852,357,78,73,81,48,77
13853,356,63,63,91,55,84
13854,314,61,63,64,61,65
13855,279,62,67,42,59,49
13856,361,83,82,69,55,72
13857,378,80,83,78,58,79
13858,251,38,42,51,59,61
13859,323,65,65,65,62,66
13860,219,41,44,32,55,47
13861,185,30,32,23,55,45
13862,337,64,64,72,53,84
13863,327,68,67,68,60,64
13864,360,71,73,76,60,80
13865,365,74,78,77,57,79
13866,358,75,73,75,54,81
13867,283,55,55,59,59,55
13868,343,76,68,64,58,77
13869,291,58,62,67,61,43
13870,376,74,75,77,58,92
13871,258,48,48,50,57,55
13872,368,73,71,84,55,85
13873,245,49,42,44,58,52
13874,356,72,72,78,56,78
13875,313,66,60,62,61,64
13876,346,76,72,69,57,72
13877,277,60,42,59,56,60
13878,307,58,62,58,62,67
13879,303,57,56,54,62,74
13880,189,35,29,28,59,38
13881,214,37,47,37,61,32
13882,306,60,65,65,61,55
13883,318,66,68,61,58,65
13884,278,60,65,33,58,62
13885,342,65,66,79,64,68
13886,372,74,74,78,62,84
13887,232,47,48,41,56,40
13888,362,82,80,70,58,72
13889,341,78,79,73,57,54
13890,376,81,76,81,57,81
13891,343,65,61,62,70,85
13892,356,79,80,77,48,72
13893,228,48,43,37,54,46
13894,266,65,66,35,52,48
13895,248,50,47,55,59,37
13896,347,78,74,76,53,66
13897,297,63,67,52,60,55
13898,320,68,72,64,59,57
13899,285,52,52,62,58,61
13900,290,62,62,60,52,54
13901,332,65,68,69,62,68
13902,329,77,67,65,52,68
13903,178,27,33,28,55,35
13904,226,38,44,39,54,51
13905,363,74,74,72,63,80
13906,170,28,31,29,60,22
13907,330,64,66,77,50,73
13908,169,32,27,29,59,22
13909,371,81,85,83,59,63
13910,318,67,63,59,61,68
13911,332,75,74,70,45,68
13912,292,55,54,60,59,64
13913,170,24,29,23,59,35
13914,293,67,63,49,57,57
13915,373,73,69,78,62,91
13916,295,59,66,60,61,49
13917,362,71,69,80,62,80
13918,166,31,32,36,40,27
13919,342,68,62,72,60,80
13920,348,78,79,65,60,66
13921,255,55,52,37,54,57
13922,259,34,49,58,54,64
13923,338,71,72,72,54,69
13924,334,71,71,65,58,69
13925,350,72,69,71,58,80
13926,382,83,68,85,65,81
13927,303,60,62,57,63,61
13928,377,84,87,74,55,77
13929,368,88,86,76,54,64
13930,401,93,92,79,49,88
13931,319,67,63,65,51,73
13932,378,84,81,76,64,73
13933,339,72,73,68,58,68
13934,230,46,44,39,56,45
13935,368,78,68,88,56,78
13936,323,64,56,62,56,85
13937,341,68,61,67,70,75
13938,328,63,66,64,58,77
13939,331,70,77,65,52,67
13940,305,66,64,59,57,59
13941,332,79,77,71,44,61
13942,356,76,78,76,57,69
13943,171,29,23,25,47,47
13944,321,64,62,64,57,74
13945,369,78,75,75,62,79
13946,306,66,75,60,53,52
13947,348,76,71,74,57,70
13948,313,63,60,63,56,71
13949,331,64,62,70,66,69
13950,297,59,57,60,57,64
13951,324,70,69,65,62,58
13952,330,66,68,68,58,70
13953,373,82,81,78,55,77
13954,190,33,30,33,61,33
13955,214,31,35,49,59,40
13956,299,54,68,61,55,61
13957,346,74,71,70,52,79
13958,305,69,65,62,53,56
13959,346,73,75,72,60,66
13960,359,77,75,72,57,78
13961,266,52,50,49,59,56
13962,331,66,66,67,62,70
13963,153,23,25,27,56,22
13964,380,74,76,86,57,87
13965,295,63,67,52,62,51
13966,331,63,54,75,56,83
13967,286,63,65,60,58,40
13968,210,40,40,39,54,37
13969,199,33,29,38,55,44
13970,186,30,31,37,53,35
13971,344,72,68,73,62,69
13972,337,67,71,70,59,70
13973,280,58,73,49,54,46
13974,314,67,67,69,56,55
13975,331,71,67,74,58,61
13976,316,71,74,64,56,51
13977,318,63,66,59,59,71
13978,361,78,75,72,59,77
13979,341,66,68,72,62,73
13980,257,51,54,45,54,53
13981,302,60,64,55,57,66
13982,346,84,85,66,53,58
13983,215,44,44,35,58,34
13984,346,64,66,79,51,86
13985,311,65,56,69,59,62
13986,292,57,55,52,67,61
13987,307,61,60,61,56,69
13988,369,74,68,80,64,83
13989,320,63,63,62,52,80
13990,256,55,58,45,56,42
13991,325,64,60,58,67,76
13992,232,41,53,43,54,41
13993,262,47,48,49,55,63
13994,370,79,77,84,49,81
13995,277,57,60,59,52,49
13996,191,32,25,40,62,32
13997,338,75,74,61,53,75
13998,312,63,65,62,56,66
13999,302,59,65,59,55,64
14000,333,74,73,65,58,63
14001,340,75,73,67,53,72
14002,193,30,31,36,54,42
14003,305,62,68,48,58,69
14004,285,55,61,48,58,63
14005,326,78,76,59,54,59
14006,257,44,46,53,55,59
14007,345,76,73,72,54,70
14008,346,67,64,75,60,80
14009,296,61,61,65,59,50
14010,350,76,78,70,56,70
14011,182,29,35,38,49,31
14012,340,72,74,61,58,75
14013,289,65,68,44,45,67
14014,310,66,70,66,49,59
14015,359,76,71,78,59,75
14016,264,58,50,47,62,47
14017,312,65,59,59,59,70
14018,290,68,66,50,47,59
14019,290,59,63,43,60,65
14020,277,52,54,49,53,69
14021,296,73,57,61,49,56
14022,359,73,71,75,59,81
14023,295,62,70,54,59,50
14024,372,83,76,84,56,73
14025,259,51,51,43,57,57
14026,237,40,34,58,55,50
14027,275,56,52,63,45,59
14028,222,40,38,36,60,48
14029,273,60,61,46,58,48
14030,254,52,56,41,56,49
14031,343,75,73,65,54,76
14032,334,75,75,67,52,65
14033,344,71,77,66,53,77
14034,369,60,71,79,68,91
14035,369,75,80,73,56,85
14036,314,63,65,60,56,70
14037,149,18,32,33,33,33
14038,317,65,67,65,54,66
14039,258,60,52,46,54,46
14040,256,57,59,41,58,41
14041,329,66,66,64,60,73
14042,357,74,77,80,49,77
14043,226,40,40,32,57,57
14044,322,64,65,63,67,63
14045,317,67,65,64,58,63
14046,287,64,61,56,61,45
14047,393,84,86,79,54,90
14048,293,63,65,55,57,53
14049,257,47,48,43,57,62
14050,174,34,25,32,48,35
14051,352,78,76,75,55,68
14052,288,63,64,53,61,47
14053,286,65,65,60,60,36
14054,360,74,72,78,60,76
14055,280,53,59,52,61,55
14056,303,55,58,58,63,69
14057,364,73,72,75,54,90
14058,326,73,73,64,56,60
14059,381,79,73,85,63,81
14060,314,75,77,64,57,41
14061,244,58,59,45,48,34
14062,364,81,80,76,54,73
14063,375,70,72,75,75,83
14064,340,75,68,68,60,69
14065,221,37,41,40,57,46
14066,241,52,55,40,54,40
14067,287,62,60,50,55,60
14068,315,65,69,60,55,66
14069,364,74,74,76,62,78
14070,291,59,55,55,56,66
14071,376,79,75,84,51,87
14072,334,76,77,57,58,66
14073,331,70,64,73,56,68
14074,286,52,49,64,57,64
14075,363,79,82,81,54,67
14076,310,64,68,60,56,62
14077,350,72,76,70,59,73
14078,331,69,69,64,60,69
14079,272,55,64,53,56,44
14080,329,70,65,68,57,69
14081,289,59,59,59,57,55
14082,169,27,29,27,57,29
14083,278,61,60,49,56,52
14084,340,69,64,71,62,74
14085,303,61,63,57,60,62
14086,294,63,55,55,56,65
14087,296,62,62,66,53,53
14088,362,80,82,76,59,65
14089,368,84,84,80,55,65
14090,310,62,57,60,63,68
14091,266,44,54,58,61,49
14092,262,56,62,48,54,42
14093,343,68,65,74,60,76
14094,325,68,67,59,58,73
14095,150,27,18,30,49,26
14096,278,55,55,53,57,58
14097,260,57,55,40,52,56
14098,370,85,86,69,59,71
14099,369,80,79,81,56,73
14100,180,28,23,30,52,47
14101,243,42,48,53,57,43
14102,301,59,64,63,52,63
14103,326,73,69,73,43,68
14104,225,45,48,45,54,33
14105,204,28,31,34,67,44
14106,393,87,73,88,55,90
14107,293,62,65,55,60,51
14108,320,68,68,64,62,58
14109,273,53,56,55,57,52
14110,310,73,65,67,57,48
14111,228,47,52,35,55,39
14112,279,55,65,57,59,43
14113,350,71,70,75,58,76
14114,376,82,82,81,55,76
14115,334,59,65,71,65,74
14116,355,78,75,64,56,82
14117,193,24,42,38,59,30
14118,310,65,67,62,53,63
14119,219,58,48,35,49,29
14120,276,57,54,59,55,51
14121,297,61,58,64,61,53
14122,297,66,62,57,55,57
14123,373,85,82,80,56,70
14124,340,70,71,69,63,67
14125,248,48,58,40,45,57
14126,262,34,47,61,58,62
14127,349,72,68,73,56,80
14128,263,54,58,42,55,54
14129,340,72,71,74,58,65
14130,274,49,46,62,57,60
14131,333,68,72,69,54,70
14132,378,86,83,86,52,71
14133,302,66,64,46,60,66
14134,352,70,69,81,58,74
14135,370,80,77,83,65,65
14136,380,84,85,73,64,74
14137,305,63,63,52,60,67
14138,296,61,65,55,59,56
14139,297,63,64,59,54,57
14140,332,70,69,71,54,68
14141,290,58,61,54,57,60
14142,307,64,58,71,53,61
14143,378,87,87,83,49,72
14144,283,67,65,47,59,45
14145,337,72,69,71,70,55
14146,170,17,25,31,55,42
14147,380,89,86,80,54,71
14148,332,66,68,67,55,76
14149,331,66,64,71,61,69
14150,346,71,66,83,51,75
14151,154,18,18,35,49,34
14152,232,46,49,41,61,35
14153,348,79,76,70,58,65
14154,388,82,80,84,61,81
14155,319,65,64,68,56,66
14156,323,64,68,66,58,67
14157,333,71,67,69,58,68
14158,357,82,81,75,41,78
14159,242,38,36,71,58,39
14160,310,64,66,58,55,67
14161,292,62,62,51,56,61
14162,264,47,48,54,55,60
14163,351,75,78,72,59,67
14164,306,65,61,53,63,64
14165,346,71,72,69,56,78
14166,267,54,55,42,56,60
14167,276,45,59,47,65,60
14168,287,53,54,54,64,62
14169,368,81,79,82,52,74
14170,255,53,54,48,57,43
14171,325,70,66,70,55,64
14172,360,79,72,73,57,79
14173,357,81,78,68,55,75
14174,232,43,49,47,52,41
14175,351,73,74,78,57,69
14176,345,73,72,75,51,74
14177,316,73,73,54,55,61
14178,269,63,67,46,54,39
14179,362,73,71,76,60,82
14180,354,78,83,70,53,70
14181,271,56,54,52,48,61
14182,265,48,52,50,55,60
14183,209,40,44,35,51,39
14184,254,55,53,44,56,46
14185,294,73,69,56,53,43
14186,159,29,31,31,43,25
14187,317,67,73,58,54,65
14188,368,79,75,77,61,76
14189,365,83,83,75,61,63
14190,267,45,52,46,58,66
14191,368,77,79,77,60,75
14192,325,70,72,66,52,65
14193,172,33,26,32,53,28
14194,337,73,68,67,49,80
14195,191,38,37,32,51,33
14196,342,74,72,70,60,66
14197,341,74,78,59,63,67
14198,272,53,52,52,62,53
14199,296,59,67,55,57,58
14200,206,37,38,36,52,43
14201,336,69,71,69,66,61
14202,355,77,76,74,52,76
14203,304,60,64,63,60,57
14204,306,63,65,62,57,59
14205,365,82,80,75,57,71
14206,343,75,65,76,50,77
14207,391,94,92,73,53,79
14208,355,74,75,70,59,77
14209,267,53,53,51,60,50
14210,262,58,55,54,58,37
14211,265,52,55,52,55,51
14212,332,65,64,68,68,67
14213,348,77,68,67,63,73
14214,340,75,74,68,53,70
14215,210,38,41,40,52,39
14216,328,62,63,64,65,74
14217,354,77,85,70,49,73
14218,301,64,67,58,57,55
14219,330,72,69,67,61,61
14220,314,64,64,61,49,76
14221,237,56,54,45,37,45
14222,292,61,60,61,51,59
14223,331,69,65,76,47,74
14224,324,66,63,62,63,70
14225,341,73,71,72,54,71
14226,372,74,71,81,59,87
14227,276,59,62,41,54,60
14228,302,66,52,64,57,63
14229,305,67,65,58,54,61
14230,385,83,82,72,58,90
14231,322,74,71,58,57,62
14232,273,59,59,42,60,53
14233,230,35,38,46,60,51
14234,262,47,47,48,61,59
14235,350,69,67,74,60,80
14236,282,61,60,49,56,56
14237,319,62,63,66,51,77
14238,177,22,28,32,56,39
14239,365,78,77,71,68,71
14240,297,64,57,59,58,59
14241,298,63,55,67,58,55
14242,348,63,57,84,60,84
14243,261,56,55,40,56,54
14244,195,32,31,40,52,40
14245,317,71,66,62,58,60
14246,166,22,23,29,54,38
14247,361,75,76,68,63,79
14248,186,30,29,28,56,43
14249,298,68,53,57,62,58
14250,336,70,67,73,58,68
14251,227,54,55,34,52,32
14252,306,62,59,52,61,72
14253,328,61,70,72,59,66
14254,369,85,75,83,55,71
14255,393,87,85,85,46,90
14256,366,80,83,72,55,76
14257,337,64,65,74,54,80
14258,341,70,72,72,56,71
14259,296,64,60,59,61,52
14260,317,71,68,57,61,60
14261,256,62,45,66,60,23
14262,330,72,70,70,63,55
14263,371,82,73,74,60,82
14264,278,61,57,45,57,58
14265,325,70,61,73,58,63
14266,353,76,77,73,56,71
14267,313,64,62,60,60,67
14268,292,57,62,63,54,56
14269,370,74,72,78,67,79
14270,363,84,79,87,49,64
14271,261,48,48,49,59,57
14272,353,68,75,73,59,78
14273,219,43,42,48,59,27
14274,316,65,67,59,60,65
14275,340,70,69,58,65,78
14276,337,71,74,63,58,71
14277,337,71,69,67,58,72
14278,399,90,81,84,67,77
14279,269,62,57,61,60,29
14280,321,65,67,69,56,64
14281,318,69,64,63,57,65
14282,234,54,55,34,53,38
14283,282,54,60,58,60,50
14284,378,76,80,81,59,82
14285,341,73,76,74,56,62
14286,177,26,23,31,59,38
14287,289,58,63,52,56,60
14288,324,67,69,68,58,62
14289,210,39,38,37,56,40
14290,269,54,55,51,52,57
14291,343,66,63,70,60,84
14292,335,74,70,72,54,65
14293,354,69,66,79,65,75
14294,317,67,69,57,57,67
14295,328,70,64,65,64,65
14296,334,76,79,70,48,61
14297,352,69,70,82,53,78
14298,346,74,70,72,58,72
14299,338,62,67,74,61,74
14300,388,83,79,84,61,81
14301,353,73,75,74,57,74
14302,187,33,26,40,57,31
14303,356,71,69,77,69,70
14304,279,55,64,55,51,54
14305,279,60,63,52,53,51
14306,332,66,68,71,56,71
14307,307,83,69,57,45,53
14308,317,56,57,63,61,80
14309,147,22,23,22,57,23
14310,349,74,71,72,52,80
14311,266,57,60,54,49,46
14312,270,58,64,48,58,42
14313,261,52,55,51,50,53
14314,312,69,63,64,58,58
14315,305,62,71,59,62,51
14316,306,55,56,66,58,71
14317,307,55,65,67,53,67
14318,223,41,45,41,57,39
14319,284,58,55,49,56,66
14320,332,71,69,63,59,70
14321,308,61,59,58,43,87
14322,307,56,56,67,51,77
14323,275,41,45,70,58,61
14324,333,69,68,64,54,78
14325,293,54,63,45,57,74
14326,368,69,74,81,60,84
14327,363,75,71,76,60,81
14328,316,70,67,63,54,62
14329,358,77,76,77,58,70
14330,315,53,55,75,60,72
14331,192,40,33,33,58,28
14332,317,62,71,53,63,68
14333,305,59,63,58,56,69
14334,251,51,49,46,55,50
14335,317,69,63,64,60,61
14336,353,78,77,75,52,71
14337,367,78,77,81,56,75
14338,298,54,57,63,61,63
14339,292,61,55,60,54,62
14340,331,64,67,71,59,70
14341,376,82,75,81,59,79
14342,305,67,60,59,53,66
14343,210,30,34,32,59,55
14344,352,87,84,65,51,65
14345,148,29,20,21,55,23
14346,245,57,53,36,60,39
14347,295,61,64,51,57,62
14348,315,68,70,63,49,65
14349,311,71,68,64,56,52
14350,378,79,69,88,51,91
14351,347,76,74,67,60,70
14352,323,72,73,64,55,59
14353,349,75,71,74,54,75
14354,318,60,64,63,60,71
14355,302,69,65,63,47,58
14356,311,57,59,63,57,75
14357,327,71,64,68,58,66
14358,330,64,63,73,59,71
14359,289,60,67,48,57,57
14360,174,22,29,37,51,35
14361,255,55,54,46,63,37
14362,326,71,73,67,59,56
14363,344,71,77,70,57,69
14364,297,61,58,62,58,58
14365,331,67,73,72,58,61
14366,324,65,62,74,51,72
14367,371,80,90,78,53,70
14368,322,73,83,54,54,58
14369,329,71,74,69,53,62
14370,282,63,61,61,60,37
14371,266,56,57,38,50,65
14372,333,71,71,68,54,69
14373,341,65,59,69,60,88
14374,351,70,72,73,57,79
14375,379,89,84,79,51,76
14376,263,49,49,52,59,54
14377,246,50,46,34,60,56
14378,339,71,76,70,54,68
14379,370,81,78,81,51,79
14380,326,60,71,68,57,70
14381,166,30,24,29,48,35
14382,259,45,48,49,50,67
14383,298,61,63,55,52,67
14384,266,55,58,43,54,56
14385,333,71,74,72,55,61
14386,324,69,69,65,56,65
14387,211,31,36,34,59,51
14388,400,76,80,86,67,91
14389,289,67,70,54,56,42
14390,275,35,58,62,63,57
14391,224,39,35,52,54,44
14392,304,61,57,47,62,77
14393,295,66,61,64,58,46
14394,346,78,76,74,57,61
14395,251,47,40,53,59,52
14396,277,55,50,60,58,54
14397,339,74,67,67,55,76
14398,348,77,71,73,56,71
