player_id,defender,composure,defending,marking,standing_tackle,sliding_tackle
14894,125,25,50,13,20,17
14895,237,55,91,26,31,34
14896,104,34,35,9,13,13
14897,400,52,174,55,62,57
14898,364,66,149,43,54,52
14899,420,50,185,58,63,64
14900,394,56,169,53,60,56
14901,238,58,90,27,32,31
14902,396,42,177,58,58,61
14903,173,57,58,20,20,18
14904,330,62,134,47,40,47
14905,366,56,155,43,58,54
14906,380,46,167,54,57,56
14907,248,54,97,30,33,34
14908,386,52,167,55,57,55
14909,259,59,100,20,40,40
14910,408,52,178,58,59,61
14911,126,42,42,14,16,12
14912,174,46,64,25,24,15
14913,132,46,43,17,13,13
14914,203,51,76,31,22,23
14915,405,49,178,57,60,61
14916,131,49,41,16,12,13
14917,367,67,150,43,49,58
14918,402,56,173,57,59,57
14919,422,60,181,61,59,61
14920,231,51,90,30,31,29
14921,372,48,162,54,55,53
14922,163,53,55,24,20,11
14923,415,59,178,55,62,61
14924,309,63,123,43,41,39
14925,220,52,84,29,26,29
14926,413,41,186,56,63,67
14927,334,52,141,45,50,46
14928,200,52,74,35,22,17
14929,210,60,75,25,28,22
14930,139,59,40,13,14,13
14931,406,52,177,56,61,60
14932,322,42,140,38,53,49
14933,384,62,161,64,47,50
14934,381,45,168,51,59,58
14935,401,51,175,56,62,57
14936,99,43,28,5,12,11
14937,376,48,164,55,57,52
14938,227,55,86,35,28,23
14939,197,55,71,22,25,24
14940,361,41,160,52,54,54
14941,252,44,104,29,40,35
14942,413,59,177,59,59,59
14943,407,45,181,60,63,58
14944,389,43,173,60,58,55
14945,137,51,43,17,15,11
14946,411,55,178,58,61,59
14947,388,42,173,56,58,59
14948,305,59,123,36,44,43
14949,212,54,79,25,23,31
14950,292,50,121,28,45,48
14951,194,58,68,26,22,20
14952,224,60,82,26,28,28
14953,225,51,87,28,28,31
14954,382,44,169,53,62,54
14955,353,45,154,40,58,56
14956,388,54,167,60,60,47
14957,410,56,177,59,60,58
14958,94,30,32,9,13,10
14959,403,43,180,60,63,57
14960,443,49,197,58,70,69
14961,149,49,50,12,21,17
14962,314,56,129,47,38,44
14963,409,45,182,59,63,60
14964,80,22,29,14,6,9
14965,139,47,46,15,18,13
14966,160,42,59,27,15,17
14967,286,60,113,41,34,38
14968,183,53,65,22,21,22
14969,412,44,184,54,64,66
14970,277,55,111,43,28,40
14971,138,50,44,15,15,14
14972,401,41,180,52,66,62
14973,174,50,62,19,22,21
14974,115,41,37,14,10,13
14975,107,21,43,12,15,16
14976,374,60,157,52,55,50
14977,298,48,125,47,38,40
14978,85,27,29,5,14,10
14979,84,32,26,5,9,12
14980,117,43,37,12,13,12
14981,375,51,162,54,55,53
14982,157,45,56,20,24,12
14983,102,34,34,9,14,11
14984,371,57,157,54,53,50
14985,366,62,152,49,53,50
14986,172,58,57,19,18,20
14987,403,45,179,61,58,60
14988,425,61,182,59,60,63
14989,419,51,184,53,63,68
14990,324,50,137,44,48,45
14991,102,38,32,8,10,14
14992,106,40,33,7,12,14
14993,293,55,119,29,41,49
14994,402,50,176,60,59,57
14995,412,58,177,55,60,62
14996,350,54,148,41,49,58
14997,157,57,50,13,19,18
14998,161,57,52,21,16,15
14999,394,66,164,58,58,48
15000,413,59,177,57,59,61
15001,229,55,87,22,30,35
15002,395,49,173,51,62,60
15003,234,58,88,29,28,31
15004,196,52,72,19,26,27
15005,372,48,162,55,55,52
15006,376,40,168,59,59,50
15007,157,47,55,16,23,16
15008,250,58,96,29,36,31
15009,410,58,176,55,59,62
15010,165,43,61,20,24,17
15011,210,58,76,25,24,27
15012,438,58,190,60,65,65
15013,89,25,32,11,11,10
15014,88,28,30,8,11,11
15015,386,50,168,53,56,59
15016,109,33,38,13,11,14
15017,404,44,180,60,61,59
15018,326,50,138,50,43,45
15019,387,41,173,54,62,57
15020,328,52,138,47,47,44
15021,226,64,81,40,26,15
15022,312,62,125,42,39,44
15023,392,60,166,58,58,50
15024,408,44,182,59,63,60
15025,346,58,144,45,53,46
15026,414,54,180,58,62,60
15027,175,59,58,21,18,19
15028,393,61,166,53,58,55
15029,148,42,53,20,17,16
15030,234,62,86,32,28,26
15031,369,49,160,47,56,57
15032,322,60,131,42,47,42
15033,232,52,90,31,30,29
15034,219,53,83,24,27,32
15035,424,56,184,57,65,62
15036,388,46,171,57,57,57
15037,381,65,158,57,53,48
15038,402,50,176,60,60,56
15039,143,49,47,20,16,11
15040,204,58,73,23,26,24
15041,299,67,116,33,43,40
15042,252,46,103,35,33,35
15043,238,52,93,38,32,23
15044,276,56,110,34,39,37
15045,339,65,137,30,48,59
15046,384,52,166,53,57,56
15047,380,64,158,44,56,58
15048,405,55,175,55,62,58
15049,417,53,182,60,62,60
15050,391,55,168,55,57,56
15051,410,60,175,58,59,58
15052,275,65,105,68,16,21
15053,369,53,158,49,57,52
15054,180,44,68,23,22,23
15055,315,59,128,38,47,43
15056,178,46,66,26,22,18
15057,413,51,181,60,61,60
15058,405,51,177,52,63,62
15059,428,54,187,62,64,61
15060,322,42,140,48,54,38
15061,419,49,185,63,60,62
15062,269,61,104,32,37,35
15063,419,45,187,62,63,62
15064,381,41,170,55,58,57
15065,206,50,78,30,26,22
15066,153,59,47,17,15,15
15067,286,60,113,37,42,34
15068,381,55,163,54,54,55
15069,151,49,51,19,19,13
15070,80,24,28,7,10,11
15071,404,50,177,55,61,61
15072,139,43,48,18,12,18
15073,408,56,176,55,59,62
15074,318,64,127,42,40,45
15075,84,22,31,6,13,12
15076,332,60,136,38,50,48
15077,346,50,148,39,58,51
15078,135,51,42,12,14,16
15079,397,43,177,57,61,59
15080,355,45,155,51,53,51
15081,131,49,41,11,14,16
15082,172,56,58,20,22,16
15083,361,65,148,46,49,53
15084,405,51,177,58,60,59
15085,380,48,166,56,55,55
15086,227,45,91,35,30,26
15087,137,45,46,20,14,12
15088,183,49,67,22,24,21
15089,128,38,45,20,11,14
15090,261,61,100,44,30,26
15091,130,22,54,20,14,20
15092,234,54,90,30,34,26
15093,233,51,91,27,31,33
15094,377,51,163,55,53,55
15095,323,51,136,48,45,43
15096,410,52,179,60,61,58
15097,407,57,175,54,60,61
15098,416,50,183,59,62,62
15099,138,46,46,15,17,14
15100,116,32,42,13,15,14
15101,94,28,33,7,14,12
15102,242,50,96,31,33,32
15103,408,64,172,60,58,54
15104,97,15,41,8,17,16
15105,242,58,92,32,31,29
15106,398,46,176,58,59,59
15107,126,48,39,18,10,11
15108,361,53,154,51,53,50
15109,367,43,162,52,51,59
15110,134,56,39,16,12,11
15111,163,55,54,23,15,16
15112,427,53,187,62,63,62
15113,135,51,42,13,15,14
15114,162,58,52,20,15,17
15115,405,45,180,52,65,63
15116,408,60,174,58,61,55
15117,92,18,37,12,13,12
15118,112,46,33,8,13,12
15119,202,60,71,23,22,26
15120,362,68,147,45,49,53
15121,187,53,67,21,26,20
15122,416,46,185,55,68,62
15123,168,48,60,18,23,19
15124,122,52,35,12,12,11
15125,391,45,173,56,60,57
15126,408,62,173,52,60,61
15127,413,51,181,51,67,63
15128,394,46,174,58,59,57
15129,368,54,157,52,53,52
15130,418,40,189,51,67,71
15131,257,57,100,32,35,33
15132,315,41,137,31,61,45
15133,206,52,77,28,26,23
15134,129,47,41,13,13,15
15135,162,50,56,20,15,21
15136,104,34,35,10,14,11
15137,414,42,186,62,63,61
15138,372,56,158,55,55,48
15139,150,48,51,14,16,21
15140,135,47,44,12,15,17
15141,256,60,98,33,32,33
15142,119,23,48,25,10,13
15143,247,45,101,30,36,35
15144,407,49,179,60,60,59
15145,222,48,87,32,32,23
15146,390,42,174,60,58,56
15147,118,40,39,12,14,13
15148,128,44,42,17,15,10
15149,223,41,91,24,34,33
15150,193,57,68,31,19,18
15151,421,55,183,58,64,61
15152,199,57,71,27,21,23
15153,386,42,172,51,63,58
15154,159,27,66,28,19,19
15155,433,59,187,66,62,59
15156,422,48,187,61,64,62
15157,258,54,102,30,36,36
15158,259,47,106,38,36,32
15159,392,46,173,56,57,60
15160,415,55,180,59,61,60
15161,414,54,180,55,63,62
15162,417,43,187,57,68,62
15163,420,46,187,58,65,64
15164,186,58,64,23,20,21
15165,130,42,44,20,9,15
15166,341,43,149,40,52,57
15167,404,48,178,58,62,58
15168,250,50,100,38,30,32
15169,233,53,90,17,38,35
15170,304,54,125,36,39,50
15171,335,49,143,47,49,47
15172,203,59,72,23,22,27
15173,389,41,174,53,59,62
15174,215,69,73,22,27,24
15175,268,52,108,40,35,33
15176,391,45,173,60,56,57
15177,158,58,50,18,17,15
15178,216,56,80,23,25,32
15179,407,43,182,57,64,61
15180,402,56,173,56,61,56
15181,172,50,61,33,13,15
15182,116,38,39,16,12,11
15183,192,60,66,20,26,20
15184,404,58,173,56,60,57
15185,142,48,47,17,14,16
15186,388,42,173,55,62,56
15187,412,48,182,59,64,59
15188,397,41,178,49,64,65
15189,270,54,108,35,37,36
15190,130,50,40,13,14,13
15191,96,28,34,9,11,14
15192,425,47,189,61,65,63
15193,395,47,174,60,57,57
15194,315,57,129,43,45,41
15195,288,50,119,39,42,38
15196,202,64,69,26,22,21
15197,435,49,193,64,65,64
15198,320,62,129,37,44,48
15199,426,40,193,62,70,61
15200,332,44,144,36,60,48
15201,88,24,32,8,13,11
15202,125,59,33,8,11,14
15203,390,46,172,47,63,62
15204,101,39,31,7,12,12
15205,169,59,55,17,16,22
15206,392,56,168,56,60,52
15207,399,49,175,58,59,58
15208,136,52,42,13,11,18
15209,363,47,158,53,53,52
15210,166,58,54,14,18,22
15211,291,45,123,40,36,47
15212,134,52,41,16,13,12
15213,124,42,41,13,15,13
15214,276,56,110,53,26,31
15215,383,53,165,60,57,48
15216,419,55,182,62,61,59
15217,406,48,179,59,58,62
15218,405,57,174,57,59,58
15219,252,62,95,23,30,42
15220,100,40,30,7,13,10
15221,420,46,187,57,63,67
15222,275,45,115,58,31,26
15223,359,61,149,52,56,41
15224,387,47,170,52,61,57
15225,400,42,179,58,63,58
15226,355,59,148,46,53,49
15227,391,51,170,54,57,59
15228,181,57,62,32,12,18
15229,391,53,169,53,59,57
15230,395,61,167,57,56,54
15231,398,58,170,50,61,59
15232,133,41,46,20,12,14
15233,391,41,175,60,59,56
15234,413,57,178,62,62,54
15235,237,55,91,40,30,21
15236,396,42,177,58,62,57
15237,393,41,176,56,62,58
15238,421,61,180,59,61,60
15239,416,58,179,59,61,59
15240,156,52,52,27,13,12
15241,428,48,190,70,62,58
15242,152,44,54,16,18,20
15243,400,42,179,58,62,59
15244,190,42,74,15,29,30
15245,379,55,162,55,57,50
15246,389,57,166,55,56,55
15247,383,57,163,51,57,55
15248,416,56,180,59,61,60
15249,113,41,36,11,14,11
15250,138,54,42,15,11,16
15251,402,56,173,56,59,58
15252,368,60,154,44,53,57
15253,403,59,172,60,58,54
15254,188,50,69,24,27,18
15255,376,64,156,50,53,53
15256,187,63,62,23,22,17
15257,308,56,126,45,42,39
15258,249,65,92,29,36,27
15259,254,48,103,34,40,29
15260,109,35,37,14,13,10
15261,176,48,64,17,25,22
15262,422,54,184,56,65,63
15263,427,65,181,60,61,60
15264,303,41,131,44,39,48
15265,198,48,75,23,23,29
15266,425,51,187,61,64,62
15267,203,49,77,25,30,22
15268,145,57,44,11,16,17
15269,398,46,176,54,64,58
15270,175,57,59,18,22,19
15271,221,55,83,31,19,33
15272,440,44,198,60,70,68
15273,403,57,173,60,57,56
15274,225,41,92,20,32,40
15275,139,49,45,15,13,17
15276,406,40,183,57,63,63
15277,235,55,90,27,33,30
15278,375,45,165,43,61,61
15279,438,66,186,64,62,60
15280,382,40,171,60,59,52
15281,408,58,175,58,59,58
15282,383,65,159,48,57,54
15283,381,41,170,60,57,53
15284,167,61,53,16,23,14
15285,389,59,165,60,58,47
15286,395,43,176,57,60,59
15287,406,44,181,62,63,56
15288,311,57,127,40,49,38
15289,169,49,60,22,21,17
15290,410,54,178,54,64,60
15291,416,52,182,60,64,58
15292,402,46,178,60,57,61
15293,158,60,49,18,15,16
15294,427,63,182,61,61,60
15295,415,47,184,59,58,67
15296,362,56,153,49,56,48
15297,311,53,129,30,51,48
15298,411,49,181,55,64,62
15299,411,45,183,60,59,64
15300,378,48,165,50,59,56
15301,204,58,73,24,28,21
15302,411,45,183,57,66,60
15303,409,41,184,59,63,62
15304,218,60,79,27,29,23
15305,410,54,178,58,60,60
15306,338,56,141,40,54,47
15307,320,42,139,34,62,43
15308,299,63,118,40,36,42
15309,402,56,173,58,57,58
15310,416,42,187,63,67,57
15311,136,56,40,11,18,11
15312,377,57,160,51,55,54
15313,336,62,137,30,51,56
15314,165,53,56,18,22,16
15315,187,51,68,27,25,16
15316,286,50,118,55,33,30
15317,153,27,63,25,18,20
15318,369,55,157,55,50,52
15319,419,55,182,51,68,63
15320,397,55,171,51,62,58
15321,389,41,174,56,59,59
15322,399,59,170,56,58,56
15323,362,56,153,52,50,51
15324,133,59,37,14,13,10
15325,400,44,178,61,62,55
15326,104,40,32,8,13,11
15327,400,42,179,61,63,55
15328,255,49,103,32,38,33
15329,373,45,164,53,54,57
15330,209,41,84,32,27,25
15331,397,49,174,57,60,57
15332,426,48,189,64,64,61
15333,427,45,191,60,67,64
15334,404,42,181,54,66,61
15335,303,57,123,38,43,42
15336,387,57,165,53,57,55
15337,338,52,143,51,48,44
15338,410,46,182,56,65,61
15339,391,53,169,57,59,53
15340,251,47,102,38,32,32
15341,390,42,174,58,59,57
15342,372,52,160,52,54,54
15343,348,46,151,52,51,48
15344,157,55,51,17,18,16
15345,374,40,167,59,49,59
15346,189,61,64,11,26,27
15347,85,25,30,8,10,12
15348,426,48,189,70,60,59
15349,403,43,180,61,61,58
15350,155,59,48,20,11,17
15351,145,49,48,20,14,14
15352,220,66,77,25,28,24
15353,129,41,44,17,14,13
15354,195,47,74,28,21,25
15355,89,29,30,7,12,11
15356,394,52,171,49,59,63
15357,417,57,180,61,61,58
15358,208,52,78,28,26,24
15359,412,50,181,59,60,62
15360,409,57,176,55,61,60
15361,355,49,153,49,53,51
15362,207,51,78,22,24,32
15363,188,44,72,23,25,24
15364,361,55,153,55,52,46
15365,237,55,91,25,31,35
15366,160,58,51,18,12,21
15367,430,52,189,63,68,58
15368,401,61,170,53,60,57
15369,400,44,178,58,61,59
15370,381,59,161,53,53,55
15371,129,31,49,21,12,16
15372,394,50,172,57,58,57
15373,433,41,196,66,65,65
15374,177,43,67,26,23,18
15375,363,55,154,42,57,55
15376,179,59,60,21,20,19
15377,304,48,128,29,50,49
15378,386,54,166,55,56,55
15379,270,60,105,40,34,31
15380,185,45,70,17,27,26
15381,155,61,47,9,20,18
15382,379,45,167,54,57,56
15383,424,44,190,63,65,62
15384,131,55,38,10,15,13
15385,369,53,158,48,57,53
15386,369,41,164,54,56,54
15387,399,45,177,50,64,63
15388,400,48,176,58,61,57
15389,380,48,166,55,53,58
15390,115,39,38,12,13,13
15391,419,51,184,61,63,60
15392,387,61,163,55,53,55
15393,178,60,59,30,13,16
15394,134,46,44,13,18,13
15395,385,41,172,56,61,55
15396,388,48,170,55,60,55
15397,397,51,173,56,60,57
15398,379,53,163,51,58,54
15399,99,35,32,13,9,10
15400,402,44,179,59,61,59
15401,391,41,175,60,59,56
15402,147,47,50,18,19,13
15403,315,57,129,43,39,47
15404,409,57,176,56,60,60
15405,108,36,36,13,12,11
15406,413,55,179,62,57,60
15407,414,54,180,60,61,59
15408,109,33,38,8,15,15
15409,234,50,92,25,33,34
15410,186,60,63,18,24,21
15411,190,56,67,18,26,23
15412,393,47,173,51,58,64
15413,337,61,138,41,49,48
15414,274,54,110,37,36,37
15415,395,59,168,55,58,55
15416,403,45,179,58,62,59
15417,208,52,78,25,28,25
15418,83,25,29,5,13,11
15419,276,64,106,31,39,36
15420,216,60,78,32,34,12
15421,149,43,53,23,14,16
15422,233,57,88,25,33,30
15423,129,55,37,14,10,13
15424,370,66,152,51,45,56
15425,372,52,160,50,53,57
15426,150,52,49,23,14,12
15427,169,45,62,18,24,20
15428,221,57,82,25,29,28
15429,334,42,146,54,49,43
15430,204,56,74,29,25,20
15431,386,60,163,54,54,55
15432,177,65,56,25,14,17
15433,360,62,149,41,51,57
15434,290,64,113,40,35,38
15435,325,61,132,41,49,42
15436,382,56,163,56,53,54
15437,406,42,182,57,63,62
15438,383,57,163,60,52,51
15439,311,57,127,55,39,33
15440,296,56,120,55,30,35
15441,191,65,63,28,19,16
15442,112,30,41,11,12,18
15443,407,57,175,59,59,57
15444,416,58,179,59,61,59
15445,384,58,163,49,60,54
15446,115,35,40,15,11,14
15447,416,42,187,55,65,67
15448,386,52,167,57,56,54
15449,293,55,119,30,47,42
15450,405,55,175,55,63,57
15451,413,57,178,59,60,59
15452,165,53,56,20,20,16
15453,367,43,162,46,57,59
15454,224,62,81,25,27,29
15455,377,57,160,51,56,53
15456,179,51,64,19,20,25
15457,171,63,54,19,19,16
15458,151,61,45,18,14,13
15459,386,42,172,53,62,57
15460,115,27,44,10,15,19
15461,274,58,108,33,37,38
15462,393,59,167,52,57,58
15463,323,57,133,46,51,36
15464,410,60,175,54,61,60
15465,347,49,149,46,49,54
15466,424,52,186,65,63,58
15467,344,52,146,41,54,51
15468,331,51,140,28,58,54
15469,399,55,172,53,62,57
15470,392,58,167,57,58,52
15471,226,52,87,29,28,30
15472,189,51,69,12,27,30
15473,207,55,76,17,34,25
15474,147,59,44,15,18,11
15475,118,46,36,13,13,10
15476,156,50,53,17,17,19
15477,208,42,83,30,26,27
15478,84,20,32,7,12,13
15479,159,47,56,21,19,16
15480,237,45,96,35,34,27
15481,348,44,152,43,57,52
15482,373,63,155,51,55,49
15483,235,49,93,32,31,30
15484,410,56,177,59,61,57
15485,380,42,169,54,57,58
15486,368,44,162,52,57,53
15487,254,46,104,27,38,39
15488,422,64,179,56,62,61
15489,117,49,34,8,14,12
15490,213,47,83,27,28,28
15491,379,53,163,53,59,51
15492,227,59,84,24,35,25
15493,208,72,68,23,29,16
15494,141,41,50,16,15,19
15495,394,58,168,56,58,54
15496,223,47,88,35,25,28
15497,294,52,121,41,38,42
15498,94,32,31,9,12,10
15499,152,46,53,18,17,18
15500,107,39,34,7,14,13
15501,385,65,160,49,56,55
15502,372,42,165,60,56,49
15503,412,42,185,63,62,60
15504,200,52,74,37,21,16
15505,391,43,174,58,57,59
15506,141,51,45,18,13,14
15507,422,52,185,60,63,62
15508,125,39,43,12,15,16
15509,401,47,177,58,60,59
15510,420,50,185,60,60,65
15511,187,55,66,22,23,21
15512,392,44,174,55,61,58
15513,375,55,160,53,56,51
15514,376,40,168,52,61,55
15515,412,44,184,61,65,58
15516,118,36,41,12,14,15
15517,388,56,166,56,54,56
15518,431,43,194,63,66,65
15519,394,58,168,56,57,55
15520,342,56,143,43,53,47
15521,110,28,41,16,11,14
15522,208,54,77,24,32,21
15523,417,51,183,53,66,64
15524,96,32,32,9,10,13
15525,239,53,93,36,29,28
15526,407,47,180,55,63,62
15527,433,47,193,59,69,65
15528,209,47,81,23,26,32
15529,196,58,69,18,32,19
15530,190,54,68,30,20,18
15531,375,61,157,55,54,48
15532,411,53,179,59,60,60
15533,162,52,55,17,20,18
15534,415,49,183,55,66,62
15535,420,48,186,54,68,64
15536,425,47,189,56,70,63
15537,404,42,181,65,61,55
15538,118,50,34,10,10,14
15539,130,38,46,21,13,12
15540,388,50,169,56,57,56
15541,382,42,170,55,58,57
15542,417,55,181,60,63,58
15543,390,62,164,51,61,52
15544,257,43,107,32,37,38
15545,170,50,60,14,24,22
15546,130,40,45,16,13,16
15547,377,49,164,55,57,52
15548,378,54,162,53,55,54
15549,375,67,154,48,49,57
15550,393,53,170,55,59,56
15551,368,52,158,50,56,52
15552,416,40,188,61,65,62
15553,315,59,128,43,45,40
15554,242,56,93,26,31,36
15555,363,59,152,46,57,49
15556,246,60,93,28,29,36
15557,432,46,193,60,67,66
15558,371,43,164,53,57,54
15559,117,41,38,9,15,14
15560,203,45,79,25,30,24
15561,434,40,197,59,67,71
15562,214,62,76,23,28,25
15563,163,45,59,20,20,19
15564,234,62,86,40,25,21
15565,149,49,50,17,18,15
15566,374,48,163,49,55,59
15567,370,50,160,49,54,57
15568,453,49,202,64,70,68
15569,400,52,174,58,59,57
15570,265,51,107,25,45,37
15571,375,61,157,51,54,52
15572,330,60,135,40,45,50
15573,399,49,175,55,63,57
15574,389,41,174,58,57,59
15575,161,49,56,19,17,20
15576,160,52,54,21,17,16
15577,416,40,188,60,66,62
15578,394,56,169,60,58,51
15579,89,21,34,9,13,12
15580,401,47,177,56,63,58
15581,210,44,83,29,30,24
15582,291,51,120,39,40,41
15583,423,43,190,58,68,64
15584,210,60,75,22,28,25
15585,146,48,49,25,11,13
15586,166,54,56,19,18,19
15587,378,48,165,49,56,60
15588,89,31,29,8,10,11
15589,412,42,185,55,64,66
15590,267,55,106,33,37,36
15591,268,62,103,32,33,38
15592,167,57,55,18,18,19
15593,147,47,50,21,15,14
15594,194,56,69,23,25,21
15595,166,48,59,18,19,22
15596,388,60,164,52,57,55
15597,423,51,186,60,64,62
15598,396,46,175,52,55,68
15599,410,56,177,60,58,59
15600,384,42,171,49,60,62
15601,394,54,170,61,55,54
15602,161,53,54,19,21,14
15603,413,51,181,63,62,56
15604,94,26,34,8,14,12
15605,420,50,185,50,69,66
15606,399,47,176,57,60,59
15607,162,48,57,22,15,20
15608,206,54,76,25,24,27
15609,106,22,42,16,15,11
15610,397,51,173,57,59,57
15611,156,54,51,20,17,14
15612,76,12,32,8,11,13
15613,388,54,167,55,58,54
15614,332,54,139,48,48,43
15615,188,62,63,15,24,24
15616,227,51,88,25,31,32
15617,160,56,52,12,29,11
15618,227,49,89,31,28,30
15619,248,54,97,28,36,33
15620,392,50,171,56,57,58
15621,157,65,46,24,11,11
15622,182,52,65,24,24,17
15623,400,50,175,58,58,59
15624,278,60,109,38,33,38
15625,203,55,74,26,26,22
15626,334,62,136,41,42,53
15627,389,49,170,53,59,58
15628,297,57,120,35,46,39
15629,295,51,122,50,40,32
15630,400,44,178,57,66,55
15631,410,42,184,60,65,59
15632,140,46,47,20,13,14
15633,284,42,121,36,43,42
15634,401,41,180,56,66,58
15635,142,50,46,16,16,14
15636,130,44,43,12,20,11
15637,400,50,175,58,59,58
15638,332,48,142,39,53,50
15639,157,53,52,18,15,19
15640,417,55,181,61,62,58
15641,127,57,35,12,12,11
15642,387,47,170,54,64,52
15643,178,46,66,16,28,22
15644,376,46,165,54,59,52
15645,382,40,171,49,56,66
15646,101,51,25,8,8,9
15647,133,49,42,18,13,11
15648,381,51,165,52,58,55
15649,182,60,61,26,18,17
15650,215,53,81,31,27,23
15651,139,45,47,17,19,11
15652,402,50,176,53,64,59
15653,399,63,168,58,57,53
15654,363,39,162,49,59,54
15655,157,55,51,17,20,14
15656,404,52,176,57,60,59
15657,361,47,157,48,57,52
15658,151,41,55,13,23,19
15659,381,61,160,46,58,56
15660,348,54,147,48,52,47
15661,369,65,152,47,50,55
15662,207,49,79,22,33,24
15663,299,61,119,41,37,41
15664,194,48,73,30,21,22
15665,81,25,28,5,13,10
15666,426,58,184,54,64,66
15667,403,41,181,48,69,64
15668,394,72,161,43,56,62
15669,267,59,104,36,31,37
15670,366,62,152,45,50,57
15671,341,53,144,46,53,45
15672,167,45,61,21,22,18
15673,379,45,167,51,57,59
15674,218,42,88,28,29,31
15675,262,48,107,34,31,42
15676,383,49,167,55,56,56
15677,148,44,52,29,12,11
15678,357,59,149,49,51,49
15679,407,55,176,54,63,59
15680,411,41,185,51,69,65
15681,258,44,107,45,30,32
15682,407,51,178,57,62,59
15683,349,57,146,47,51,48
15684,112,28,42,12,14,16
15685,427,55,186,59,65,62
15686,391,47,172,57,58,57
15687,415,53,181,61,62,58
15688,394,52,171,56,57,58
15689,403,51,176,58,59,59
15690,414,62,176,59,59,58
15691,435,49,193,55,70,68
15692,417,45,186,55,66,65
15693,209,61,74,21,28,25
15694,393,47,173,56,59,58
15695,218,58,80,30,25,25
15696,381,43,169,55,59,55
15697,404,50,177,55,62,60
15698,189,49,70,16,28,26
15699,188,50,69,20,27,22
15700,417,51,183,56,65,62
15701,416,52,182,58,64,60
15702,189,53,68,23,23,22
15703,421,41,190,67,63,60
15704,382,60,161,49,58,54
15705,101,39,31,7,11,13
15706,418,50,184,60,63,61
15707,193,55,69,23,27,19
15708,419,63,178,60,62,56
15709,375,43,166,54,62,50
15710,372,44,164,52,58,54
15711,373,53,160,54,55,51
15712,384,46,169,53,60,56
15713,233,51,91,21,36,34
15714,219,51,84,28,29,27
15715,123,33,45,10,18,17
15716,340,58,141,42,50,49
15717,378,50,164,55,54,55
15718,122,26,48,14,14,20
15719,395,49,173,57,62,54
15720,397,41,178,60,60,58
15721,395,59,168,56,59,53
15722,105,33,36,14,11,11
15723,379,49,165,58,55,52
15724,217,55,81,35,23,23
15725,382,44,169,52,59,58
15726,188,54,67,19,24,24
15727,181,55,63,29,19,15
15728,404,48,178,57,62,59
15729,373,41,166,53,59,54
15730,107,41,33,9,12,12
15731,189,51,69,32,19,18
15732,413,51,181,59,62,60
15733,227,61,83,25,30,28
15734,175,49,63,24,22,17
15735,315,63,126,33,47,46
15736,400,50,175,60,58,57
15737,403,55,174,57,54,63
15738,405,49,178,55,63,60
15739,360,56,152,49,53,50
15740,236,54,91,38,27,26
15741,250,50,100,37,32,31
15742,147,39,54,15,19,20
15743,182,46,68,17,23,28
15744,371,47,162,57,51,54
15745,391,53,169,56,57,56
15746,404,50,177,60,60,57
15747,300,66,117,49,35,33
15748,189,61,64,23,20,21
15749,390,44,173,59,56,58
15750,383,45,169,55,59,55
15751,206,52,77,31,26,20
15752,390,42,174,59,59,56
15753,179,55,62,25,20,17
15754,379,53,163,55,55,53
15755,367,43,162,50,57,55
15756,378,58,160,54,56,50
15757,389,43,173,55,58,60
15758,208,42,83,28,27,28
15759,363,55,154,49,58,47
15760,396,52,172,52,63,57
15761,449,57,196,68,63,65
15762,142,62,40,16,15,9
15763,352,56,148,44,57,47
15764,118,22,48,14,15,19
15765,338,40,149,42,54,53
15766,155,49,53,17,18,18
15767,174,50,62,20,22,20
15768,392,50,171,53,60,58
15769,404,60,172,55,65,52
15770,255,55,100,23,38,39
15771,425,45,190,55,65,70
15772,279,65,107,40,35,32
15773,405,55,175,57,60,58
15774,358,48,155,47,57,51
15775,151,53,49,15,13,21
15776,186,48,69,20,28,21
15777,155,51,52,16,16,20
15778,439,43,198,61,66,71
15779,153,43,55,21,18,16
15780,171,55,58,25,17,16
15781,417,55,181,58,63,60
15782,403,59,172,58,58,56
15783,397,41,178,58,59,61
15784,144,62,41,17,12,12
15785,371,45,163,50,63,50
15786,407,47,180,58,60,62
15787,201,53,74,19,28,27
15788,401,49,176,58,60,58
15789,341,61,140,50,46,44
15790,395,53,171,58,58,55
15791,363,39,162,44,57,61
15792,289,41,124,37,41,46
15793,99,27,36,10,14,12
15794,317,65,126,50,41,35
15795,415,53,181,59,62,60
15796,371,39,166,48,62,56
15797,142,50,46,24,10,12
15798,391,55,168,53,58,57
15799,150,44,53,18,21,14
15800,386,44,171,59,57,55
15801,260,42,109,38,38,33
15802,241,55,93,30,37,26
15803,119,29,45,11,17,17
15804,356,60,148,49,48,51
15805,259,53,103,37,34,32
15806,425,49,188,59,63,66
15807,366,42,162,47,63,52
15808,448,56,196,64,67,65
15809,380,44,168,58,57,53
15810,367,41,163,51,57,55
15811,384,44,170,56,58,56
15812,232,52,90,21,35,34
15813,242,46,98,21,40,37
15814,91,35,28,7,11,10
15815,344,58,143,46,45,52
15816,384,58,163,53,57,53
15817,413,51,181,62,61,58
15818,329,53,138,51,43,44
15819,137,39,49,19,17,13
15820,450,50,200,62,71,67
15821,405,45,180,57,62,61
15822,390,52,169,53,59,57
15823,399,55,172,52,61,59
15824,391,53,169,56,57,56
