player_id,attacking,crossing,finishing,heading_accuracy,short_passing,volleys
14095,62,11,8,11,27,5
14096,207,29,30,60,54,34
14097,181,25,15,54,59,28
14098,278,58,58,62,57,43
14099,243,49,49,39,58,48
14100,53,14,5,10,19,5
14101,282,38,64,63,54,63
14102,220,52,20,59,57,32
14103,246,62,44,39,62,39
14104,263,27,65,65,63,43
14105,275,44,63,61,64,43
14106,244,46,50,47,57,44
14107,269,40,58,61,57,53
14108,230,41,30,59,64,36
14109,191,33,20,63,54,21
14110,223,42,34,58,60,29
14111,190,28,20,66,53,23
14112,290,52,53,66,63,56
14113,279,55,55,48,63,58
14114,246,57,56,38,59,36
14115,282,63,54,45,69,51
14116,206,54,29,43,55,25
14117,54,8,7,11,22,6
14118,198,27,26,62,53,30
14119,69,14,12,10,24,9
14120,252,52,33,61,54,52
14121,161,24,24,56,35,22
14122,266,63,47,48,56,52
14123,258,42,61,59,51,45
14124,282,61,60,52,62,47
14125,181,33,27,54,34,33
14126,255,52,32,59,64,48
14127,243,48,51,41,62,41
14128,208,42,25,61,53,27
14129,219,58,36,48,42,35
14130,266,57,47,53,64,45
14131,266,56,55,52,61,42
14132,265,57,50,39,59,60
14133,206,32,34,64,55,21
14134,260,58,38,56,65,43
14135,270,46,58,52,56,58
14136,222,46,47,41,45,43
14137,211,50,34,53,41,33
14138,271,53,50,51,67,50
14139,227,61,24,51,60,31
14140,281,60,53,60,58,50
14141,243,44,33,57,68,41
14142,239,48,47,49,59,36
14143,261,51,61,46,52,51
14144,159,23,24,44,42,26
14145,216,63,40,28,50,35
14146,60,14,8,14,15,9
14147,254,29,58,65,48,54
14148,226,68,35,53,49,21
14149,294,62,60,50,64,58
14150,237,49,55,33,53,47
14151,61,10,5,11,27,8
14152,248,41,55,63,59,30
14153,262,56,62,48,65,31
14154,240,58,43,40,68,31
14155,213,41,29,48,62,33
14156,249,44,42,50,68,45
14157,264,54,58,45,64,43
14158,262,57,56,35,60,54
14159,270,58,50,52,63,47
14160,224,59,22,59,54,30
14161,282,39,70,66,51,56
14162,80,12,13,11,27,17
14163,270,40,67,68,54,41
14164,220,58,40,57,36,29
14165,275,62,59,51,61,42
14166,180,28,25,59,45,23
14167,134,33,16,28,44,13
14168,262,61,44,51,63,43
14169,238,55,44,29,60,50
14170,192,31,17,62,56,26
14171,233,55,36,55,53,34
14172,200,52,28,40,53,27
14173,228,62,29,54,53,30
14174,111,18,13,22,38,20
14175,236,56,52,40,55,33
14176,258,61,40,64,62,31
14177,254,30,68,53,59,44
14178,235,33,39,67,62,34
14179,243,46,51,48,62,36
14180,279,52,60,58,56,53
14181,198,25,26,63,62,22
14182,277,59,42,70,61,45
14183,99,16,15,19,30,19
14184,223,35,42,52,62,32
14185,208,40,22,66,54,26
14186,60,13,9,13,19,6
14187,269,61,50,53,59,46
14188,235,48,48,45,61,33
14189,257,50,60,50,53,44
14190,205,36,23,59,55,32
14191,233,55,40,50,57,31
14192,219,55,31,53,54,26
14193,68,12,7,20,23,6
14194,266,58,49,52,69,38
14195,247,41,39,64,52,51
14196,274,61,51,51,60,51
14197,251,43,58,42,63,45
14198,229,43,29,61,62,34
14199,180,27,21,60,49,23
14200,62,10,8,12,27,5
14201,252,53,56,34,63,46
14202,272,59,58,43,51,61
14203,269,44,59,55,51,60
14204,257,45,49,53,64,46
14205,256,44,62,51,46,53
14206,291,53,69,48,54,67
14207,250,53,59,50,54,34
14208,241,51,33,55,69,33
14209,273,30,58,69,59,57
14210,213,32,34,62,58,27
14211,204,33,24,61,55,31
14212,253,50,46,51,62,44
14213,260,50,49,43,65,53
14214,224,53,39,48,52,32
14215,89,15,15,17,28,14
14216,267,51,49,49,67,51
14217,234,56,52,30,53,43
14218,262,37,60,62,52,51
14219,261,61,45,42,57,56
14220,257,50,64,39,62,42
14221,53,12,9,11,16,5
14222,266,27,64,58,52,65
14223,270,49,56,49,67,49
14224,273,40,63,52,62,56
14225,252,55,53,42,55,47
14226,253,71,49,49,55,29
14227,187,32,21,60,50,24
14228,221,53,21,56,60,31
14229,270,39,67,59,57,48
14230,260,59,52,50,58,41
14231,240,48,38,60,60,34
14232,186,20,23,62,60,21
14233,68,11,12,16,20,9
14234,232,41,26,58,57,50
14235,274,50,57,46,65,56
14236,214,36,25,67,55,31
14237,280,57,52,51,69,51
14238,61,11,5,12,27,6
14239,264,33,67,56,59,49
14240,246,42,39,61,64,40
14241,263,49,45,62,63,44
14242,277,57,47,55,64,54
14243,202,32,30,59,53,28
14244,81,14,18,14,25,10
14245,209,36,31,66,50,26
14246,61,13,7,10,23,8
14247,268,46,69,51,57,45
14248,59,10,8,14,21,6
14249,222,47,60,26,66,23
14250,288,61,53,54,62,58
14251,204,32,39,62,46,25
14252,282,62,48,58,61,53
14253,251,60,33,62,61,35
14254,236,55,46,43,60,32
14255,238,51,52,34,57,44
14256,231,57,40,45,51,38
14257,241,47,38,38,70,48
14258,266,55,54,45,65,47
14259,170,21,19,62,45,23
14260,208,57,26,52,52,21
14261,69,15,12,17,13,12
14262,250,36,63,52,57,42
14263,258,61,51,40,58,48
14264,199,31,22,66,49,31
14265,241,54,35,60,63,29
14266,263,53,60,52,56,42
14267,230,52,36,54,53,35
14268,237,45,32,66,62,32
14269,291,63,59,49,67,53
14270,278,65,60,33,59,61
14271,94,11,17,20,27,19
14272,205,50,30,39,50,36
14273,66,12,6,14,27,7
14274,247,59,52,33,61,42
14275,261,47,34,67,70,43
14276,204,56,26,47,50,25
14277,266,37,62,63,51,53
14278,249,45,54,41,54,55
14279,251,62,32,62,63,32
14280,257,57,46,58,55,41
14281,197,54,34,48,35,26
14282,206,33,35,52,58,28
14283,277,39,68,64,51,55
14284,237,56,46,41,52,42
14285,258,35,62,55,44,62
14286,55,12,5,12,17,9
14287,268,37,63,62,53,53
14288,260,63,47,49,61,40
14289,57,9,9,12,20,7
14290,195,35,20,60,57,23
14291,256,47,48,54,64,43
14292,260,50,40,58,66,46
14293,251,41,42,47,65,56
14294,269,63,48,45,67,46
14295,247,61,41,57,48,40
14296,279,69,57,43,58,52
14297,264,51,64,33,62,54
14298,278,54,61,53,57,53
14299,259,55,55,48,60,41
14300,228,44,56,39,52,37
14301,274,63,55,43,60,53
14302,55,11,9,14,15,6
14303,247,40,63,47,60,37
14304,229,29,31,70,61,38
14305,190,26,17,66,55,26
14306,285,58,60,55,62,50
14307,307,59,61,60,57,70
14308,265,52,50,59,64,40
14309,58,10,9,14,17,8
14310,239,53,45,46,63,32
14311,212,38,28,62,58,26
14312,214,43,24,59,57,31
14313,282,27,68,74,51,62
14314,265,48,56,55,64,42
14315,241,48,35,51,68,39
14316,214,40,33,62,56,23
14317,282,55,63,59,52,53
14318,64,15,5,13,22,9
14319,218,45,26,58,53,36
14320,237,56,30,59,55,37
14321,284,60,60,49,61,54
14322,240,38,52,49,66,35
14323,296,61,52,58,65,60
14324,237,62,36,52,58,29
14325,189,31,29,60,38,31
14326,286,47,64,54,60,61
14327,231,44,33,51,64,39
14328,280,47,61,62,55,55
14329,250,32,65,52,59,42
14330,232,51,39,46,64,32
14331,82,11,13,18,27,13
14332,259,62,53,45,67,32
14333,286,57,61,51,66,51
14334,199,32,29,62,52,24
14335,210,52,18,68,48,24
14336,244,55,52,45,58,34
14337,255,57,59,36,58,45
14338,241,41,57,40,62,41
14339,241,49,32,56,70,34
14340,275,55,54,46,64,56
14341,224,61,37,38,58,30
14342,251,45,43,54,67,42
14343,70,22,11,5,24,8
14344,234,57,31,58,59,29
14345,62,11,6,10,27,8
14346,194,33,26,65,38,32
14347,222,41,29,64,55,33
14348,224,42,41,48,61,32
14349,205,29,38,59,50,29
14350,238,54,47,36,59,42
14351,242,29,60,59,56,38
14352,261,58,55,57,55,36
14353,256,54,53,40,56,53
14354,223,36,51,47,60,29
14355,237,63,28,55,64,27
14356,252,66,60,33,60,33
14357,249,46,50,41,64,48
14358,274,47,54,62,63,48
14359,216,55,24,57,56,24
14360,58,12,6,14,17,9
14361,270,30,60,71,49,60
14362,291,58,63,58,54,58
14363,251,54,49,53,61,34
14364,240,61,37,54,57,31
14365,275,48,59,57,58,53
14366,283,55,63,50,63,52
14367,279,46,58,51,66,58
14368,233,53,29,57,61,33
14369,279,62,56,47,61,53
14370,275,38,61,64,57,55
14371,256,55,34,58,65,44
14372,220,53,32,52,53,30
14373,291,63,52,58,66,52
14374,235,42,50,39,61,43
14375,227,60,38,48,51,30
14376,291,54,58,62,62,55
14377,100,20,19,22,25,14
14378,274,55,58,58,59,44
14379,269,55,57,48,57,52
14380,175,26,20,59,45,25
14381,64,10,5,13,27,9
14382,221,37,33,65,61,25
14383,265,36,64,59,50,56
14384,241,32,50,58,59,42
14385,285,65,55,59,55,51
14386,276,62,57,49,59,49
14387,58,10,10,11,18,9
14388,257,49,45,54,61,48
14389,279,40,60,68,58,53
14390,100,14,14,17,40,15
14391,80,17,11,16,24,12
14392,191,36,28,46,52,29
14393,230,58,28,52,56,36
14394,278,57,60,59,54,48
14395,291,41,64,65,59,62
14396,312,67,52,63,72,58
14397,239,57,40,52,56,34
14398,221,51,30,56,58,26
14399,230,43,32,62,57,36
14400,250,42,54,43,63,48
14401,275,35,57,65,59,59
14402,217,49,31,64,38,35
14403,202,55,23,41,56,27
14404,210,36,32,58,54,30
14405,76,9,15,12,26,14
14406,207,56,21,56,49,25
14407,269,56,60,42,59,52
14408,239,58,38,49,61,33
14409,220,38,41,39,63,39
14410,200,31,29,59,47,34
14411,271,43,60,57,58,53
14412,261,32,64,66,47,52
14413,283,40,63,70,60,50
14414,250,67,40,52,60,31
14415,246,57,45,48,54,42
14416,177,28,21,65,43,20
14417,237,39,34,60,55,49
14418,286,70,60,43,65,48
14419,217,31,29,67,56,34
14420,201,30,24,65,49,33
14421,250,58,36,41,56,59
14422,238,56,32,59,58,33
14423,254,55,53,36,60,50
14424,197,37,21,62,46,31
14425,274,53,57,39,66,59
14426,268,64,51,40,68,45
14427,218,35,39,57,56,31
14428,287,56,58,63,63,47
14429,268,58,40,54,66,50
14430,95,21,16,13,26,19
14431,256,57,56,39,57,47
14432,244,53,36,60,64,31
14433,284,58,63,44,65,54
14434,281,65,62,52,60,42
14435,211,45,26,58,45,37
14436,241,37,44,60,60,40
14437,234,53,35,56,52,38
14438,208,55,20,56,50,27
14439,198,28,29,63,45,33
14440,85,17,12,14,27,15
14441,197,29,24,63,54,27
14442,237,48,30,65,63,31
14443,278,51,63,63,57,44
14444,195,33,25,60,54,23
14445,220,55,29,54,50,32
14446,261,46,44,60,71,40
14447,258,62,32,51,58,55
14448,201,28,25,62,55,31
14449,103,16,19,19,30,19
14450,255,47,53,48,62,45
14451,71,15,7,13,28,8
14452,62,11,5,11,19,16
14453,80,14,9,11,37,9
14454,255,55,45,65,63,27
14455,263,35,62,64,50,52
14456,241,64,31,50,55,41
14457,176,28,19,64,35,30
14458,210,41,26,58,60,25
14459,269,57,49,54,63,46
14460,243,54,37,56,53,43
14461,259,33,59,57,61,49
14462,74,15,9,15,28,7
14463,288,52,62,62,57,55
14464,241,41,33,64,51,52
14465,286,55,58,73,65,35
14466,282,56,57,62,63,44
14467,283,62,60,47,59,55
14468,229,59,35,43,57,35
14469,257,49,53,39,65,51
14470,230,28,64,51,51,36
14471,251,58,59,24,58,52
14472,229,36,32,61,58,42
14473,295,58,59,55,62,61
14474,269,54,51,47,64,53
14475,199,25,24,64,58,28
14476,221,51,29,53,57,31
14477,226,55,40,47,54,30
14478,87,12,14,11,35,15
14479,264,39,62,62,51,50
14480,201,32,24,56,57,32
14481,241,45,43,53,60,40
14482,259,56,45,55,65,38
14483,271,41,62,61,66,41
14484,205,51,32,45,48,29
14485,244,59,43,51,59,32
14486,261,57,46,55,54,49
14487,240,63,27,64,60,26
14488,218,48,28,56,58,28
14489,267,27,64,62,57,57
14490,217,59,24,49,51,34
14491,270,53,53,45,67,52
14492,260,62,47,41,53,57
14493,288,53,61,59,61,54
14494,273,40,55,61,56,61
14495,225,49,32,56,53,35
14496,192,30,18,61,55,28
14497,292,54,65,57,54,62
14498,283,52,60,60,63,48
14499,214,54,28,48,50,34
14500,206,27,23,62,60,34
14501,237,59,28,61,62,27
14502,249,48,43,52,64,42
14503,218,24,40,69,48,37
14504,196,30,18,64,63,21
14505,190,29,25,62,43,31
14506,257,64,27,58,60,48
14507,212,45,24,62,44,37
14508,230,51,27,58,56,38
14509,263,61,55,44,60,43
14510,267,36,64,63,54,50
14511,88,16,16,20,23,13
14512,202,41,24,57,52,28
14513,266,57,52,43,63,51
14514,269,34,62,65,54,54
14515,278,49,52,58,58,61
14516,271,32,71,72,43,53
14517,220,55,31,43,61,30
14518,208,39,36,40,61,32
14519,256,58,59,42,55,42
14520,260,58,39,63,58,42
14521,206,49,20,61,53,23
14522,269,41,62,63,53,50
14523,281,63,59,42,62,55
14524,205,33,33,43,63,33
14525,264,33,64,64,53,50
14526,228,33,47,48,67,33
14527,253,43,58,59,61,32
14528,201,22,32,61,49,37
14529,300,62,55,60,64,59
14530,225,45,24,63,61,32
14531,260,60,54,35,61,50
14532,236,39,49,49,60,39
14533,235,55,31,64,57,28
14534,283,49,62,63,49,60
14535,228,54,30,52,56,36
14536,289,58,56,59,57,59
14537,267,49,50,61,62,45
14538,256,67,51,51,57,30
14539,254,61,49,32,63,49
14540,245,58,55,35,57,40
14541,275,52,50,50,68,55
14542,259,36,61,62,55,45
14543,198,29,25,58,58,28
14544,251,56,48,47,57,43
14545,240,63,52,24,51,50
14546,193,32,33,62,41,25
14547,88,16,12,17,24,19
14548,239,67,38,50,56,28
14549,203,29,25,62,55,32
14550,262,60,46,54,61,41
14551,249,51,55,44,63,36
14552,211,32,32,52,67,28
14553,216,65,28,56,34,33
14554,220,41,32,55,61,31
14555,73,15,9,12,27,10
14556,53,8,3,10,28,4
14557,202,53,30,43,52,24
14558,253,50,58,41,64,40
14559,207,45,22,55,68,17
14560,258,60,40,46,64,48
14561,232,48,38,58,56,32
14562,256,58,44,56,56,42
14563,265,58,54,51,56,46
14564,280,58,55,51,64,52
14565,282,58,69,51,50,54
14566,254,36,62,55,44,57
14567,271,38,65,57,57,54
14568,265,36,60,61,54,54
14569,280,66,57,49,56,52
14570,280,50,60,65,59,46
14571,227,60,35,48,53,31
14572,203,33,27,62,57,24
14573,228,55,31,46,68,28
14574,68,14,8,11,29,6
14575,266,49,54,57,62,44
14576,229,61,27,54,56,31
14577,225,49,50,31,50,45
14578,60,8,6,10,29,7
14579,285,46,63,53,60,63
14580,254,55,51,42,53,53
14581,284,62,65,44,62,51
14582,266,58,48,52,64,44
14583,64,12,9,11,27,5
14584,218,64,32,40,50,32
14585,256,51,57,40,57,51
14586,226,52,38,45,66,25
14587,186,32,29,54,34,37
14588,289,53,57,60,58,61
14589,284,62,51,59,61,51
14590,201,39,24,59,52,27
14591,234,39,39,60,58,38
14592,226,52,24,69,58,23
14593,260,62,47,50,58,43
14594,248,58,45,53,54,38
14595,258,48,49,59,63,39
14596,254,57,48,42,61,46
14597,271,51,48,63,65,44
14598,254,50,55,41,58,50
14599,257,56,52,52,55,42
14600,259,46,54,45,64,50
14601,298,67,65,56,63,47
14602,206,45,23,66,42,30
14603,272,54,48,55,64,51
14604,202,53,17,57,48,27
14605,240,54,37,52,59,38
14606,223,60,23,55,57,28
14607,96,17,18,13,30,18
14608,224,50,54,29,59,32
14609,223,62,32,44,60,25
14610,221,58,29,55,57,22
14611,243,55,33,60,56,39
14612,263,22,68,72,51,50
14613,220,36,37,39,63,45
14614,270,56,59,51,64,40
14615,255,54,55,42,61,43
14616,251,43,48,40,65,55
14617,254,36,64,52,53,49
14618,204,31,21,58,66,28
14619,262,50,56,49,65,42
14620,89,11,13,13,41,11
14621,262,38,62,56,51,55
14622,277,62,53,44,63,55
14623,231,56,36,46,57,36
14624,261,63,58,35,62,43
14625,218,49,33,44,67,25
14626,229,58,30,51,53,37
14627,287,63,62,56,60,46
14628,186,25,21,66,48,26
14629,267,58,53,47,64,45
14630,246,60,56,30,58,42
14631,262,48,60,49,55,50
14632,213,37,37,51,62,26
14633,188,32,27,59,43,27
14634,183,23,18,60,56,26
14635,275,64,57,42,60,52
14636,220,56,33,50,58,23
14637,259,57,50,47,59,46
14638,90,16,19,15,23,17
14639,256,59,47,32,70,48
14640,219,44,34,45,63,33
14641,263,27,66,72,46,52
14642,248,23,64,66,52,43
14643,265,49,62,51,48,55
14644,264,56,47,53,64,44
14645,250,53,36,53,67,41
14646,233,51,32,55,63,32
14647,240,41,39,59,62,39
14648,253,56,50,44,60,43
14649,273,53,50,53,68,49
14650,228,61,28,57,56,26
14651,79,16,11,11,26,15
14652,282,59,58,56,65,44
14653,91,17,12,20,31,11
14654,243,57,49,33,56,48
14655,202,61,22,55,36,28
14656,275,48,62,59,56,50
14657,252,62,46,52,58,34
14658,59,11,9,10,22,7
14659,273,57,61,45,55,55
14660,246,40,42,59,60,45
14661,257,54,56,45,62,40
14662,216,53,28,56,48,31
14663,70,12,9,12,28,9
14664,275,63,62,48,53,49
14665,272,34,62,59,56,61
14666,278,64,60,45,59,50
14667,277,49,63,57,51,57
14668,279,51,62,53,59,54
14669,208,57,28,41,56,26
14670,227,45,55,30,62,35
14671,71,11,9,15,29,7
14672,216,45,30,49,64,28
14673,273,42,62,59,50,60
14674,212,42,31,54,52,33
14675,246,61,32,52,58,43
14676,239,44,38,50,60,47
14677,190,28,24,62,53,23
14678,234,39,55,44,62,34
14679,240,50,45,55,54,36
14680,247,53,45,46,63,40
14681,281,55,61,53,52,60
14682,255,56,43,60,54,42
14683,290,62,57,54,58,59
14684,82,10,15,11,27,19
14685,266,50,57,54,58,47
14686,229,49,36,43,61,40
14687,192,24,45,61,42,20
14688,244,49,45,71,51,28
14689,286,35,65,65,61,60
14690,271,54,60,46,59,52
14691,257,58,54,39,65,41
14692,263,45,54,49,69,46
14693,255,51,46,47,65,46
14694,73,15,12,15,17,14
14695,187,51,21,43,50,22
14696,234,42,35,54,62,41
14697,232,56,34,53,54,35
14698,194,35,27,59,51,22
14699,246,60,51,35,59,41
14700,167,22,18,62,50,15
14701,270,65,53,44,64,44
14702,224,54,34,56,50,30
14703,210,54,31,42,51,32
14704,184,21,27,64,52,20
14705,291,61,59,55,61,55
14706,240,53,44,47,64,32
14707,254,61,53,40,52,48
14708,257,51,56,44,66,40
14709,262,32,62,59,56,53
14710,257,64,59,32,60,42
14711,250,57,50,41,57,45
14712,278,40,66,67,57,48
14713,198,41,30,63,47,17
14714,284,51,58,61,56,58
14715,95,20,19,19,26,11
14716,224,55,37,58,54,20
14717,266,26,61,69,52,58
14718,248,58,49,31,64,46
14719,195,24,25,58,60,28
14720,266,58,55,55,63,35
14721,275,66,55,50,61,43
14722,232,51,38,59,55,29
14723,276,60,56,39,60,61
14724,281,57,56,57,64,47
14725,278,49,61,59,53,56
14726,208,58,24,52,55,19
14727,186,33,18,58,56,21
14728,202,49,25,63,40,25
14729,271,56,50,54,61,50
14730,246,30,63,55,48,50
14731,235,58,36,47,63,31
14732,257,61,49,42,57,48
14733,64,12,8,12,25,7
14734,230,46,39,53,62,30
14735,78,18,11,11,27,11
14736,276,48,48,62,61,57
14737,275,47,55,57,66,50
14738,272,50,58,65,61,38
14739,233,61,33,55,62,22
14740,202,33,25,59,52,33
14741,210,38,28,60,61,23
14742,233,52,30,63,60,28
14743,295,59,60,58,59,59
14744,272,39,65,64,50,54
14745,225,61,40,43,60,21
14746,92,16,13,18,31,14
14747,259,33,58,68,58,42
14748,262,32,60,62,54,54
14749,270,59,53,53,59,46
14750,277,55,54,49,71,48
14751,273,40,60,63,54,56
14752,234,56,52,32,56,38
14753,251,48,58,61,48,36
14754,266,52,45,56,68,45
14755,245,55,50,34,61,45
14756,219,34,28,62,58,37
14757,180,62,28,40,24,26
14758,285,37,67,56,61,64
14759,222,55,31,45,58,33
14760,204,32,28,60,51,33
14761,257,54,49,47,56,51
14762,203,31,19,57,58,38
14763,277,65,58,38,65,51
14764,281,34,67,73,48,59
14765,79,18,14,11,22,14
14766,175,29,25,55,44,22
14767,246,54,55,40,59,38
14768,210,55,35,45,47,28
14769,219,50,27,59,54,29
14770,95,18,15,20,26,16
14771,291,57,67,46,63,58
14772,249,63,34,58,62,32
14773,258,61,55,39,60,43
14774,226,43,34,48,64,37
14775,253,57,52,38,58,48
14776,282,32,68,62,55,65
14777,257,50,43,44,67,53
14778,274,46,62,60,57,49
14779,168,26,19,57,40,26
14780,270,44,59,65,44,58
14781,56,11,7,12,20,6
14782,264,56,50,43,66,49
14783,208,58,23,51,51,25
14784,265,42,62,51,53,57
14785,189,39,18,63,49,20
14786,201,28,35,64,45,29
14787,170,27,22,67,31,23
14788,84,13,16,15,25,15
14789,240,57,28,60,63,32
14790,268,56,62,46,42,62
14791,83,13,19,11,22,18
14792,261,57,52,46,61,45
14793,261,54,50,43,60,54
14794,181,21,21,52,60,27
14795,277,61,55,47,59,55
14796,283,57,39,58,70,59
14797,265,50,62,46,52,55
14798,232,60,33,60,51,28
14799,256,49,42,42,68,55
14800,245,51,38,50,68,38
14801,280,45,55,60,68,52
14802,246,65,48,33,62,38
14803,208,36,32,42,66,32
14804,242,48,49,34,69,42
14805,241,48,57,38,62,36
14806,265,58,54,50,62,41
14807,255,57,49,44,55,50
14808,269,33,63,62,52,59
14809,206,36,33,44,61,32
14810,241,59,42,54,57,29
14811,261,55,53,44,66,43
14812,278,44,68,67,61,38
14813,52,7,15,12,11,7
14814,264,63,40,39,67,55
14815,256,52,52,35,62,55
14816,231,54,40,50,55,32
14817,270,60,66,42,52,50
14818,66,11,8,10,28,9
14819,212,51,27,56,51,27
14820,80,10,12,19,30,9
14821,278,49,59,64,53,53
14822,273,52,56,47,70,48
14823,255,57,48,38,58,54
14824,284,61,48,53,67,55
14825,280,54,63,60,60,43
14826,200,28,26,63,53,30
14827,204,34,25,59,56,30
14828,73,14,13,17,15,14
14829,241,45,52,48,60,36
14830,202,35,27,53,57,30
14831,264,37,62,61,52,52
14832,266,58,49,47,63,49
14833,207,35,36,48,57,31
14834,264,61,52,47,60,44
14835,67,12,8,16,23,8
14836,238,57,32,53,61,35
14837,248,57,47,41,62,41
14838,252,43,52,48,61,48
14839,279,53,53,54,68,51
14840,87,11,7,15,46,8
14841,247,55,54,46,57,35
14842,289,54,62,41,68,64
14843,252,56,49,44,58,45
14844,167,22,18,62,45,20
14845,197,33,24,58,53,29
14846,279,38,65,63,68,45
14847,259,59,46,60,63,31
14848,289,50,63,60,55,61
14849,265,50,45,52,70,48
14850,222,44,32,46,61,39
14851,70,12,5,13,33,7
14852,236,40,36,60,59,41
14853,219,43,30,52,65,29
14854,214,51,28,57,52,26
14855,186,43,23,50,41,29
14856,108,18,19,18,38,15
14857,194,30,27,62,53,22
14858,241,32,62,59,46,42
14859,214,46,32,51,54,31
14860,281,43,63,65,60,50
14861,189,49,29,48,36,27
14862,236,46,32,63,60,35
14863,235,47,37,54,63,34
14864,229,51,36,56,54,32
14865,236,52,42,43,60,39
14866,274,58,47,60,65,44
14867,251,46,35,63,68,39
14868,95,15,14,17,31,18
14869,263,36,68,63,52,44
14870,252,35,58,56,57,46
14871,238,56,41,55,54,32
14872,269,52,50,58,57,52
14873,250,46,40,57,64,43
14874,215,59,20,55,58,23
14875,251,56,59,39,59,38
14876,219,64,28,49,42,36
14877,229,43,48,39,56,43
14878,70,14,10,12,24,10
14879,209,54,33,47,41,34
14880,244,55,52,35,57,45
14881,204,29,25,59,57,34
14882,98,19,13,18,31,17
14883,256,45,59,48,59,45
14884,190,36,22,59,45,28
14885,106,34,5,12,46,9
14886,57,11,7,11,19,9
14887,248,48,53,38,60,49
14888,206,56,24,47,54,25
14889,266,33,60,62,57,54
14890,82,17,10,13,27,15
14891,275,51,53,48,64,59
14892,227,42,33,59,60,33
14893,196,53,27,40,53,23
14894,101,21,19,15,31,15
14895,270,49,58,47,62,54
14896,54,11,8,11,17,7
14897,192,34,19,63,48,28
14898,272,49,50,58,64,51
14899,248,54,37,55,63,39
14900,250,48,41,51,64,46
14901,227,45,46,30,63,43
14902,214,55,32,55,42,30
14903,268,48,64,51,53,52
14904,245,48,45,46,53,53
14905,295,59,55,59,64,58
14906,245,56,41,51,58,39
14907,268,54,55,40,67,52
14908,229,53,39,45,52,40
14909,208,40,48,25,66,29
14910,229,50,29,58,57,35
14911,244,34,62,47,50,51
14912,261,49,58,45,56,53
14913,260,35,63,67,52,43
14914,252,59,53,39,59,42
14915,213,31,39,56,58,29
14916,97,20,12,24,26,15
14917,286,57,50,56,70,53
14918,243,48,48,43,64,40
14919,287,59,54,54,64,56
14920,269,57,62,40,55,55
14921,205,53,23,55,56,18
14922,244,45,56,54,52,37
14923,184,25,25,60,54,20
14924,252,47,43,41,61,60
14925,263,32,63,64,46,58
14926,232,54,45,56,41,36
14927,248,40,56,45,65,42
14928,261,32,69,63,50,47
14929,273,52,58,54,53,56
14930,269,40,65,63,62,39
14931,201,41,21,63,53,23
14932,240,49,54,41,64,32
14933,277,51,60,47,62,57
14934,221,48,32,62,51,28
14935,227,61,43,29,60,34
14936,59,12,7,10,21,9
14937,230,56,34,46,57,37
14938,260,59,56,51,57,37
14939,263,39,59,64,51,50
14940,231,59,34,48,51,39
14941,256,58,55,36,66,41
14942,245,53,43,52,61,36
14943,188,26,27,62,44,29
14944,233,39,44,60,60,30
14945,263,36,59,64,55,49
14946,192,25,19,61,63,24
14947,196,33,27,58,51,27
14948,244,52,52,38,59,43
14949,246,55,58,42,48,43
14950,235,55,38,37,62,43
14951,266,60,57,51,53,45
14952,265,51,62,50,51,51
14953,245,54,55,42,50,44
14954,190,32,12,66,57,23
14955,242,44,40,46,67,45
14956,254,63,41,53,65,32
14957,247,40,45,59,65,38
14958,65,11,9,11,25,9
14959,205,37,23,60,58,27
14960,171,27,22,58,36,28
14961,272,31,62,69,57,53
14962,265,54,56,49,57,49
14963,198,27,35,54,55,27
14964,55,7,5,5,34,4
14965,255,31,60,61,46,57
14966,260,24,65,60,58,53
14967,251,45,58,39,62,47
14968,282,49,60,59,56,58
14969,250,51,35,51,68,45
14970,245,48,54,35,60,48
14971,269,39,64,66,53,47
14972,215,51,34,52,55,23
14973,255,32,67,68,46,42
14974,93,14,13,16,30,20
14975,96,20,17,11,30,18
14976,259,60,53,42,62,42
14977,248,62,56,43,55,32
14978,63,11,6,11,28,7
14979,61,12,7,11,24,7
14980,71,12,5,13,26,15
14981,279,57,47,61,57,57
14982,244,26,62,52,43,61
14983,64,14,6,13,23,8
14984,225,54,44,33,54,40
14985,271,56,52,49,62,52
14986,259,33,66,65,51,44
14987,182,26,16,70,40,30
14988,258,46,52,42,65,53
14989,176,29,16,58,47,26
14990,248,58,50,41,51,48
14991,57,10,7,13,20,7
14992,53,10,5,10,21,7
14993,247,51,43,43,62,48
14994,226,46,32,56,58,34
14995,269,53,42,56,70,48
14996,265,56,46,56,62,45
14997,269,33,61,60,60,55
14998,281,41,61,63,50,66
14999,272,58,50,48,62,54
15000,230,34,31,63,62,40
15001,250,53,54,34,54,55
15002,228,44,39,62,56,27
15003,256,58,56,39,58,45
15004,251,59,46,56,55,35
15005,262,42,43,59,70,48
15006,221,65,22,55,59,20
15007,263,35,63,54,54,57
15008,240,56,50,38,56,40
15009,260,44,41,59,65,51
15010,263,35,64,67,49,48
15011,282,43,65,64,59,51
15012,224,35,28,60,58,43
15013,63,12,9,11,21,10
15014,58,12,9,10,20,7
15015,230,55,33,48,53,41
15016,62,11,7,11,25,8
15017,176,22,24,59,43,28
15018,250,56,47,43,61,43
15019,214,56,29,48,55,26
15020,246,62,44,38,58,44
15021,283,59,59,41,60,64
15022,266,56,52,49,60,49
15023,246,50,47,42,65,42
15024,198,44,17,62,52,23
15025,274,55,57,53,63,46
