player_id,mentality,aggression,interceptions,positioning,vision,penalties
15210,240,38,12,57,57,76
15211,251,55,40,59,55,42
15212,229,35,17,50,55,72
15213,117,22,23,11,42,19
15214,274,55,39,62,54,64
15215,279,57,62,51,58,51
15216,222,61,58,27,43,33
15217,258,55,56,50,44,53
15218,275,68,59,45,57,46
15219,201,35,18,48,61,39
15220,96,22,13,6,44,11
15221,218,51,59,32,30,46
15222,217,31,23,56,54,53
15223,273,53,57,55,61,47
15224,264,58,56,59,62,29
15225,249,75,58,52,42,22
15226,256,51,51,57,56,41
15227,252,65,56,45,52,34
15228,230,29,22,61,49,69
15229,290,64,56,54,61,55
15230,289,67,54,53,64,51
15231,264,65,52,49,45,53
15232,140,30,19,4,34,53
15233,264,49,57,45,65,48
15234,216,56,67,23,34,36
15235,257,59,17,62,60,59
15236,232,67,57,33,34,41
15237,198,48,55,26,35,34
15238,204,54,53,30,35,32
15239,280,55,57,56,59,53
15240,225,39,17,59,53,57
15241,204,48,60,28,33,35
15242,95,25,13,11,35,11
15243,215,55,61,29,30,40
15244,227,32,19,65,51,60
15245,238,48,49,50,53,38
15246,282,75,53,56,57,41
15247,261,52,54,48,63,44
15248,218,56,61,30,42,29
15249,89,26,11,6,30,16
15250,229,50,11,59,45,64
15251,252,57,58,48,47,42
15252,295,67,45,64,63,56
15253,258,54,57,56,59,32
15254,253,59,17,61,54,62
15255,254,45,51,45,54,59
15256,220,37,14,58,48,63
15257,267,49,49,53,58,58
15258,297,70,48,60,59,60
15259,239,50,28,57,51,53
15260,127,30,21,19,31,26
15261,221,31,21,57,59,53
15262,241,64,62,33,37,45
15263,257,58,60,52,51,36
15264,253,63,35,57,51,47
15265,203,26,17,58,55,47
15266,264,55,54,54,48,53
15267,235,51,29,51,52,52
15268,205,28,12,61,44,60
15269,210,50,56,36,35,33
15270,213,32,21,60,53,47
15271,241,35,39,54,56,57
15272,219,48,57,31,39,44
15273,270,70,55,49,47,49
15274,230,40,19,59,58,54
15275,92,18,22,16,11,25
15276,212,47,53,43,33,36
15277,243,49,25,59,50,60
15278,247,50,54,51,37,55
15279,207,60,57,22,34,34
15280,221,48,58,42,36,37
15281,285,64,56,55,60,50
15282,260,45,38,51,63,63
15283,211,69,57,21,30,34
15284,194,21,19,43,56,55
15285,298,64,64,60,62,48
15286,210,58,56,27,32,37
15287,241,53,57,47,35,49
15288,282,56,49,62,62,53
15289,234,32,19,67,55,61
15290,274,61,58,45,58,52
15291,248,49,59,45,48,47
15292,184,46,57,17,32,32
15293,227,49,18,63,45,52
15294,272,60,57,50,53,52
15295,267,63,56,39,55,54
15296,245,52,48,40,64,41
15297,219,40,27,56,45,51
15298,232,62,58,27,47,38
15299,250,58,56,49,51,36
15300,267,60,60,41,59,47
15301,211,26,18,57,57,53
15302,244,57,61,42,40,44
15303,235,51,53,53,34,44
15304,232,36,25,59,56,56
15305,212,68,55,26,27,36
15306,250,48,46,57,54,45
15307,263,36,61,67,58,41
15308,253,44,35,49,65,60
15309,221,64,58,30,30,39
15310,261,53,46,56,49,57
15311,215,28,13,61,56,57
15312,275,63,58,55,56,43
15313,257,47,27,60,63,60
15314,191,35,21,55,38,42
15315,217,44,18,55,45,55
15316,221,31,20,61,60,49
15317,118,20,19,16,45,18
15318,260,48,46,62,60,44
15319,210,54,61,24,29,42
15320,273,63,55,57,59,39
15321,261,59,54,57,43,48
15322,280,66,54,57,58,45
15323,291,71,55,64,60,41
15324,248,67,15,59,49,58
15325,217,65,60,26,30,36
15326,88,20,10,7,34,17
15327,212,55,62,30,26,39
15328,215,33,35,51,59,37
15329,257,64,58,44,47,44
15330,196,26,22,55,53,40
15331,240,57,56,48,45,34
15332,226,66,57,33,37,33
15333,205,51,58,25,30,41
15334,198,57,57,21,32,31
15335,243,44,37,59,58,45
15336,262,64,56,50,49,43
15337,269,55,55,60,59,40
15338,263,62,53,56,47,45
15339,232,53,50,46,43,40
15340,214,35,26,48,53,52
15341,233,67,56,39,37,34
15342,244,51,54,49,54,36
15343,257,52,59,54,51,41
15344,244,60,12,58,48,66
15345,251,42,55,59,40,55
15346,248,52,25,60,43,68
15347,87,27,9,5,36,10
15348,236,70,56,44,39,27
15349,247,55,61,31,55,45
15350,236,46,14,60,55,61
15351,228,58,14,57,40,59
15352,274,66,34,61,52,61
15353,110,22,8,6,55,19
15354,255,48,25,62,62,58
15355,102,16,8,5,55,18
15356,262,58,51,55,58,40
15357,234,55,58,38,50,33
15358,252,67,25,57,50,53
15359,239,60,57,42,40,40
15360,211,56,59,31,30,35
15361,242,48,56,56,47,35
15362,182,32,21,42,31,56
15363,223,41,18,57,55,52
15364,264,58,48,56,59,43
15365,215,44,20,57,62,32
15366,219,40,17,59,43,60
15367,294,76,60,55,50,53
15368,293,59,55,63,63,53
15369,213,61,56,21,38,37
15370,256,56,44,51,61,44
15371,105,22,19,16,26,22
15372,226,43,50,52,47,34
15373,253,52,65,50,43,43
15374,218,42,18,59,49,50
15375,251,54,28,56,61,52
15376,228,43,20,59,49,57
15377,240,45,24,53,62,56
15378,267,63,54,56,54,40
15379,272,60,39,59,49,65
15380,214,32,26,53,55,48
15381,138,25,26,19,40,28
15382,245,53,51,34,63,44
15383,245,51,60,48,43,43
15384,117,20,14,8,50,25
15385,260,65,59,40,52,44
15386,247,58,55,54,42,38
15387,257,65,57,53,39,43
15388,236,46,57,39,47,47
15389,227,56,50,30,43,48
15390,108,21,19,11,36,21
15391,251,58,53,49,40,51
15392,265,43,53,58,57,54
15393,249,65,12,61,52,59
15394,219,29,20,55,47,68
15395,254,56,52,47,50,49
15396,267,67,56,53,56,35
15397,210,55,56,23,40,36
15398,233,42,60,63,38,30
15399,107,26,20,7,42,12
15400,209,65,60,28,16,40
15401,242,60,58,33,50,41
15402,239,72,13,60,39,55
15403,238,41,28,55,62,52
15404,258,60,54,62,47,35
15405,93,18,15,7,32,21
15406,257,60,55,48,54,40
15407,269,57,56,52,57,47
15408,102,29,12,6,40,15
15409,225,32,26,55,50,62
15410,211,31,27,51,53,49
15411,224,42,19,51,55,57
15412,274,61,56,43,57,57
15413,263,61,47,54,60,41
15414,277,63,48,56,57,53
15415,273,57,59,50,59,48
15416,224,54,60,32,31,47
15417,238,43,29,56,57,53
15418,80,23,9,7,28,13
15419,239,41,22,40,62,74
15420,235,33,25,61,59,57
15421,239,48,17,60,53,61
15422,223,39,27,49,51,57
15423,96,19,8,6,53,10
15424,236,42,30,47,64,53
15425,233,57,49,49,46,32
15426,226,51,15,59,51,50
15427,228,32,21,55,55,65
15428,232,46,22,59,44,61
15429,274,56,52,57,63,46
15430,248,43,32,58,60,55
15431,252,42,53,61,42,54
15432,207,33,20,54,45,55
15433,226,40,26,47,61,52
15434,246,45,23,58,62,58
15435,255,50,40,52,64,49
15436,276,52,57,54,60,53
15437,244,62,58,48,32,44
15438,218,51,54,49,33,31
15439,286,78,50,54,59,45
15440,236,43,34,57,57,45
15441,233,35,18,62,60,58
15442,103,23,9,10,48,13
15443,246,60,57,44,55,30
15444,288,66,58,57,59,48
15445,282,50,50,59,61,62
15446,84,24,11,8,25,16
15447,251,63,63,42,36,47
15448,288,62,60,60,55,51
15449,204,25,14,52,57,56
15450,239,62,54,36,42,45
15451,283,65,58,55,58,47
15452,236,35,25,59,58,59
15453,226,49,57,31,41,48
15454,207,37,26,52,48,44
15455,280,61,56,53,62,48
15456,247,44,23,61,53,66
15457,212,32,15,60,41,64
15458,121,25,22,11,52,11
15459,206,60,58,21,29,38
15460,106,20,21,14,28,23
15461,242,43,25,62,55,57
15462,232,59,52,51,34,36
15463,278,45,62,63,62,46
15464,251,63,59,46,43,40
15465,270,57,49,56,56,52
15466,199,55,60,26,26,32
15467,266,48,44,57,61,56
15468,218,31,31,54,55,47
15469,257,68,52,33,58,46
15470,300,77,63,59,59,42
15471,215,42,30,56,53,34
15472,211,56,12,53,41,49
15473,228,39,23,55,56,55
15474,238,42,23,62,53,58
15475,198,28,13,51,44,62
15476,242,55,20,61,51,55
15477,231,58,25,55,47,46
15478,69,18,3,3,26,19
15479,211,30,12,61,50,58
15480,211,29,22,45,50,65
15481,263,58,55,57,57,36
15482,265,45,50,52,64,54
15483,221,52,20,53,54,42
15484,240,60,59,45,44,32
15485,281,67,51,54,55,54
15486,272,72,54,53,49,44
15487,218,35,23,55,54,51
15488,249,38,50,56,56,49
15489,101,25,15,7,42,12
15490,244,63,23,55,51,52
15491,272,53,56,58,65,40
15492,210,26,20,54,57,53
15493,253,54,25,69,53,52
15494,196,28,10,59,43,56
15495,279,62,57,54,55,51
15496,211,25,22,56,56,52
15497,258,57,43,60,56,42
15498,73,19,6,5,29,14
15499,212,37,17,62,49,47
15500,90,16,6,5,47,16
15501,271,46,55,54,59,57
15502,247,33,58,54,54,48
15503,212,48,61,24,35,44
15504,254,55,22,60,51,66
15505,227,48,57,45,38,39
15506,119,38,12,13,34,22
15507,270,63,63,52,53,39
15508,137,40,24,15,32,26
15509,236,55,57,43,42,39
15510,286,62,59,50,62,53
15511,237,37,21,54,62,63
15512,266,58,55,36,62,55
15513,279,54,52,58,61,54
15514,248,55,60,33,50,50
15515,190,50,60,23,26,31
15516,98,22,16,8,38,14
15517,248,57,55,52,40,44
15518,192,43,61,24,31,33
15519,238,59,59,41,40,39
15520,271,48,55,58,61,49
15521,87,28,13,6,26,14
15522,230,35,42,59,54,40
15523,232,64,54,30,48,36
15524,78,22,7,4,28,17
15525,225,41,29,51,56,48
15526,207,63,57,25,34,28
15527,214,63,56,27,28,40
15528,247,61,21,59,50,56
15529,265,68,40,57,45,55
15530,207,33,12,55,56,51
15531,274,58,56,58,62,40
15532,256,56,61,56,52,31
15533,221,38,15,60,48,60
15534,226,53,56,40,41,36
15535,209,49,64,28,40,28
15536,215,52,58,25,30,50
15537,204,55,59,26,32,32
15538,122,37,16,12,35,22
15539,83,17,14,6,29,17
15540,250,60,55,50,43,42
15541,227,76,57,26,32,36
15542,226,62,56,38,35,35
15543,183,40,61,25,27,30
15544,227,49,39,50,53,36
15545,274,43,42,67,62,60
15546,125,26,23,16,27,33
15547,235,60,56,38,45,36
15548,266,62,51,53,52,48
15549,267,57,37,57,61,55
15550,252,63,55,54,54,26
15551,264,57,52,54,56,45
15552,223,57,57,38,32,39
15553,254,51,49,58,60,36
15554,237,41,34,47,55,60
15555,275,61,59,51,58,46
15556,216,36,24,54,58,44
15557,230,56,55,33,38,48
15558,228,80,52,27,30,39
15559,105,22,15,8,45,15
15560,229,41,19,58,57,54
15561,204,48,59,24,30,43
15562,251,55,17,58,55,66
15563,244,59,22,58,48,57
15564,240,44,33,56,60,47
15565,206,30,12,56,50,58
15566,270,55,45,61,55,54
15567,235,49,49,48,51,38
15568,206,45,57,32,29,43
15569,226,63,57,39,41,26
15570,259,50,35,53,52,69
15571,270,67,59,50,58,36
15572,241,45,30,45,69,52
15573,266,64,56,51,53,42
15574,232,55,55,47,41,34
15575,251,60,22,66,39,64
15576,239,59,11,55,51,63
15577,210,56,57,23,39,35
15578,230,60,58,38,44,30
15579,91,22,12,6,39,12
15580,251,73,49,48,42,39
15581,217,37,20,57,55,48
15582,249,54,38,54,57,46
15583,217,54,54,30,31,48
15584,232,44,29,58,55,46
15585,199,27,13,55,59,45
15586,240,71,16,58,39,56
15587,273,62,54,37,64,56
15588,88,24,10,5,30,19
15589,240,55,58,48,34,45
15590,235,37,25,59,61,53
15591,214,41,25,49,57,42
15592,243,49,16,59,57,62
15593,112,26,18,10,41,17
15594,249,52,28,57,53,59
15595,209,29,18,52,45,65
15596,275,60,49,57,60,49
15597,216,48,56,35,32,45
15598,266,64,55,35,61,51
15599,204,64,57,23,28,32
15600,265,68,58,52,43,44
15601,256,63,60,52,48,33
15602,218,32,13,57,46,70
15603,208,58,56,25,35,34
15604,89,24,12,6,33,14
15605,212,65,52,31,25,39
15606,253,56,59,42,45,51
15607,204,30,13,52,52,57
15608,206,30,24,48,49,55
15609,103,20,18,6,45,14
15610,259,66,58,48,53,34
15611,220,28,17,54,53,68
15612,51,16,5,5,15,10
15613,231,65,56,34,40,36
15614,241,41,43,50,61,46
15615,243,46,24,55,56,62
15616,220,39,26,48,53,54
15617,263,74,16,61,46,66
15618,215,30,17,50,53,65
15619,222,35,26,50,49,62
15620,222,70,53,26,31,42
15621,225,50,10,58,47,60
15622,249,45,24,62,56,62
15623,235,68,57,28,49,33
15624,221,33,22,63,48,55
15625,225,51,19,52,47,56
15626,217,46,23,40,59,49
15627,231,54,56,50,37,34
15628,219,40,27,56,53,43
15629,262,49,44,57,61,51
15630,274,58,56,51,58,51
15631,193,52,58,28,28,27
15632,101,25,11,7,46,12
15633,251,64,38,61,52,36
15634,233,62,59,22,28,62
15635,229,33,20,58,57,61
15636,94,18,12,9,40,15
15637,228,55,57,43,39,34
15638,260,60,45,60,52,43
15639,222,31,20,60,51,60
15640,276,63,59,43,60,51
15641,224,32,11,64,50,67
15642,244,65,55,40,46,38
15643,217,38,23,58,44,54
15644,236,50,57,53,41,35
15645,251,60,52,43,48,48
15646,58,11,13,5,15,14
15647,239,46,21,59,56,57
15648,242,51,54,50,45,42
15649,237,48,20,61,48,60
15650,275,66,35,61,57,56
15651,95,18,18,10,31,18
15652,265,61,55,41,44,64
15653,265,67,54,48,55,41
15654,255,55,62,37,59,42
15655,231,49,18,54,46,64
15656,214,54,58,28,32,42
15657,229,33,47,53,53,43
15658,200,27,12,59,43,59
15659,254,40,44,55,61,54
15660,244,36,44,55,60,49
15661,238,49,25,46,61,57
15662,196,34,20,54,44,44
15663,231,47,24,44,59,57
15664,218,29,26,60,52,51
15665,85,19,9,8,31,18
15666,231,62,52,31,45,41
15667,249,57,58,54,37,43
15668,245,55,54,53,41,42
15669,227,38,30,53,59,47
15670,238,42,28,50,64,54
15671,260,55,51,49,57,48
15672,219,36,19,56,55,53
15673,281,68,58,55,61,39
15674,203,33,19,52,57,42
15675,223,37,29,53,57,47
15676,239,50,55,50,45,39
15677,98,22,16,9,29,22
15678,234,49,48,42,58,37
15679,206,59,59,25,31,32
15680,186,49,59,21,25,32
15681,264,57,45,55,53,54
15682,237,58,59,40,40,40
15683,256,46,43,57,60,50
15684,93,30,15,6,20,22
15685,293,60,63,57,59,54
15686,216,55,56,25,40,40
15687,250,66,55,40,48,41
15688,221,62,58,54,20,27
15689,222,62,57,32,31,40
15690,230,50,60,41,41,38
15691,206,46,58,26,28,48
15692,205,52,56,25,31,41
15693,242,64,23,57,54,44
15694,245,62,55,46,43,39
15695,235,52,22,60,56,45
15696,238,72,52,41,36,37
15697,221,62,56,32,33,38
15698,210,24,21,58,56,51
15699,201,25,21,49,56,50
15700,214,61,57,27,35,34
15701,217,58,59,27,34,39
15702,234,56,22,48,51,57
15703,187,50,55,21,28,33
15704,276,55,55,60,59,47
15705,76,22,12,8,24,10
15706,222,59,57,32,38,36
15707,233,41,35,52,52,53
15708,297,76,58,53,56,54
15709,265,59,56,55,47,48
15710,268,51,59,60,54,44
15711,269,52,52,57,52,56
15712,235,57,58,38,51,31
15713,244,65,18,58,47,56
15714,209,32,16,53,53,55
15715,135,25,28,15,39,28
15716,282,60,49,59,57,57
15717,247,57,54,52,47,37
15718,99,21,9,11,39,19
15719,230,71,54,34,34,37
15720,202,60,59,28,28,27
15721,277,58,55,53,58,53
15722,88,21,8,4,36,19
15723,238,55,60,40,53,30
15724,220,33,23,61,49,54
15725,233,52,60,34,48,39
15726,249,60,20,58,51,60
15727,230,46,18,55,53,58
15728,238,62,52,32,45,47
15729,232,50,52,49,42,39
15730,113,31,15,8,44,15
15731,234,52,17,59,49,57
15732,288,61,62,58,55,52
15733,226,35,26,59,53,53
15734,210,32,15,53,44,66
15735,236,45,27,56,58,50
15736,242,59,54,38,48,43
15737,242,59,54,32,51,46
15738,222,55,58,21,34,54
15739,266,60,54,58,54,40
15740,208,35,26,53,52,42
15741,225,44,23,57,56,45
15742,190,31,19,54,41,45
15743,206,32,20,54,48,52
15744,192,34,55,41,38,24
15745,245,52,55,51,48,39
15746,244,61,61,37,48,37
15747,273,41,46,70,69,47
15748,240,43,23,55,59,60
15749,229,53,58,48,37,33
15750,244,53,52,49,53,37
15751,247,57,27,53,51,59
15752,201,64,59,21,28,29
15753,157,41,15,17,61,23
15754,250,75,54,37,44,40
15755,229,49,49,60,47,24
15756,260,53,51,57,56,43
15757,220,48,58,36,38,40
15758,213,32,19,57,54,51
15759,259,49,48,53,59,50
15760,268,48,52,56,64,48
15761,292,75,52,59,58,48
15762,155,43,22,13,60,17
15763,260,39,58,55,57,51
15764,97,19,22,19,12,25
15765,259,56,46,55,59,43
15766,222,54,16,52,48,52
15767,244,50,28,59,48,59
15768,249,54,58,52,37,48
15769,228,50,60,38,38,42
15770,214,33,25,56,48,52
15771,245,60,61,45,37,42
15772,214,40,28,43,55,48
15773,263,62,55,48,52,46
15774,275,62,56,55,57,45
15775,180,32,12,47,47,42
15776,236,59,14,54,49,60
15777,244,55,19,57,51,62
15778,207,53,53,30,31,40
15779,198,29,19,57,37,56
15780,247,59,20,55,56,57
15781,197,64,54,23,25,31
15782,284,63,66,56,58,41
15783,232,57,59,45,34,37
15784,153,37,14,14,66,22
15785,255,46,59,46,60,44
15786,221,62,60,30,32,37
15787,224,41,29,47,52,55
15788,216,58,57,33,38,30
15789,303,68,52,59,62,62
15790,220,64,59,27,34,36
15791,238,59,52,50,37,40
15792,258,51,58,53,55,41
15793,89,18,20,17,19,15
15794,268,64,35,60,62,47
15795,259,63,51,47,54,44
15796,272,58,59,56,57,42
15797,109,28,12,8,45,16
15798,275,55,55,62,58,45
15799,249,51,20,59,50,69
15800,262,63,57,49,53,40
15801,243,40,41,56,59,47
15802,269,65,37,58,51,58
15803,87,16,18,11,12,30
15804,240,44,29,54,57,56
15805,240,68,26,53,51,42
15806,240,60,54,50,34,42
15807,257,51,60,48,61,37
15808,303,63,66,56,60,58
15809,246,61,54,46,44,41
15810,251,81,55,47,38,30
15811,224,56,53,43,33,39
15812,224,32,25,51,55,61
15813,239,42,30,59,50,58
15814,110,17,14,5,64,10
15815,265,60,48,54,54,49
15816,276,62,60,53,55,46
15817,253,60,54,47,37,55
15818,263,43,54,51,65,50
15819,113,23,22,10,38,20
15820,220,48,61,27,36,48
15821,200,49,61,25,31,34
15822,250,54,49,42,49,56
15823,279,67,63,59,52,38
15824,265,62,58,51,55,39
15825,246,49,52,58,52,35
15826,250,58,32,60,48,52
15827,198,64,49,25,27,33
15828,237,64,55,41,44,33
15829,213,60,60,28,29,36
15830,242,69,58,38,43,34
15831,100,33,16,12,24,15
15832,239,59,52,58,37,33
15833,224,47,17,57,42,61
15834,122,36,22,12,39,13
15835,209,27,22,53,54,53
15836,215,28,24,53,51,59
15837,258,67,27,57,55,52
15838,79,22,13,7,23,14
15839,238,51,56,48,48,35
15840,230,52,50,44,43,41
15841,205,33,11,58,45,58
15842,242,46,34,54,56,52
15843,241,54,58,49,41,39
15844,214,30,28,44,53,59
15845,266,71,57,51,47,40
15846,207,60,51,34,31,31
15847,233,59,60,49,39,26
15848,309,66,60,56,62,65
15849,253,60,57,39,56,41
15850,279,59,52,65,59,44
15851,67,21,10,2,18,16
15852,226,48,21,62,45,50
15853,219,55,56,29,33,46
15854,262,65,37,54,52,54
15855,258,44,45,51,58,60
15856,260,60,49,33,63,55
15857,247,56,60,44,54,33
15858,231,60,52,45,40,34
15859,220,48,23,60,44,45
15860,220,51,61,32,31,45
15861,261,65,56,46,50,44
15862,224,54,61,25,38,46
15863,220,58,59,33,32,38
15864,225,51,52,45,37,40
15865,206,28,17,53,50,58
15866,225,55,63,30,35,42
15867,207,49,61,23,32,42
15868,256,46,48,58,60,44
15869,271,68,46,56,52,49
15870,189,44,58,21,28,38
15871,233,62,54,36,43,38
15872,237,45,35,66,41,50
15873,220,60,59,28,30,43
15874,259,53,38,55,57,56
15875,257,64,54,41,56,42
15876,219,56,11,51,53,48
15877,189,30,20,47,41,51
15878,247,61,52,50,47,37
15879,254,44,40,61,56,53
15880,273,63,56,58,55,41
15881,263,62,51,55,50,45
15882,227,54,57,47,36,33
15883,209,74,54,22,26,33
15884,116,19,24,14,37,22
15885,290,65,57,61,62,45
15886,233,59,51,40,41,42
15887,122,32,13,13,45,19
15888,245,60,17,56,52,60
15889,268,59,46,58,53,52
15890,266,59,59,44,44,60
15891,252,51,57,54,50,40
15892,254,49,60,58,51,36
15893,95,24,10,5,40,16
15894,84,27,10,8,28,11
15895,240,48,53,57,48,34
15896,236,50,56,50,35,45
15897,279,60,55,53,57,54
15898,242,60,63,34,49,36
15899,83,27,10,5,25,16
15900,241,35,22,56,59,69
15901,258,64,55,38,45,56
15902,234,57,57,26,53,41
15903,126,29,18,13,37,29
15904,233,29,37,58,56,53
15905,208,33,13,51,55,56
15906,302,59,62,55,61,65
15907,201,33,10,57,49,52
15908,100,27,16,9,31,17
15909,100,19,14,4,49,14
15910,95,19,12,8,41,15
15911,234,55,52,49,46,32
15912,212,35,20,53,50,54
15913,254,68,29,62,52,43
15914,80,18,13,6,30,13
15915,222,22,33,61,45,61
15916,241,45,27,55,55,59
15917,83,15,7,6,39,16
15918,215,28,13,57,52,65
15919,223,58,57,34,35,39
15920,239,43,37,57,63,39
15921,270,58,53,51,60,48
15922,226,49,52,43,36,46
15923,238,53,55,48,46,36
15924,173,48,54,26,22,23
15925,252,65,57,45,42,43
15926,234,61,58,42,31,42
15927,214,33,29,61,42,49
15928,84,22,12,7,26,17
15929,219,56,57,31,34,41
15930,224,59,55,39,40,31
15931,256,63,55,38,45,55
15932,254,52,49,53,55,45
15933,196,66,57,13,36,24
15934,224,39,14,58,55,58
15935,226,56,57,33,32,48
15936,255,47,60,53,57,38
15937,210,47,58,30,32,43
15938,271,64,47,56,57,47
15939,222,41,12,59,53,57
15940,192,41,52,38,32,29
15941,226,30,31,54,52,59
15942,223,75,57,27,31,33
15943,239,37,32,57,52,61
15944,84,22,7,5,32,18
15945,211,65,55,28,25,38
15946,246,61,66,48,37,34
15947,217,31,23,60,59,44
15948,230,46,20,60,43,61
15949,232,43,38,50,56,45
15950,219,32,16,56,49,66
15951,232,68,52,54,28,30
15952,197,50,58,19,32,38
15953,236,56,56,44,45,35
15954,237,57,59,44,39,38
15955,241,55,19,58,53,56
15956,195,42,58,26,30,39
15957,201,39,22,47,44,49
15958,230,62,57,28,44,39
15959,262,66,57,40,55,44
15960,245,46,56,50,50,43
15961,71,18,6,5,31,11
15962,221,58,21,51,45,46
15963,246,60,52,48,51,35
15964,99,27,10,8,38,16
15965,252,62,58,41,40,51
15966,214,30,26,48,54,56
15967,226,37,35,51,60,43
15968,194,58,55,38,24,19
15969,218,63,59,25,30,41
15970,241,70,50,45,39,37
15971,217,54,55,35,38,35
15972,259,54,56,53,56,40
15973,239,46,34,50,55,54
15974,247,45,35,60,58,49
15975,224,43,25,48,53,55
15976,316,71,68,67,71,39
15977,215,42,15,56,47,55
15978,248,61,19,54,55,59
15979,247,54,53,50,50,40
15980,218,61,54,27,35,41
15981,190,32,26,48,41,43
15982,83,18,13,8,30,14
15983,222,54,59,28,35,46
15984,259,55,57,44,56,47
15985,289,65,66,58,60,40
15986,94,20,18,11,30,15
15987,197,30,21,47,49,50
15988,112,25,25,13,36,13
15989,216,31,17,56,55,57
15990,236,58,56,41,42,39
15991,111,22,26,14,19,30
15992,233,41,59,42,55,36
15993,279,54,61,55,60,49
15994,229,49,25,61,50,44
15995,218,34,17,61,46,60
15996,228,43,34,53,51,47
15997,270,52,40,57,58,63
15998,85,21,13,5,32,14
15999,259,60,55,48,57,39
16000,234,57,21,57,38,61
16001,213,31,18,58,46,60
16002,209,53,53,35,31,37
16003,266,56,55,52,60,43
16004,265,59,51,53,60,42
16005,260,32,35,62,60,71
16006,212,39,27,50,51,45
16007,259,66,54,50,48,41
16008,274,58,51,55,67,43
16009,115,37,18,9,39,12
16010,222,37,29,53,54,49
16011,266,45,45,58,60,58
16012,261,56,57,50,51,47
16013,210,55,60,24,23,48
16014,234,50,26,59,61,38
16015,235,47,19,61,47,61
16016,90,23,9,4,37,17
16017,230,31,43,50,57,49
16018,133,44,22,12,41,14
16019,123,45,17,14,34,13
16020,125,17,24,19,48,17
16021,244,57,12,60,47,68
16022,217,41,27,44,57,48
16023,204,46,62,29,32,35
16024,225,51,53,45,37,39
16025,104,18,6,6,55,19
16026,218,51,44,43,36,44
16027,100,24,14,4,39,19
16028,221,60,10,60,47,44
16029,224,32,16,58,55,63
16030,214,31,22,54,50,57
16031,271,52,54,48,63,54
16032,218,45,23,56,53,41
16033,257,47,39,56,58,57
16034,215,39,15,59,46,56
16035,271,61,53,55,55,47
16036,202,52,52,24,32,42
16037,221,32,16,52,52,69
16038,228,55,21,56,38,58
16039,253,53,53,54,53,40
16040,70,17,10,5,28,10
16041,232,46,54,45,45,42
16042,247,49,47,55,55,41
16043,230,47,35,64,46,38
16044,221,33,35,50,58,45
16045,88,22,11,4,41,10
16046,227,68,57,30,40,32
16047,237,37,19,52,60,69
16048,214,36,23,60,54,41
16049,217,38,22,52,50,55
16050,264,46,48,62,60,48
16051,208,35,15,65,43,50
16052,276,54,50,61,64,47
16053,130,23,26,19,41,21
16054,237,62,57,40,43,35
16055,171,55,60,19,15,22
16056,216,51,55,27,38,45
16057,230,46,20,50,59,55
16058,238,64,60,32,40,42
16059,273,71,53,31,67,51
16060,261,51,48,53,55,54
16061,240,46,59,33,51,51
16062,249,56,54,45,47,47
16063,239,60,18,54,55,52
16064,218,41,17,52,50,58
16065,241,40,38,61,48,54
16066,255,57,33,62,49,54
16067,227,60,58,27,39,43
16068,205,50,54,31,28,42
16069,256,43,52,55,60,46
16070,207,28,13,58,53,55
16071,301,76,58,53,54,60
16072,221,49,56,42,39,35
16073,271,59,60,48,52,52
16074,245,51,32,69,42,51
16075,211,55,58,27,33,38
16076,232,64,55,36,36,41
16077,282,66,52,47,60,57
16078,220,39,15,58,46,62
16079,269,51,48,50,61,59
16080,95,24,11,4,40,16
16081,225,34,17,56,50,68
16082,224,56,21,50,56,41
16083,223,43,24,55,57,44
16084,262,60,48,56,52,46
16085,241,59,20,54,51,57
16086,214,47,49,43,38,37
16087,251,61,57,43,41,49
16088,259,66,55,46,53,39
16089,217,33,19,55,57,53
16090,212,57,52,30,32,41
16091,233,49,21,57,47,59
16092,226,30,29,55,62,50
16093,89,26,13,4,27,19
16094,268,56,57,62,46,47
16095,189,46,62,21,28,32
16096,218,44,19,57,40,58
16097,255,56,60,50,52,37
16098,212,50,57,32,29,44
16099,278,65,50,53,57,53
16100,221,32,13,51,51,74
16101,130,41,25,12,31,21
16102,207,34,15,53,47,58
16103,225,35,16,59,48,67
16104,264,39,50,62,61,52
16105,251,53,21,61,53,63
16106,242,38,59,52,52,41
16107,278,70,54,52,61,41
16108,205,57,59,23,27,39
16109,262,45,60,58,60,39
16110,290,68,56,50,59,57
16111,284,59,62,53,52,58
16112,214,47,60,30,31,46
16113,289,75,58,53,51,52
16114,208,28,32,56,53,39
16115,175,66,52,16,22,19
16116,245,63,60,23,63,36
16117,264,57,36,59,55,57
16118,211,61,56,23,32,39
16119,265,53,53,54,53,52
16120,308,80,42,51,63,72
16121,257,45,16,71,66,59
16122,244,39,48,56,61,40
16123,224,54,11,57,44,58
16124,241,66,18,53,43,61
16125,87,19,10,4,35,19
16126,252,58,56,51,48,39
16127,261,45,33,61,63,59
16128,260,54,59,49,58,40
16129,108,22,12,7,32,35
16130,271,56,56,52,60,47
16131,239,29,32,58,58,62
16132,230,52,54,55,38,31
16133,261,32,53,57,57,62
16134,239,49,55,51,49,35
16135,269,68,60,50,58,33
16136,243,58,26,54,50,55
16137,276,59,54,59,55,49
16138,241,57,21,61,41,61
16139,279,64,62,49,48,56
16140,258,66,56,45,43,48
