player_id,power,shot_power,jumping,stamina,strength,long_shots
13633,359,59,85,90,73,52
13634,310,55,51,71,73,60
13635,274,50,52,72,63,37
13636,273,45,62,61,81,24
13637,295,54,50,70,67,54
13638,262,35,70,67,67,23
13639,261,52,53,52,47,57
13640,302,65,77,48,59,53
13641,340,54,82,83,76,45
13642,268,66,33,55,59,55
13643,348,71,60,80,75,62
13644,276,49,83,54,44,46
13645,235,34,64,55,46,36
13646,317,67,63,67,60,60
13647,300,49,72,76,66,37
13648,293,52,58,62,67,54
13649,278,63,40,62,56,57
13650,204,45,66,20,66,7
13651,270,36,67,73,75,19
13652,338,50,77,70,90,51
13653,205,47,48,36,63,11
13654,302,58,66,62,60,56
13655,315,63,74,68,56,54
13656,179,44,37,18,71,9
13657,218,52,46,44,42,34
13658,322,62,69,74,62,55
13659,308,60,66,54,70,58
13660,283,41,72,63,82,25
13661,286,60,56,57,53,60
13662,282,37,70,71,83,21
13663,305,59,69,59,64,54
13664,322,61,71,74,65,51
13665,270,61,59,51,36,63
13666,292,64,76,38,48,66
13667,212,43,51,33,65,20
13668,280,35,64,65,78,38
13669,264,61,53,53,35,62
13670,325,58,72,67,82,46
13671,264,39,75,56,70,24
13672,333,64,66,81,62,60
13673,307,62,57,70,68,50
13674,276,62,59,64,56,35
13675,309,59,64,68,76,42
13676,303,51,71,61,80,40
13677,267,61,50,50,56,50
13678,332,67,72,65,64,64
13679,251,66,48,35,40,62
13680,281,44,70,76,66,25
13681,328,63,76,82,68,39
13682,317,66,81,57,47,66
13683,321,60,73,70,60,58
13684,265,53,47,59,58,48
13685,207,43,61,41,51,11
13686,174,46,63,17,42,6
13687,333,52,80,67,76,58
13688,225,44,65,35,65,16
13689,308,56,69,75,70,38
13690,282,55,62,60,56,49
13691,297,61,39,75,63,59
13692,313,67,52,66,65,63
13693,279,58,56,62,56,47
13694,304,67,72,37,71,57
13695,286,43,62,72,65,44
13696,257,44,65,62,50,36
13697,296,50,73,69,55,49
13698,300,44,54,76,59,67
13699,260,50,61,60,40,49
13700,292,63,62,38,71,58
13701,316,60,74,55,70,57
13702,211,48,51,41,54,17
13703,330,72,79,59,51,69
13704,332,73,51,75,72,61
13705,273,51,65,67,65,25
13706,281,63,51,71,46,50
13707,231,54,37,41,45,54
13708,337,73,64,61,71,68
13709,247,28,62,70,58,29
13710,214,51,59,30,59,15
13711,254,28,72,66,68,20
13712,281,48,66,71,78,18
13713,276,45,68,70,65,28
13714,298,62,62,58,68,48
13715,296,46,67,70,80,33
13716,260,35,60,71,63,31
13717,248,63,47,47,45,46
13718,333,62,71,81,60,59
13719,266,48,43,60,60,55
13720,304,60,71,52,63,58
13721,315,67,58,55,80,55
13722,298,56,61,66,74,41
13723,283,50,75,60,72,26
13724,272,56,56,62,69,29
13725,379,68,86,89,75,61
13726,277,31,83,62,82,19
13727,270,66,40,54,55,55
13728,305,84,75,60,32,54
13729,269,58,52,69,45,45
13730,312,73,49,61,70,59
13731,214,47,67,33,56,11
13732,286,66,56,60,59,45
13733,274,43,73,69,67,22
13734,327,65,58,68,75,61
13735,255,42,68,56,60,29
13736,290,62,57,63,68,40
13737,255,36,64,62,55,38
13738,337,62,81,63,73,58
13739,333,62,82,78,71,40
13740,276,49,71,61,70,25
13741,280,70,49,51,59,51
13742,313,66,59,56,74,58
13743,170,44,45,20,53,8
13744,320,58,65,69,69,59
13745,264,53,61,48,44,58
13746,296,54,70,67,58,47
13747,240,35,56,62,56,31
13748,272,48,61,60,57,46
13749,235,46,54,40,42,53
13750,306,64,56,68,69,49
13751,309,65,58,66,60,60
13752,363,70,71,84,82,56
13753,347,68,81,73,81,44
13754,203,43,58,19,70,13
13755,309,53,70,70,59,57
13756,240,45,62,38,76,19
13757,244,35,75,43,72,19
13758,225,45,56,41,63,20
13759,315,62,63,68,64,58
13760,302,65,55,59,60,63
13761,314,62,56,66,78,52
13762,300,64,43,66,67,60
13763,285,45,63,70,70,37
13764,172,47,45,21,50,9
13765,363,70,82,72,76,63
13766,170,47,55,30,30,8
13767,275,45,76,58,80,16
13768,303,63,47,67,73,53
13769,335,65,54,80,74,62
13770,288,57,58,66,52,55
13771,258,52,55,70,46,35
13772,329,57,68,75,81,48
13773,220,44,62,33,68,13
13774,259,51,37,59,60,52
13775,170,46,45,23,51,5
13776,201,45,51,32,55,18
13777,275,60,56,46,53,60
13778,356,74,76,73,73,60
13779,313,66,66,74,47,60
13780,284,42,60,69,67,46
13781,234,44,53,54,44,39
13782,286,51,61,68,55,51
13783,270,59,30,49,68,64
13784,280,46,52,76,64,42
13785,300,63,51,68,58,60
13786,270,38,75,58,79,20
13787,164,44,37,20,56,7
13788,316,54,82,75,80,25
13789,337,62,67,78,69,61
13790,313,58,74,72,58,51
13791,172,48,51,28,26,19
13792,338,65,76,69,72,56
13793,283,55,54,71,55,48
13794,318,58,56,76,72,56
13795,266,52,58,60,56,40
13796,278,50,67,66,64,31
13797,256,40,56,61,69,30
13798,302,40,71,71,76,44
13799,253,37,71,60,60,25
13800,280,64,81,58,35,42
13801,345,78,68,65,75,59
13802,266,30,67,65,71,33
13803,296,62,62,66,51,55
13804,266,41,77,52,73,23
13805,183,47,26,39,59,12
13806,327,61,81,60,71,54
13807,297,52,71,71,61,42
13808,279,51,63,70,64,31
13809,289,54,62,68,59,46
13810,274,41,70,62,74,27
13811,314,63,62,66,77,46
13812,249,33,70,59,63,24
13813,190,39,61,24,57,9
13814,308,62,63,68,62,53
13815,260,45,65,67,49,34
13816,300,58,54,52,71,65
13817,300,59,83,65,75,18
13818,182,44,65,22,45,6
13819,238,44,34,32,90,38
13820,333,54,78,74,81,46
13821,283,38,85,58,72,30
13822,194,43,66,28,51,6
13823,284,54,68,71,61,30
13824,306,64,55,67,58,62
13825,282,51,73,63,63,32
13826,166,44,47,21,43,11
13827,228,41,72,41,62,12
13828,267,58,54,46,74,35
13829,315,67,66,63,57,62
13830,312,53,62,71,75,51
13831,316,62,77,72,76,29
13832,254,39,69,62,44,40
13833,333,68,65,67,88,45
13834,296,56,74,60,72,34
13835,303,66,70,50,65,52
13836,323,56,74,68,75,50
13837,256,35,63,69,63,26
13838,275,43,68,67,80,17
13839,248,63,40,41,49,55
13840,263,39,83,34,82,25
13841,262,55,47,44,62,54
13842,320,72,60,62,59,67
13843,282,54,63,51,59,55
13844,269,48,75,59,66,21
13845,158,32,56,18,40,12
13846,303,63,60,67,57,56
13847,266,60,50,63,43,50
13848,266,51,52,55,51,57
13849,306,60,57,74,75,40
13850,285,65,50,63,61,46
13851,295,61,61,53,75,45
13852,293,62,76,51,48,56
13853,326,54,83,80,56,53
13854,288,44,77,63,71,33
13855,282,42,72,66,77,25
13856,295,63,59,60,59,54
13857,342,66,66,67,82,61
13858,264,35,78,54,71,26
13859,303,70,65,53,55,60
13860,339,62,62,65,91,59
13861,192,46,70,25,41,10
13862,257,60,60,54,35,48
13863,336,66,75,54,90,51
13864,321,60,73,73,58,57
13865,315,49,74,78,67,47
13866,291,51,73,70,50,47
13867,250,35,56,60,65,34
13868,290,53,57,75,56,49
13869,329,67,68,56,71,67
13870,299,63,71,70,34,61
13871,192,44,55,30,51,12
13872,347,58,83,78,62,66
13873,311,58,77,45,79,52
13874,251,32,67,66,61,25
13875,322,64,78,72,74,34
13876,283,55,66,69,56,37
13877,336,70,54,74,75,63
13878,290,57,74,44,57,58
13879,308,65,63,59,63,58
13880,226,47,69,42,61,7
13881,218,43,66,41,53,15
13882,294,50,67,65,72,40
13883,297,55,57,59,66,60
13884,272,50,72,58,70,22
13885,328,62,64,73,68,61
13886,330,59,81,71,67,52
13887,273,42,73,49,86,23
13888,302,70,69,45,67,51
13889,241,65,31,47,34,64
13890,331,63,70,80,60,58
13891,311,70,62,76,34,69
13892,312,59,68,61,63,61
13893,229,44,54,38,74,19
13894,293,39,76,72,81,25
13895,292,41,71,69,78,33
13896,286,67,34,63,61,61
13897,223,32,65,53,57,16
13898,337,63,71,68,70,65
13899,343,72,68,70,68,65
13900,304,62,55,48,77,62
13901,299,55,65,67,64,48
13902,244,33,55,65,60,31
13903,168,44,36,22,50,16
13904,231,47,77,32,69,6
13905,231,53,31,58,32,57
13906,219,54,43,25,83,14
13907,291,68,42,63,63,55
13908,173,47,34,25,62,5
13909,251,30,62,75,57,27
13910,284,70,57,61,48,48
13911,264,64,48,50,54,48
13912,289,61,62,53,51,62
13913,211,39,59,24,78,11
13914,265,49,39,51,68,58
13915,364,65,77,86,80,56
13916,306,61,67,67,72,39
13917,325,58,74,73,64,56
13918,193,50,33,27,74,9
13919,314,68,65,57,54,70
13920,282,59,64,54,55,50
13921,273,37,72,70,74,20
13922,350,79,67,67,74,63
13923,278,42,70,73,61,32
13924,282,62,53,48,60,59
13925,284,53,79,59,39,54
13926,283,64,48,70,33,68
13927,282,62,56,48,58,58
13928,364,70,72,81,82,59
13929,289,59,55,58,66,51
13930,335,60,91,71,56,57
13931,305,65,67,51,70,52
13932,315,64,76,65,58,52
13933,322,68,72,63,62,57
13934,210,45,58,37,51,19
13935,248,67,45,34,49,53
13936,260,30,63,87,51,29
13937,248,53,53,44,44,54
13938,300,58,56,67,58,61
13939,307,62,64,46,75,60
13940,336,64,78,63,65,66
13941,286,55,59,52,68,52
13942,258,59,33,65,58,43
13943,172,50,56,19,38,9
13944,306,64,60,61,62,59
13945,317,57,74,75,72,39
13946,264,29,68,66,81,20
13947,273,58,54,60,52,49
13948,243,36,61,61,56,29
13949,248,42,60,58,51,37
13950,337,62,69,65,84,57
13951,304,59,67,59,59,60
13952,284,66,60,50,48,60
13953,308,58,70,64,61,55
13954,266,50,50,54,85,27
13955,225,47,72,36,64,6
13956,310,61,62,64,72,51
13957,264,59,54,59,40,52
13958,245,54,32,33,68,58
13959,310,65,44,73,68,60
13960,265,55,67,64,52,27
13961,323,67,51,70,73,62
13962,293,45,77,70,65,36
13963,142,33,37,19,39,14
13964,264,64,57,52,38,53
13965,278,45,67,58,67,41
13966,317,59,61,68,64,65
13967,280,42,78,59,73,28
13968,193,46,57,22,52,16
13969,191,45,61,23,55,7
13970,201,46,57,25,64,9
13971,296,58,68,51,65,54
13972,321,70,70,60,59,62
13973,258,46,57,53,74,28
13974,334,63,72,69,72,58
13975,321,55,65,84,65,52
13976,331,62,63,74,79,53
13977,333,64,74,67,72,56
13978,307,66,66,58,53,64
13979,325,66,66,71,69,53
13980,319,49,73,65,77,55
13981,249,32,64,66,57,30
13982,313,67,89,34,68,55
13983,194,44,50,25,63,12
13984,305,54,70,72,56,53
13985,280,61,52,48,57,62
13986,255,39,60,61,59,36
13987,261,51,58,61,52,39
13988,307,54,67,82,58,46
13989,301,64,53,64,62,58
13990,263,33,65,60,82,23
13991,242,39,60,53,52,38
13992,241,48,61,39,80,13
13993,256,40,73,46,65,32
13994,226,50,52,49,40,35
13995,328,62,78,61,72,55
13996,181,46,52,24,48,11
13997,251,40,66,67,47,31
13998,284,46,57,69,68,44
13999,322,60,76,63,72,51
14000,286,65,46,55,71,49
14001,261,43,65,69,60,24
14002,219,46,48,32,79,14
14003,300,63,64,55,61,57
14004,250,42,70,52,55,31
14005,299,53,70,65,71,40
14006,352,78,75,54,80,65
14007,287,40,66,74,67,40
14008,303,62,64,62,60,55
14009,324,60,74,69,77,44
14010,290,61,64,57,61,47
14011,176,47,37,29,55,8
14012,295,62,48,68,61,56
14013,261,47,65,68,51,30
14014,307,54,71,59,65,58
14015,238,31,58,68,51,30
14016,264,43,74,49,73,25
14017,289,54,61,71,59,44
14018,276,52,72,65,65,22
14019,244,35,73,60,61,15
14020,295,46,78,67,75,29
14021,240,23,61,72,60,24
14022,291,63,73,59,49,47
14023,332,68,66,72,74,52
14024,259,56,51,51,49,52
14025,352,69,74,68,82,59
14026,292,34,79,73,82,24
14027,281,63,52,50,66,50
14028,184,41,64,19,52,8
14029,292,54,71,60,84,23
14030,257,34,73,60,74,16
14031,283,47,65,64,57,50
14032,267,38,73,62,57,37
14033,296,56,63,62,60,55
14034,271,50,60,68,48,45
14035,292,58,52,58,68,56
14036,240,25,65,63,60,27
14037,173,45,41,27,51,9
14038,278,56,49,62,66,45
14039,253,32,64,61,72,24
14040,270,41,59,70,74,26
14041,336,65,72,65,81,53
14042,234,53,43,55,57,26
14043,192,45,53,22,56,16
14044,306,54,65,69,68,50
14045,299,57,71,60,63,48
14046,293,65,63,48,69,48
14047,361,59,80,92,76,54
14048,283,41,72,67,72,31
14049,224,46,66,36,59,17
14050,182,51,43,24,58,6
14051,257,57,44,54,56,46
14052,248,55,55,65,45,28
14053,335,66,50,81,83,55
14054,248,33,59,67,52,37
14055,274,38,74,63,70,29
14056,290,53,62,60,56,59
14057,254,56,59,54,32,53
14058,317,62,70,59,75,51
14059,241,39,66,55,42,39
14060,273,48,56,67,72,30
14061,300,43,77,61,90,29
14062,232,30,64,57,56,25
14063,228,46,45,62,42,33
14064,267,45,59,65,56,42
14065,318,48,73,72,78,47
14066,263,32,68,59,81,23
14067,266,50,74,60,59,23
14068,288,54,60,65,70,39
14069,300,54,74,68,62,42
14070,296,58,62,58,65,53
14071,291,54,77,71,60,29
14072,314,60,74,60,61,59
14073,274,46,58,68,57,45
14074,230,45,70,43,60,12
14075,320,55,67,78,63,57
14076,246,39,58,66,52,31
14077,294,51,62,68,58,55
14078,312,62,69,68,59,54
14079,268,37,70,60,78,23
14080,287,64,53,58,53,59
14081,313,62,69,56,72,54
14082,174,42,34,16,73,9
14083,264,49,65,59,65,26
14084,294,50,61,73,57,53
14085,317,66,73,57,61,60
14086,232,27,57,65,57,26
14087,318,65,78,53,53,69
14088,283,56,65,56,49,57
14089,246,55,57,49,37,48
14090,293,31,80,73,61,48
14091,297,56,62,59,72,48
14092,267,46,58,54,83,26
14093,267,51,58,62,58,38
14094,296,63,58,53,67,55
14095,169,45,30,24,61,9
14096,260,49,65,55,69,22
14097,249,33,70,60,66,20
14098,323,54,80,70,68,51
14099,300,56,65,70,60,49
14100,181,42,60,17,55,7
14101,300,69,40,51,82,58
14102,263,41,65,64,67,26
14103,296,49,56,75,59,57
14104,327,60,69,61,90,47
14105,319,64,81,55,83,36
14106,222,54,67,35,27,39
14107,331,65,65,63,85,53
14108,318,61,59,63,72,63
14109,251,40,68,49,72,22
14110,295,46,76,66,77,30
14111,258,32,74,61,72,19
14112,324,65,66,68,74,51
14113,324,64,68,75,57,60
14114,317,64,54,73,66,60
14115,311,69,70,69,62,41
14116,255,33,66,66,56,34
14117,217,44,60,30,75,8
14118,282,33,71,68,85,25
14119,188,47,48,38,45,10
14120,289,50,70,52,70,47
14121,266,38,74,63,70,21
14122,306,56,59,71,62,58
14123,290,65,68,57,44,56
14124,312,53,64,66,66,63
14125,301,48,82,64,79,28
14126,261,50,63,34,71,43
14127,271,57,54,69,45,46
14128,260,37,66,60,75,22
14129,259,35,62,68,65,29
14130,301,56,52,75,64,54
14131,266,54,57,61,40,54
14132,250,59,56,51,43,41
14133,257,38,70,56,72,21
14134,262,56,52,73,40,41
14135,289,65,49,59,61,55
14136,299,58,61,65,69,46
14137,235,33,60,58,51,33
14138,265,59,58,46,56,46
14139,266,49,68,48,52,49
14140,298,58,69,69,58,44
14141,277,57,60,59,62,39
14142,312,57,60,67,70,58
14143,301,57,72,65,52,55
14144,274,42,69,62,76,25
14145,240,47,31,66,59,37
14146,201,44,64,21,67,5
14147,294,63,67,63,56,45
14148,243,38,52,66,58,29
14149,324,64,65,67,66,62
14150,253,56,65,45,37,50
14151,159,44,42,22,45,6
14152,354,58,70,83,85,58
14153,275,55,55,60,60,45
14154,296,58,67,70,57,44
14155,272,50,58,63,65,36
14156,274,53,52,68,58,43
14157,301,53,65,68,67,48
14158,279,54,58,63,48,56
14159,325,52,66,72,73,62
14160,265,42,69,65,70,19
14161,298,55,64,58,63,58
14162,207,44,63,27,61,12
14163,302,57,67,51,67,60
14164,243,37,63,57,52,34
14165,308,59,66,70,64,49
14166,279,40,75,66,74,24
14167,220,42,67,31,62,18
14168,281,57,59,57,60,48
14169,266,64,67,43,38,54
14170,267,33,74,57,77,26
14171,290,36,74,70,71,39
14172,265,32,73,74,58,28
14173,258,42,60,64,59,33
14174,202,48,58,27,55,14
14175,295,54,64,67,59,51
14176,281,48,73,71,56,33
14177,289,58,63,49,66,53
14178,282,65,65,51,78,23
14179,342,70,71,80,58,63
14180,347,65,81,76,70,55
14181,273,46,66,59,70,32
14182,267,33,72,51,71,40
14183,245,45,52,45,85,18
14184,294,39,74,66,75,40
14185,269,38,69,65,74,23
14186,168,44,34,22,63,5
14187,282,52,62,64,64,40
14188,294,62,56,62,51,63
14189,315,61,68,68,64,54
14190,276,47,71,68,62,28
14191,268,42,75,59,58,34
14192,304,51,67,66,68,52
14193,188,44,48,22,65,9
14194,295,58,64,65,51,57
14195,322,61,64,71,84,42
14196,278,54,59,62,52,51
14197,276,52,34,72,63,55
14198,271,56,43,63,72,37
14199,260,42,67,62,65,24
14200,199,44,59,29,62,5
14201,264,42,71,48,68,35
14202,260,69,47,43,46,55
14203,326,61,58,68,79,60
14204,310,57,60,68,73,52
14205,318,64,72,68,57,57
14206,281,70,53,47,43,68
14207,351,70,81,75,71,54
14208,265,63,57,49,36,60
14209,318,69,54,52,85,58
14210,311,58,60,72,81,40
14211,280,43,75,62,72,28
14212,314,70,65,69,60,50
14213,296,67,67,62,40,60
14214,290,45,72,68,68,37
14215,217,43,55,29,70,20
14216,311,76,62,70,47,56
14217,249,53,62,53,42,39
14218,320,62,66,63,75,54
14219,294,59,53,68,61,53
14220,234,59,40,45,39,51
14221,190,49,64,19,53,5
14222,278,63,56,48,62,49
14223,233,45,59,46,32,51
14224,281,53,62,54,57,55
14225,280,52,50,66,60,52
14226,307,31,61,90,78,47
14227,259,36,71,65,67,20
14228,262,45,70,54,66,27
14229,313,68,65,62,59,59
14230,256,57,56,51,40,52
14231,290,41,74,70,70,35
14232,267,40,75,63,71,18
14233,201,44,66,17,64,10
14234,273,51,70,47,74,31
14235,307,62,66,59,55,65
14236,277,52,70,60,66,29
14237,273,54,57,56,57,49
14238,201,45,54,24,71,7
14239,294,55,64,62,61,52
14240,321,63,55,72,80,51
14241,347,63,77,80,75,52
14242,253,55,60,53,34,51
14243,262,34,67,65,76,20
14244,196,49,58,24,52,13
14245,270,35,72,64,70,29
14246,188,47,54,21,60,6
14247,288,52,63,55,54,64
14248,175,44,56,20,46,9
14249,251,38,40,77,45,51
14250,292,58,56,70,56,52
14251,284,43,62,67,90,22
14252,311,49,70,67,73,52
14253,252,23,56,74,66,33
14254,294,57,63,57,57,60
14255,292,55,64,63,57,53
14256,265,54,70,60,43,38
14257,277,61,63,63,45,45
14258,318,58,65,74,66,55
14259,270,33,74,68,73,22
14260,226,23,56,64,58,25
14261,222,43,66,37,65,11
14262,272,65,58,53,41,55
14263,239,54,47,49,41,48
14264,269,39,70,65,74,21
14265,301,48,77,74,68,34
14266,272,58,60,65,37,52
14267,218,31,54,63,37,33
14268,263,42,67,64,62,28
14269,324,56,70,69,61,68
14270,305,64,46,66,61,68
14271,229,45,57,45,69,13
14272,244,38,60,64,48,34
14273,159,39,34,21,59,6
14274,269,52,45,65,65,42
14275,291,64,63,70,47,47
14276,239,26,61,68,59,25
14277,320,61,73,66,64,56
14278,289,38,72,74,62,43
14279,290,54,68,58,76,34
14280,302,56,69,66,70,41
14281,241,32,63,59,59,28
14282,260,23,71,60,75,31
14283,329,60,62,65,78,64
14284,272,50,45,78,61,38
14285,337,63,78,69,74,53
14286,166,47,48,23,40,8
14287,341,66,69,68,80,58
14288,308,63,63,74,54,54
14289,205,46,59,28,61,11
14290,271,40,64,62,78,27
14291,301,64,66,58,62,51
14292,271,52,57,56,66,40
14293,308,73,64,64,51,56
14294,275,57,57,55,52,54
14295,245,35,61,58,51,40
14296,272,64,43,55,57,53
14297,236,52,56,53,33,42
14298,283,49,50,64,69,51
14299,313,45,75,71,69,53
14300,263,51,71,58,34,49
14301,262,63,48,59,50,42
14302,174,44,45,23,55,7
14303,290,60,59,60,56,55
14304,291,46,77,64,77,27
14305,255,34,67,62,73,19
14306,314,60,68,59,69,58
14307,329,68,65,74,68,54
14308,304,49,65,69,67,54
14309,182,41,40,23,70,8
14310,267,52,61,65,45,44
14311,295,55,59,72,78,31
14312,259,38,69,61,73,18
14313,307,65,65,55,59,63
14314,284,56,68,57,48,55
14315,313,61,63,65,75,49
14316,282,55,61,58,82,26
14317,333,69,83,55,64,62
14318,186,46,53,21,57,9
14319,267,48,72,52,65,30
14320,275,49,67,59,63,37
14321,263,69,48,50,45,51
14322,280,55,63,65,66,31
14323,287,64,61,33,65,64
14324,236,37,59,66,40,34
14325,255,45,71,60,48,31
14326,262,59,69,51,38,45
14327,255,56,61,63,36,39
14328,333,65,72,69,70,57
14329,270,65,63,51,33,58
14330,322,60,71,70,59,62
14331,168,45,47,20,39,17
14332,275,53,36,72,64,50
14333,277,58,58,59,51,51
14334,273,57,70,47,78,21
14335,273,35,70,69,78,21
14336,276,52,58,62,54,50
14337,227,57,33,35,53,49
14338,324,62,64,68,66,64
14339,265,55,52,53,63,42
14340,308,64,61,65,53,65
14341,264,41,79,58,50,36
14342,288,56,56,65,61,50
14343,200,47,55,41,45,12
14344,255,43,62,46,63,41
14345,170,42,31,19,69,9
14346,259,41,70,47,73,28
14347,274,54,68,65,59,28
14348,321,64,68,59,65,65
14349,255,35,50,68,85,17
14350,263,45,73,63,31,51
14351,303,60,61,67,60,55
14352,310,59,65,61,74,51
14353,266,67,50,51,48,50
14354,288,34,72,72,57,53
14355,244,26,63,63,61,31
14356,266,48,58,54,49,57
14357,327,71,61,62,71,62
14358,316,51,71,74,69,51
14359,242,40,59,53,73,17
14360,187,47,50,28,56,6
14361,301,62,48,59,81,51
14362,315,64,63,81,54,53
14363,290,49,68,63,64,46
14364,276,48,66,56,65,41
14365,333,72,65,66,67,63
14366,281,59,56,47,57,62
14367,309,64,70,54,67,54
14368,280,36,65,67,77,35
14369,304,54,71,69,63,47
14370,314,61,73,53,70,57
14371,257,38,79,49,63,28
14372,293,43,75,71,69,35
14373,266,55,49,60,52,50
14374,249,51,51,55,44,48
14375,260,50,63,80,34,33
14376,324,62,54,73,76,59
14377,217,45,59,40,61,12
14378,293,64,58,60,61,50
14379,233,45,41,56,42,49
14380,260,37,72,55,71,25
14381,195,45,48,41,53,8
14382,254,36,74,52,61,31
14383,305,70,64,45,69,57
14384,300,60,49,60,82,49
14385,297,55,61,54,75,52
14386,283,57,58,63,50,55
14387,186,40,63,17,58,8
14388,365,60,91,90,72,52
14389,322,66,65,57,81,53
14390,216,46,60,31,65,14
14391,199,46,50,33,53,17
14392,247,38,72,63,57,17
14393,242,30,60,64,56,32
14394,322,67,73,55,66,61
14395,333,61,76,66,72,58
14396,326,67,67,60,64,68
14397,263,51,56,65,45,46
14398,259,33,66,71,61,28
14399,303,47,70,76,80,30
14400,280,58,85,57,29,51
14401,288,56,58,55,61,58
14402,224,33,60,49,48,34
14403,238,30,60,63,61,24
14404,305,62,73,60,70,40
14405,188,46,49,23,58,12
14406,255,25,65,74,64,27
14407,249,60,49,48,50,42
14408,244,54,61,48,46,35
14409,267,47,65,64,58,33
14410,282,45,55,68,84,30
14411,296,59,58,63,70,46
14412,333,65,78,72,63,55
14413,317,61,68,66,65,57
14414,263,45,53,65,58,42
14415,286,52,70,60,56,48
14416,279,43,57,65,92,22
14417,316,60,60,65,73,58
14418,279,61,57,53,51,57
14419,259,37,73,54,68,27
14420,254,40,70,60,63,21
14421,296,46,70,79,53,48
14422,268,37,62,69,68,32
14423,280,68,64,55,42,51
14424,280,56,33,68,85,38
14425,244,49,50,52,42,51
14426,249,67,51,42,46,43
14427,301,56,70,64,67,44
14428,307,63,66,64,69,45
14429,280,50,62,65,50,53
14430,232,48,66,44,57,17
14431,260,58,39,58,53,52
14432,296,51,67,56,80,42
14433,247,64,42,47,46,48
14434,290,55,60,67,62,46
14435,270,42,65,66,68,29
14436,299,46,60,63,81,49
14437,320,48,78,82,74,38
14438,251,23,77,54,75,22
14439,279,46,70,65,70,28
14440,202,48,61,33,43,17
14441,290,51,74,66,73,26
14442,224,38,37,47,69,33
14443,289,57,74,60,43,55
14444,262,36,75,63,70,18
14445,239,30,62,63,56,28
14446,314,60,64,70,69,51
14447,259,60,60,60,46,33
14448,252,34,77,35,82,24
14449,213,45,62,29,60,17
14450,276,58,66,70,33,49
14451,193,46,70,24,43,10
14452,204,44,67,23,63,7
14453,195,39,56,27,57,16
14454,287,41,58,67,73,48
14455,306,59,75,52,57,63
14456,301,51,65,68,69,48
14457,250,35,52,60,79,24
14458,272,35,75,67,74,21
14459,326,62,77,72,67,48
14460,271,40,72,43,73,43
14461,288,58,55,63,59,53
14462,191,44,65,22,51,9
14463,328,60,73,60,77,58
14464,282,48,69,65,75,25
14465,271,32,73,68,76,22
14466,342,64,63,84,73,58
14467,268,56,50,48,62,52
14468,287,42,71,74,59,41
14469,267,63,53,63,37,51
14470,308,63,68,63,71,43
14471,293,70,40,59,59,65
14472,287,34,72,66,73,42
14473,305,63,57,64,63,58
14474,295,60,54,65,66,50
14475,275,58,59,59,78,21
14476,221,23,63,56,49,30
14477,269,34,64,68,67,36
14478,214,39,64,35,58,18
14479,318,61,70,65,70,52
14480,272,42,74,52,77,27
14481,298,55,71,60,68,44
14482,276,59,56,58,63,40
14483,324,66,69,68,65,56
14484,265,31,63,73,68,30
14485,301,57,64,68,70,42
14486,314,56,67,68,71,52
14487,243,40,54,53,58,38
14488,292,55,57,64,71,45
14489,312,63,70,56,69,54
14490,316,58,78,76,66,38
14491,260,65,56,48,47,44
14492,232,56,34,66,31,45
14493,331,68,62,66,75,60
14494,322,63,64,65,73,57
14495,286,53,58,77,57,41
14496,256,40,70,61,63,22
14497,333,64,64,73,71,61
14498,335,58,76,71,63,67
14499,243,31,61,63,56,32
14500,256,46,68,60,57,25
14501,311,43,76,69,74,49
14502,290,54,69,68,59,40
14503,296,61,39,71,83,42
14504,276,48,64,64,76,24
14505,351,57,85,69,78,62
14506,330,75,50,67,78,60
14507,230,42,48,32,80,28
14508,283,32,74,76,62,39
14509,280,60,53,60,58,49
14510,314,65,70,65,46,68
14511,195,45,47,37,54,12
14512,265,33,66,64,72,30
14513,308,58,64,77,54,55
14514,327,60,66,71,74,56
14515,322,62,64,67,78,51
14516,292,72,37,40,80,63
14517,223,24,56,57,64,22
14518,260,45,44,72,59,40
14519,272,52,42,61,62,55
14520,269,33,60,65,72,39
14521,251,32,63,64,72,20
14522,303,58,66,60,63,56
14523,322,61,65,70,64,62
14524,273,44,71,60,63,35
14525,285,55,61,56,57,56
14526,272,47,58,62,52,53
14527,323,52,60,73,78,60
14528,265,28,71,69,72,25
14529,247,62,33,31,63,58
14530,281,42,75,59,63,42
14531,286,58,65,63,61,39
14532,308,59,41,83,73,52
14533,255,26,74,62,65,28
14534,332,58,86,64,71,53
14535,281,55,64,70,61,31
14536,331,61,70,69,74,57
14537,351,59,76,72,84,60
14538,259,39,51,49,62,58
14539,282,61,53,61,59,48
14540,258,62,35,56,41,64
14541,302,65,60,60,52,65
14542,323,61,68,69,75,50
14543,273,39,72,63,81,18
14544,252,50,58,58,48,38
14545,245,66,49,33,49,48
14546,260,28,72,59,76,25
14547,221,40,62,35,69,15
14548,289,52,66,62,70,39
14549,244,44,65,50,61,24
14550,275,54,58,63,50,50
14551,329,64,64,78,62,61
14552,265,34,61,65,84,21
14553,240,30,59,57,65,29
14554,259,39,53,67,69,31
14555,171,47,65,17,36,6
14556,186,44,43,26,65,8
14557,252,29,60,73,60,30
14558,267,57,53,60,56,41
14559,323,61,72,81,60,49
14560,279,60,63,77,34,45
14561,287,49,63,62,70,43
14562,296,49,55,79,58,55
14563,288,50,58,67,61,52
