player_id,goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
14978,298,56,70,59,56,57
14979,292,61,59,53,58,61
14980,296,65,61,50,47,73
14981,50,10,15,7,9,9
14982,53,11,13,8,7,14
14983,294,58,61,52,62,61
14984,54,13,13,9,13,6
14985,42,8,12,7,6,9
14986,47,15,10,9,6,7
14987,47,7,8,15,12,5
14988,45,8,12,8,6,11
14989,58,10,7,16,9,16
14990,55,8,13,6,14,14
14991,298,62,59,56,59,62
14992,290,63,55,54,58,60
14993,51,7,8,13,10,13
14994,52,12,14,11,7,8
14995,32,5,5,5,11,6
14996,60,8,15,14,14,9
14997,48,6,10,13,9,10
14998,46,8,7,10,13,8
14999,64,7,16,13,15,13
15000,56,11,11,11,11,12
15001,43,6,8,9,10,10
15002,49,13,6,14,7,9
15003,52,14,10,6,13,9
15004,42,8,8,9,9,8
15005,50,8,13,10,8,11
15006,50,13,11,14,7,5
15007,45,10,14,7,7,7
15008,45,10,13,7,7,8
15009,59,12,11,14,8,14
15010,57,14,13,11,12,7
15011,49,11,8,13,9,8
15012,50,13,7,11,14,5
15013,297,57,53,62,57,68
15014,301,61,60,59,60,61
15015,54,13,9,9,10,13
15016,304,63,59,61,58,63
15017,50,6,10,7,14,13
15018,41,6,12,12,6,5
15019,40,9,8,6,6,11
15020,41,7,8,15,6,5
15021,41,6,11,8,6,10
15022,51,7,14,6,11,13
15023,43,10,5,10,11,7
15024,48,11,6,10,9,12
15025,56,9,8,13,14,12
15026,51,10,13,10,9,9
15027,48,12,9,9,11,7
15028,55,14,11,14,7,9
15029,302,62,60,62,58,60
15030,49,14,7,11,7,10
15031,48,9,11,11,11,6
15032,62,14,15,9,14,10
15033,40,8,7,7,7,11
15034,44,7,9,10,12,6
15035,52,6,13,12,9,12
15036,52,14,6,6,11,15
15037,55,12,12,11,8,12
15038,59,10,10,16,11,12
15039,57,10,11,14,15,7
15040,54,9,12,9,10,14
15041,48,8,11,11,13,5
15042,49,8,7,10,14,10
15043,53,7,13,7,12,14
15044,53,10,11,12,7,13
15045,48,6,8,13,13,8
15046,48,8,8,13,12,7
15047,46,13,12,7,8,6
15048,50,12,11,10,6,11
15049,45,7,8,9,11,10
15050,49,8,8,14,14,5
15051,53,8,12,13,6,14
15052,58,8,13,15,13,9
15053,60,14,15,12,5,14
15054,55,13,9,14,12,7
15055,61,12,15,14,15,5
15056,48,12,12,6,8,10
15057,58,13,13,7,10,15
15058,58,13,12,15,8,10
15059,56,10,9,10,15,12
15060,39,7,7,6,13,6
15061,47,13,7,6,13,8
15062,50,10,14,6,10,10
15063,54,12,12,10,7,13
15064,56,15,12,10,7,12
15065,47,7,14,11,6,9
15066,294,61,57,55,58,63
15067,40,9,7,5,11,8
15068,49,6,13,11,11,8
15069,52,10,14,5,15,8
15070,293,61,56,56,58,62
15071,48,12,14,5,10,7
15072,53,7,14,11,7,14
15073,49,10,11,13,9,6
15074,50,7,13,14,8,8
15075,293,61,56,57,59,60
15076,48,10,13,11,9,5
15077,47,7,8,10,14,8
15078,58,7,13,15,15,8
15079,48,8,7,11,7,15
15080,41,7,11,9,8,6
15081,293,59,57,55,64,58
15082,44,8,10,7,7,12
15083,54,11,10,13,10,10
15084,52,10,9,11,12,10
15085,51,12,13,9,8,9
15086,39,6,8,6,8,11
15087,296,61,58,55,60,62
15088,51,11,12,13,6,9
15089,311,62,63,65,58,63
15090,54,6,15,13,13,7
15091,297,60,59,62,59,57
15092,56,13,9,10,14,10
15093,52,9,11,9,12,11
15094,53,9,11,9,13,11
15095,59,15,14,11,9,10
15096,47,9,10,9,9,10
15097,52,9,14,12,5,12
15098,49,13,7,10,8,11
15099,298,61,57,61,60,59
15100,296,60,61,56,58,61
15101,295,58,60,59,57,61
15102,56,14,10,10,14,8
15103,67,11,16,13,16,11
15104,288,58,53,52,65,60
15105,57,11,11,14,9,12
15106,47,8,7,12,10,10
15107,293,60,57,57,55,64
15108,50,6,12,12,10,10
15109,47,10,11,11,10,5
15110,45,6,6,8,12,13
15111,48,6,10,6,11,15
15112,50,10,10,10,10,10
15113,54,6,15,8,10,15
15114,62,12,13,9,13,15
15115,52,12,8,13,7,12
15116,58,15,13,14,9,7
15117,298,60,65,63,50,60
15118,297,63,60,56,56,62
15119,53,9,13,12,12,7
15120,52,12,10,10,8,12
15121,54,14,7,10,12,11
15122,54,8,14,8,13,11
15123,43,7,6,9,11,10
15124,294,54,57,60,66,57
15125,48,12,7,6,12,11
15126,52,14,7,12,7,12
15127,52,13,13,10,9,7
15128,44,13,8,8,7,8
15129,49,9,9,6,14,11
15130,60,14,11,14,13,8
15131,50,7,7,9,15,12
15132,43,14,9,8,7,5
15133,63,9,16,7,15,16
15134,57,11,15,6,14,11
15135,42,10,5,11,7,9
15136,295,60,63,56,60,56
15137,49,7,7,13,9,13
15138,62,13,14,10,15,10
15139,54,13,7,10,11,13
15140,43,10,6,8,7,12
15141,53,13,15,9,11,5
15142,295,59,57,55,59,65
15143,60,13,10,15,11,11
15144,93,16,13,36,11,17
15145,41,8,7,9,10,7
15146,57,9,12,10,12,14
15147,300,62,59,59,58,62
15148,44,8,7,11,13,5
15149,56,13,9,12,9,13
15150,62,13,10,15,13,11
15151,64,13,12,7,16,16
15152,39,7,5,9,10,8
15153,48,6,5,10,14,13
15154,297,58,62,59,58,60
15155,52,5,14,13,10,10
15156,44,11,7,5,11,10
15157,49,9,10,12,12,6
15158,48,8,6,10,10,14
15159,50,10,7,9,12,12
15160,62,13,14,15,10,10
15161,38,6,12,7,7,6
15162,58,8,15,15,10,10
15163,51,9,10,11,12,9
15164,53,13,15,14,6,5
15165,293,62,57,55,56,63
15166,52,8,6,15,14,9
15167,47,6,6,9,15,11
15168,45,12,7,12,7,7
15169,42,6,5,7,11,13
15170,42,8,8,6,6,14
15171,56,13,13,14,10,6
15172,36,9,6,6,5,10
15173,57,9,14,11,14,9
15174,56,11,15,11,12,7
15175,61,16,8,16,10,11
15176,33,5,6,8,9,5
15177,37,7,6,7,5,12
15178,51,9,15,5,11,11
15179,47,10,11,6,13,7
15180,42,7,8,10,8,9
15181,53,11,7,10,14,11
15182,294,60,59,56,59,60
15183,50,8,11,5,14,12
15184,61,12,15,13,10,11
15185,41,9,7,12,7,6
15186,52,11,8,9,12,12
15187,41,11,7,8,6,9
15188,48,10,12,11,6,9
15189,51,6,10,10,10,15
15190,295,61,57,55,62,60
15191,288,64,54,51,57,62
15192,35,8,7,9,5,6
15193,61,12,15,12,12,10
15194,66,13,14,10,15,14
15195,66,15,14,12,15,10
15196,287,56,58,57,57,59
15197,51,11,11,11,10,8
15198,58,7,14,12,14,11
15199,50,9,14,6,14,7
15200,59,13,13,13,12,8
15201,302,58,57,64,61,62
15202,284,57,59,53,56,59
15203,48,10,12,6,8,12
15204,292,61,59,53,54,65
15205,53,13,15,8,11,6
15206,52,13,7,6,12,14
15207,58,14,16,13,8,7
15208,45,7,9,12,9,8
15209,53,6,13,15,6,13
15210,56,13,13,8,13,9
15211,47,9,10,11,8,9
15212,61,15,13,10,11,12
15213,293,57,60,58,60,58
15214,60,16,11,16,6,11
15215,52,8,14,13,8,9
15216,43,7,13,7,8,8
15217,41,6,8,7,9,11
15218,52,8,13,15,7,9
15219,52,11,9,12,10,10
15220,306,59,60,64,62,61
15221,43,12,6,10,5,10
15222,53,5,13,5,15,15
15223,53,13,10,5,13,12
15224,49,12,11,5,6,15
15225,44,10,15,6,7,6
15226,51,5,13,8,11,14
15227,50,12,12,8,7,11
15228,64,15,15,14,6,14
15229,60,13,11,11,13,12
15230,60,13,13,12,9,13
15231,44,14,10,8,5,7
15232,298,62,59,60,57,60
15233,52,15,8,7,15,7
15234,41,12,6,10,7,6
15235,50,7,8,8,14,13
15236,65,14,14,11,13,13
15237,52,8,7,9,14,14
15238,60,11,12,14,11,12
15239,53,9,13,13,12,6
15240,48,6,6,9,15,12
15241,43,12,7,6,6,12
15242,288,60,59,54,57,58
15243,43,7,8,7,7,14
15244,60,10,15,12,14,9
15245,39,5,8,7,5,14
15246,60,11,15,8,16,10
15247,45,5,7,12,11,10
15248,55,15,14,10,9,7
15249,289,60,56,54,58,61
15250,59,9,11,14,10,15
15251,57,11,10,13,12,11
15252,51,12,13,10,11,5
15253,56,11,15,8,12,10
15254,42,5,6,8,12,11
15255,30,6,5,6,6,7
15256,50,14,9,7,13,7
15257,57,15,12,11,6,13
15258,51,7,13,7,13,11
15259,40,7,5,15,7,6
15260,296,60,58,57,58,63
15261,40,7,8,9,6,10
15262,57,14,8,13,13,9
15263,50,7,10,7,13,13
15264,47,11,14,5,10,7
15265,46,8,6,11,13,8
15266,68,15,10,12,15,16
15267,43,11,9,12,5,6
15268,60,8,13,14,14,11
15269,45,13,7,7,11,7
15270,44,8,12,10,8,6
15271,51,13,14,6,5,13
15272,49,13,6,11,11,8
15273,41,6,8,14,7,6
15274,50,11,6,7,15,11
15275,291,59,57,55,59,61
15276,32,7,5,7,8,5
15277,48,11,14,6,7,10
15278,54,11,10,11,13,9
15279,61,14,8,15,13,11
15280,41,9,10,9,7,6
15281,44,6,9,6,15,8
15282,57,8,15,11,11,12
15283,55,9,13,15,10,8
15284,48,9,8,13,10,8
15285,64,14,10,12,15,13
15286,60,12,14,15,7,12
15287,38,8,6,6,8,10
15288,51,14,8,12,9,8
15289,41,6,8,8,6,13
15290,52,9,9,10,10,14
15291,49,14,7,10,7,11
15292,53,11,9,10,10,13
15293,57,10,12,12,13,10
15294,53,13,6,15,6,13
15295,49,13,5,14,6,11
15296,54,11,10,10,9,14
15297,44,9,8,8,6,13
15298,47,9,7,11,13,7
15299,58,11,8,13,13,13
15300,53,11,14,5,10,13
15301,51,8,10,15,6,12
15302,56,8,11,15,12,10
15303,58,12,14,7,12,13
15304,43,12,6,5,7,13
15305,48,10,11,10,5,12
15306,37,10,5,8,6,8
15307,48,10,10,8,8,12
15308,45,7,10,6,15,7
15309,43,8,8,10,8,9
15310,56,8,15,11,13,9
15311,56,9,12,11,10,14
15312,58,6,15,13,11,13
15313,49,11,8,12,10,8
15314,70,15,16,14,9,16
15315,61,10,14,15,13,9
15316,60,13,11,13,9,14
15317,294,62,57,56,57,62
15318,60,10,15,8,14,13
15319,46,9,10,12,7,8
15320,61,15,14,11,15,6
15321,46,5,8,9,11,13
15322,44,9,11,7,6,11
15323,61,11,13,13,11,13
15324,48,10,8,9,9,12
15325,48,6,12,7,11,12
15326,296,63,58,57,56,62
15327,56,14,5,13,13,11
15328,58,7,13,11,14,13
15329,48,7,12,7,12,10
15330,61,15,13,12,14,7
15331,41,11,8,7,7,8
15332,46,7,9,7,11,12
15333,52,10,11,14,11,6
15334,53,7,12,13,14,7
15335,52,9,14,8,11,10
15336,46,6,13,8,13,6
15337,54,8,15,11,7,13
15338,53,15,8,8,8,14
15339,41,10,9,7,7,8
15340,41,8,7,9,10,7
15341,67,14,16,9,14,14
15342,51,6,9,14,16,6
15343,50,12,10,6,8,14
15344,63,14,11,11,13,14
15345,51,6,7,16,16,6
15346,61,9,16,14,12,10
15347,288,68,52,51,52,65
15348,42,10,8,8,8,8
15349,54,8,11,7,14,14
15350,52,13,10,7,7,15
15351,51,14,7,10,11,9
15352,43,9,7,6,10,11
15353,300,60,60,60,60,60
15354,45,8,6,12,10,9
15355,294,59,61,59,52,63
15356,59,11,10,13,11,14
15357,61,11,12,13,12,13
15358,46,8,7,12,9,10
15359,49,13,7,8,9,12
15360,55,12,12,11,14,6
15361,53,12,13,12,7,9
15362,52,9,14,11,6,12
15363,48,13,11,8,11,5
15364,46,5,8,7,13,13
15365,53,10,12,12,8,11
15366,64,15,9,13,13,14
15367,50,9,9,14,9,9
15368,55,12,11,6,14,12
15369,42,13,7,7,8,7
15370,42,6,12,11,6,7
15371,302,58,60,62,59,63
15372,58,12,8,13,14,11
15373,58,12,12,10,11,13
15374,57,12,13,14,5,13
15375,55,12,12,5,13,13
15376,60,9,13,11,13,14
15377,60,9,13,11,15,12
15378,55,14,7,8,11,15
15379,61,14,12,15,13,7
15380,56,12,10,8,14,12
15381,296,59,58,58,61,60
15382,53,15,9,11,8,10
15383,41,12,9,7,7,6
15384,299,58,60,61,61,59
15385,54,6,14,12,10,12
15386,41,8,12,9,7,5
15387,55,12,14,7,11,11
15388,48,11,8,14,10,5
15389,65,16,10,15,14,10
15390,295,59,56,60,59,61
15391,35,7,7,7,7,7
15392,56,13,11,12,13,7
15393,64,11,13,15,13,12
15394,46,8,10,10,5,13
15395,46,9,12,14,5,6
15396,52,12,11,8,14,7
15397,59,15,16,10,12,6
15398,47,11,13,7,10,6
15399,306,62,61,61,60,62
15400,58,8,9,13,14,14
15401,61,10,14,12,15,10
15402,52,9,6,10,15,12
15403,46,6,14,7,14,5
15404,57,13,10,8,13,13
15405,297,63,58,55,59,62
15406,38,8,7,9,6,8
15407,48,6,10,8,12,12
15408,296,59,61,58,60,58
15409,56,7,14,11,15,9
15410,50,9,9,13,12,7
15411,59,14,11,11,14,9
15412,55,12,15,9,6,13
15413,40,5,10,13,6,6
15414,56,8,14,11,14,9
15415,60,12,10,11,14,13
15416,46,8,8,14,6,10
15417,54,13,7,14,6,14
15418,296,59,60,60,59,58
15419,46,12,7,6,14,7
15420,66,15,16,12,12,11
15421,46,8,7,8,12,11
15422,47,10,8,13,10,6
15423,306,65,62,58,59,62
15424,32,5,5,5,11,6
15425,46,10,9,6,10,11
15426,57,9,13,8,13,14
15427,54,14,13,9,13,5
15428,40,5,6,14,6,9
15429,52,13,7,14,9,9
15430,54,8,9,13,12,12
15431,48,13,9,7,9,10
15432,60,12,9,14,11,14
15433,39,11,6,10,6,6
15434,44,8,8,7,7,14
15435,56,7,9,16,15,9
15436,43,6,5,6,14,12
15437,47,13,6,12,7,9
15438,65,14,10,15,15,11
15439,60,14,12,8,12,14
15440,43,13,6,8,11,5
15441,46,12,7,5,15,7
15442,287,63,55,50,58,61
15443,46,8,9,7,12,10
15444,45,10,7,11,9,8
15445,62,12,13,14,9,14
15446,290,62,57,52,54,65
15447,55,9,6,15,11,14
15448,59,13,12,15,8,11
15449,43,10,9,7,6,11
15450,49,14,8,8,12,7
15451,47,15,6,7,7,12
15452,49,7,6,11,11,14
15453,46,8,7,12,10,9
15454,60,14,6,15,14,11
15455,46,8,6,10,11,11
15456,45,14,5,11,10,5
15457,51,9,12,8,12,10
15458,290,55,58,62,62,53
15459,42,11,6,9,9,7
15460,297,63,52,63,55,64
15461,59,15,14,6,14,10
15462,51,6,15,7,10,13
15463,52,12,7,10,13,10
15464,53,9,8,14,8,14
15465,61,10,16,13,12,10
15466,53,12,8,5,14,14
15467,53,5,8,15,11,14
15468,47,5,8,6,15,13
15469,63,15,13,8,13,14
15470,50,5,14,6,12,13
15471,54,10,7,12,13,12
15472,57,9,14,15,12,7
15473,47,10,10,9,8,10
15474,50,5,14,6,10,15
15475,44,7,11,8,10,8
15476,44,6,13,9,6,10
15477,57,8,11,10,15,13
15478,296,64,55,59,56,62
15479,36,6,6,8,6,10
15480,52,6,14,13,12,7
15481,55,7,7,14,13,14
15482,55,11,13,10,13,8
15483,38,9,9,6,8,6
15484,45,13,9,7,8,8
15485,57,12,12,14,11,8
15486,40,7,7,6,15,5
15487,45,9,10,7,10,9
15488,52,7,9,14,8,14
15489,296,57,61,57,60,61
15490,63,14,13,9,15,12
15491,48,13,13,6,7,9
15492,56,14,11,8,9,14
15493,51,10,10,6,9,16
15494,48,10,6,8,10,14
15495,48,10,13,7,11,7
15496,47,7,6,14,7,13
15497,67,13,14,15,11,14
15498,305,62,60,58,62,63
15499,49,9,11,7,10,12
15500,293,63,67,51,57,55
15501,62,13,14,15,12,8
15502,49,14,9,7,8,11
15503,51,7,12,10,13,9
15504,41,7,11,8,8,7
15505,35,7,6,7,7,8
15506,296,60,60,56,58,62
15507,51,10,7,14,12,8
15508,292,57,57,55,60,63
15509,49,10,8,13,10,8
15510,45,8,6,16,7,8
15511,46,12,9,14,5,6
15512,40,12,7,7,7,7
15513,58,8,15,12,12,11
15514,42,7,8,6,13,8
15515,47,5,10,12,11,9
15516,292,59,59,58,59,57
15517,45,9,6,9,7,14
15518,61,11,15,9,13,13
15519,45,10,13,6,11,5
15520,58,13,7,15,12,11
15521,299,62,59,60,56,62
15522,52,12,7,12,12,9
15523,53,9,7,14,13,10
15524,296,62,57,56,58,63
15525,50,12,8,14,7,9
15526,44,6,11,6,10,11
15527,44,13,5,14,7,5
15528,44,12,7,6,6,13
15529,58,10,9,13,13,13
15530,51,11,11,9,6,14
15531,46,6,6,7,15,12
15532,50,8,13,8,8,13
15533,55,15,9,14,7,10
15534,49,12,12,10,8,7
15535,49,5,14,13,6,11
15536,56,10,11,13,14,8
15537,45,8,11,14,5,7
15538,292,60,61,54,60,57
15539,300,61,52,62,58,67
15540,48,5,10,8,12,13
15541,58,7,12,15,10,14
15542,57,11,10,11,10,15
15543,56,9,14,7,14,12
15544,46,7,5,11,14,9
15545,49,8,7,6,14,14
15546,296,66,56,57,55,62
15547,54,9,14,11,9,11
15548,52,13,14,6,6,13
15549,38,5,12,6,9,6
15550,40,9,6,8,7,10
15551,46,7,11,9,11,8
15552,42,5,12,5,12,8
15553,55,14,5,15,8,13
15554,55,10,9,9,15,12
15555,47,11,7,14,8,7
15556,57,12,13,13,13,6
15557,43,8,9,9,9,8
15558,34,7,7,5,6,9
15559,293,58,52,62,58,63
15560,57,10,13,13,6,15
15561,44,9,10,9,11,5
15562,55,8,14,12,11,10
15563,47,9,12,7,12,7
15564,50,14,6,13,7,10
15565,52,10,14,12,10,6
15566,62,14,13,14,14,7
15567,64,14,13,13,11,13
15568,39,10,11,7,5,6
15569,57,14,9,14,13,7
15570,44,14,10,10,5,5
15571,55,6,14,12,12,11
15572,46,7,12,10,12,5
15573,60,13,11,9,15,12
15574,54,15,11,8,8,12
15575,54,10,9,14,15,6
15576,45,8,8,7,10,12
15577,42,7,7,12,9,7
15578,48,6,13,7,14,8
15579,293,59,60,55,58,61
15580,48,14,5,10,8,11
15581,39,7,6,14,6,6
15582,58,15,12,7,11,13
15583,59,8,13,12,13,13
15584,44,12,6,11,7,8
15585,44,8,11,9,9,7
15586,32,6,6,8,5,7
15587,42,12,7,7,7,9
15588,290,59,55,58,58,60
15589,37,7,7,7,9,7
15590,49,11,8,15,10,5
15591,54,7,7,13,13,14
15592,48,5,13,10,8,12
15593,294,61,59,60,56,58
15594,47,14,7,8,10,8
15595,58,7,15,15,8,13
15596,56,5,13,14,12,12
15597,56,11,14,13,5,13
15598,50,12,13,12,7,6
15599,50,11,9,15,6,9
15600,52,15,13,10,7,7
15601,46,7,8,11,9,11
15602,60,12,13,10,15,10
15603,41,8,9,6,9,9
15604,286,57,60,49,59,61
15605,51,9,12,12,8,10
15606,33,6,5,8,7,7
15607,48,9,9,11,10,9
15608,45,9,13,6,12,5
15609,283,64,57,52,49,61
15610,49,12,13,6,10,8
15611,56,15,14,8,9,10
15612,296,64,59,59,56,58
15613,52,7,14,9,15,7
15614,45,8,13,11,5,8
15615,52,11,7,14,13,7
15616,49,8,13,8,9,11
15617,55,15,9,7,9,15
15618,60,15,13,14,8,10
15619,63,13,14,14,11,11
15620,54,12,10,11,10,11
15621,51,12,10,7,9,13
15622,52,6,6,13,13,14
15623,66,13,14,12,14,13
15624,41,7,5,9,10,10
15625,52,12,11,11,9,9
15626,52,14,7,13,5,13
15627,57,14,10,12,6,15
15628,56,10,15,8,8,15
15629,47,7,15,11,8,6
15630,52,7,13,12,13,7
15631,34,6,8,9,6,5
15632,293,58,61,58,56,60
15633,49,7,8,10,14,10
15634,50,8,13,11,12,6
15635,49,10,10,10,8,11
15636,296,60,57,60,56,63
15637,51,11,12,14,9,5
15638,44,11,8,9,10,6
15639,41,9,5,6,8,13
15640,52,7,11,12,12,10
15641,48,5,10,9,15,9
15642,49,12,6,11,9,11
15643,51,9,7,8,13,14
15644,52,9,15,9,9,10
15645,58,11,12,9,13,13
15646,292,62,54,57,53,66
15647,56,13,7,11,13,12
15648,51,5,13,14,13,6
15649,43,6,9,5,9,14
15650,56,7,12,10,12,15
15651,287,62,60,52,57,56
15652,45,6,11,8,9,11
15653,60,15,15,14,7,9
15654,56,8,10,13,15,10
15655,51,10,13,12,7,9
15656,42,7,9,6,13,7
15657,52,14,12,7,13,6
15658,53,11,7,15,7,13
15659,47,15,7,7,9,9
15660,51,8,9,10,11,13
15661,51,12,9,12,12,6
15662,57,13,9,8,13,14
15663,54,11,12,12,6,13
15664,46,13,13,6,7,7
15665,288,59,59,55,58,57
15666,48,9,10,9,14,6
15667,42,8,8,8,6,12
15668,45,12,14,7,6,6
15669,45,6,15,7,6,11
15670,54,11,10,10,12,11
15671,45,10,7,8,9,11
15672,52,13,9,9,11,10
15673,44,8,10,6,10,10
15674,60,12,9,14,14,11
15675,61,7,14,15,12,13
15676,48,6,10,11,8,13
15677,292,61,55,59,55,62
15678,63,12,10,13,14,14
15679,56,6,11,11,15,13
15680,49,12,5,11,9,12
15681,57,15,8,10,13,11
15682,59,14,8,11,12,14
15683,43,12,8,6,8,9
15684,294,61,58,58,58,59
15685,54,14,7,13,11,9
15686,57,8,9,15,15,10
15687,54,10,8,15,10,11
15688,49,6,13,11,10,9
15689,42,10,8,13,6,5
15690,38,6,6,9,6,11
15691,52,13,12,12,7,8
15692,45,12,8,10,8,7
15693,62,15,16,8,15,8
15694,55,13,15,11,6,10
15695,50,15,7,10,10,8
15696,57,11,9,15,9,13
15697,46,12,6,8,13,7
15698,56,11,10,13,10,12
15699,56,13,14,7,8,14
15700,54,12,9,8,14,11
15701,52,12,13,13,6,8
15702,45,9,13,6,9,8
15703,49,11,15,7,9,7
15704,53,9,15,7,12,10
15705,288,56,57,58,57,60
15706,47,5,14,6,14,8
15707,54,14,7,11,13,9
15708,47,7,13,8,7,12
15709,59,8,14,14,13,10
15710,54,11,10,14,10,9
15711,45,11,9,13,6,6
15712,48,13,7,5,10,13
15713,56,10,8,15,10,13
15714,51,15,13,8,6,9
15715,291,61,52,60,58,60
15716,66,15,10,14,13,14
15717,49,13,8,8,13,7
15718,301,65,57,60,57,62
15719,50,8,11,5,11,15
15720,55,14,5,12,11,13
15721,44,6,11,11,6,10
15722,288,60,55,57,54,62
15723,46,10,5,10,8,13
15724,53,13,13,7,12,8
15725,59,14,15,13,9,8
15726,57,14,13,7,11,12
15727,47,5,6,14,8,14
15728,54,10,13,9,15,7
15729,56,13,10,12,11,10
15730,296,57,61,60,57,61
15731,55,12,9,13,11,10
15732,55,7,13,12,14,9
15733,39,14,5,7,7,6
15734,60,11,16,12,11,10
15735,59,14,11,10,15,9
15736,52,12,10,7,8,15
15737,43,8,13,10,7,5
15738,53,12,9,12,10,10
15739,51,13,8,7,12,11
15740,47,10,6,8,12,11
15741,58,12,14,13,7,12
15742,53,13,11,11,8,10
15743,52,14,7,5,15,11
15744,58,14,11,16,7,10
15745,51,6,14,8,14,9
15746,59,8,12,13,11,15
15747,55,11,12,15,9,8
15748,52,12,8,13,9,10
15749,50,7,15,10,10,8
15750,48,11,9,9,9,10
15751,49,6,9,12,8,14
15752,46,14,7,10,5,10
15753,290,57,55,61,59,58
15754,55,12,6,10,13,14
15755,56,11,11,11,11,12
15756,60,11,13,11,11,14
15757,42,8,5,12,8,9
15758,64,13,15,12,14,10
15759,50,14,6,9,11,10
15760,60,14,9,14,14,9
15761,53,6,10,11,16,10
15762,295,59,59,61,60,56
15763,63,15,10,14,15,9
15764,291,56,60,54,61,60
15765,52,9,8,8,13,14
15766,40,7,9,5,9,10
15767,51,10,5,14,13,9
15768,46,6,11,11,8,10
15769,49,14,8,7,11,9
15770,51,8,7,14,10,12
15771,47,13,7,7,7,13
15772,35,9,7,6,8,5
15773,58,15,10,7,15,11
15774,49,5,13,9,11,11
15775,58,8,11,14,12,13
15776,52,9,8,12,14,9
15777,52,6,11,11,14,10
15778,44,7,7,5,10,15
15779,46,9,11,10,7,9
15780,36,9,6,10,6,5
15781,50,8,11,12,7,12
15782,46,8,10,6,13,9
15783,49,5,6,13,15,10
15784,288,60,56,56,55,61
15785,60,11,14,9,11,15
15786,62,12,11,13,13,13
15787,44,6,6,7,12,13
15788,40,7,5,10,12,6
15789,59,11,15,13,13,7
15790,60,15,8,10,12,15
15791,62,14,14,11,8,15
15792,42,6,8,8,10,10
15793,290,61,56,56,55,62
15794,61,15,10,13,9,14
15795,62,15,12,12,11,12
15796,48,5,6,14,9,14
15797,287,64,53,51,56,63
15798,47,8,6,7,13,13
15799,58,14,11,12,6,15
15800,52,7,9,12,9,15
15801,66,13,14,15,11,13
15802,64,15,15,8,15,11
15803,292,57,60,57,56,62
15804,47,9,15,8,9,6
15805,60,13,11,14,13,9
15806,46,9,6,9,8,14
15807,59,7,15,14,9,14
15808,58,10,14,15,11,8
15809,54,8,13,11,14,8
15810,48,7,11,11,6,13
15811,39,7,5,7,10,10
15812,52,11,12,8,7,14
15813,52,11,12,11,6,12
15814,308,60,58,75,55,60
15815,47,10,6,12,13,6
15816,47,11,11,5,13,7
15817,35,7,7,7,7,7
15818,48,10,9,8,11,10
15819,284,57,59,52,57,59
15820,49,5,9,7,13,15
15821,57,12,13,14,8,10
15822,44,5,13,6,14,6
15823,59,15,12,11,10,11
15824,42,14,6,6,10,6
15825,63,14,14,12,9,14
15826,59,11,15,13,11,9
15827,63,16,14,13,11,9
15828,57,8,14,12,14,9
15829,45,7,6,14,8,10
15830,61,12,12,13,14,10
15831,295,62,57,59,53,64
15832,46,8,5,13,6,14
15833,42,11,10,8,8,5
15834,296,61,59,63,56,57
15835,57,14,10,12,11,10
15836,51,12,8,13,11,7
15837,51,11,9,6,15,10
15838,298,58,63,55,61,61
15839,48,9,11,12,10,6
15840,57,10,12,15,8,12
15841,46,13,6,13,7,7
15842,65,12,12,14,13,14
15843,59,12,14,10,13,10
15844,46,11,6,14,6,9
15845,55,7,8,14,12,14
15846,43,9,15,8,5,6
15847,52,15,6,9,13,9
15848,53,9,11,16,6,11
15849,51,12,6,10,8,15
15850,57,9,10,15,13,10
15851,292,59,59,54,61,59
15852,48,7,7,12,10,12
15853,47,6,7,12,15,7
15854,44,8,9,6,10,11
15855,55,15,14,11,8,7
15856,43,6,11,8,10,8
15857,52,10,9,12,13,8
15858,49,10,12,6,10,11
15859,63,7,15,15,15,11
15860,47,12,12,11,5,7
15861,57,15,10,8,16,8
15862,44,11,6,7,13,7
15863,49,7,12,12,5,13
15864,50,11,9,5,11,14
15865,52,14,11,9,6,12
15866,43,14,5,10,6,8
15867,50,8,9,11,12,10
15868,40,6,7,5,10,12
15869,43,13,9,7,5,9
15870,47,10,6,6,14,11
15871,57,12,13,14,11,7
15872,54,12,6,9,15,12
15873,47,7,6,9,12,13
15874,48,9,7,14,6,12
15875,39,6,13,8,7,5
15876,60,14,14,8,14,10
15877,50,7,14,8,14,7
15878,46,8,7,11,6,14
15879,60,8,13,12,12,15
15880,56,10,9,14,12,11
15881,37,10,7,6,8,6
15882,48,10,6,10,11,11
15883,46,11,6,6,11,12
15884,299,63,57,61,58,60
15885,57,14,8,15,11,9
15886,45,8,7,12,5,13
15887,290,58,59,60,56,57
15888,52,10,8,15,13,6
15889,49,13,7,7,8,14
15890,48,13,9,7,8,11
15891,55,9,10,12,15,9
15892,50,11,11,12,9,7
15893,287,63,64,48,46,66
15894,289,57,59,57,56,60
15895,52,14,12,6,12,8
15896,65,13,13,11,14,14
15897,42,10,11,8,7,6
15898,52,8,16,7,8,13
15899,291,63,57,50,58,63
15900,58,12,10,15,10,11
15901,42,6,11,5,8,12
15902,55,11,10,14,5,15
15903,289,59,56,56,57,61
15904,48,7,12,9,6,14
15905,52,10,11,12,13,6
15906,41,5,7,11,12,6
15907,40,6,6,13,9,6
