player_id,skill,dribbling,curve,fk_accuracy,long_passing,ball_control
17095,240,53,50,35,48,54
17096,244,58,40,37,49,60
17097,220,45,36,39,51,49
17098,187,32,24,36,47,48
17099,226,55,42,35,40,54
17100,294,55,66,56,59,58
17101,285,60,68,41,53,63
17102,222,60,30,31,46,55
17103,223,55,43,32,37,56
17104,238,58,32,42,52,54
17105,72,11,12,12,21,16
17106,254,59,37,42,56,60
17107,261,56,56,33,57,59
17108,236,56,46,27,48,59
17109,230,58,43,31,38,60
17110,305,65,58,53,65,64
17111,242,55,33,40,53,61
17112,97,17,19,13,27,21
17113,277,65,51,42,56,63
17114,188,43,35,27,36,47
17115,197,48,36,31,27,55
17116,250,55,33,40,61,61
17117,68,15,11,12,16,14
17118,76,12,9,9,22,24
17119,182,34,33,34,34,47
17120,265,47,68,35,58,57
17121,184,41,32,24,44,43
17122,249,59,52,40,34,64
17123,258,56,48,45,52,57
17124,77,7,12,14,29,15
17125,269,59,46,48,57,59
17126,295,62,62,61,52,58
17127,87,17,16,13,24,17
17128,66,11,13,11,19,12
17129,270,63,53,35,59,60
17130,231,42,39,42,53,55
17131,81,14,15,16,20,16
17132,204,59,33,24,28,60
17133,250,57,43,42,54,54
17134,248,57,42,36,55,58
17135,166,34,29,27,38,38
17136,206,54,37,28,38,49
17137,82,8,12,11,28,23
17138,259,63,42,31,61,62
17139,274,55,49,52,57,61
17140,261,56,41,45,58,61
17141,222,55,36,31,42,58
17142,236,55,38,33,53,57
17143,219,51,35,38,39,56
17144,280,62,57,62,41,58
17145,259,56,51,46,53,53
17146,59,12,12,11,12,12
17147,265,57,47,43,60,58
17148,80,13,11,11,23,22
17149,237,54,38,36,52,57
17150,246,69,30,33,59,55
17151,71,12,10,11,21,17
17152,244,53,52,49,40,50
17153,272,64,48,46,51,63
17154,160,38,30,27,33,32
17155,62,8,12,13,14,15
17156,258,63,46,44,45,60
17157,68,9,12,14,17,16
17158,160,31,29,29,33,38
17159,253,55,44,38,56,60
17160,61,9,12,14,15,11
17161,288,63,60,45,55,65
17162,93,14,13,15,33,18
17163,217,56,33,25,44,59
17164,255,58,45,43,56,53
17165,262,56,45,39,67,55
17166,253,62,48,35,50,58
17167,78,12,13,12,26,15
17168,237,60,39,24,49,65
17169,307,69,60,51,62,65
17170,253,64,56,42,37,54
17171,206,54,32,29,39,52
17172,99,17,14,18,26,24
17173,71,7,11,14,28,11
17174,202,48,24,27,52,51
17175,244,55,43,38,48,60
17176,153,24,31,25,41,32
17177,228,46,36,35,56,55
17178,258,54,47,39,62,56
17179,250,54,52,51,38,55
17180,217,54,34,26,48,55
17181,303,63,58,55,63,64
17182,266,57,49,48,56,56
17183,97,12,11,12,46,16
17184,270,63,51,37,58,61
17185,218,49,34,38,49,48
17186,217,54,39,38,29,57
17187,203,54,34,32,28,55
17188,204,54,42,29,30,49
17189,230,57,42,36,38,57
17190,264,63,49,36,54,62
17191,219,54,33,31,52,49
17192,217,59,32,32,41,53
17193,147,30,36,22,23,36
17194,242,60,38,32,55,57
17195,296,59,62,60,56,59
17196,162,28,34,27,36,37
17197,245,55,45,35,58,52
17198,207,61,35,25,29,57
17199,244,65,47,34,45,53
17200,239,57,42,36,47,57
17201,225,42,46,37,49,51
17202,264,57,42,50,61,54
17203,207,46,30,30,51,50
17204,215,53,40,34,38,50
17205,290,64,54,53,56,63
17206,212,52,43,34,36,47
17207,299,53,65,62,63,56
17208,80,12,10,12,29,17
17209,231,50,38,27,60,56
17210,238,47,40,38,55,58
17211,65,8,9,11,26,11
17212,181,42,22,23,50,44
17213,150,32,30,21,29,38
17214,213,56,29,28,48,52
17215,235,59,46,30,44,56
17216,229,55,48,36,42,48
17217,231,52,38,34,53,54
17218,98,20,19,18,19,22
17219,260,56,52,39,60,53
17220,193,56,31,36,25,45
17221,271,58,54,48,55,56
17222,237,59,43,40,42,53
17223,258,57,55,47,45,54
17224,203,46,35,32,35,55
17225,73,8,10,14,25,16
17226,240,56,46,37,40,61
17227,236,58,48,26,46,58
17228,223,48,55,27,40,53
17229,213,48,46,39,28,52
17230,176,47,20,23,38,48
17231,260,69,45,47,38,61
17232,262,52,43,51,62,54
17233,158,36,23,19,37,43
17234,248,58,48,39,47,56
17235,248,55,48,52,39,54
17236,255,53,45,47,49,61
17237,80,17,14,12,21,16
17238,259,55,45,42,61,56
17239,239,55,36,38,56,54
17240,160,42,24,26,23,45
17241,211,56,37,31,29,58
17242,288,58,62,48,60,60
17243,207,56,40,29,25,57
17244,266,62,43,39,58,64
17245,219,57,41,30,39,52
17246,58,6,12,13,15,12
17247,192,51,30,28,35,48
17248,238,60,37,36,52,53
17249,248,61,50,34,52,51
17250,160,35,24,26,33,42
17251,205,46,35,30,39,55
17252,234,52,41,38,48,55
17253,281,66,55,53,49,58
17254,201,55,41,27,33,45
17255,193,48,27,31,42,45
17256,76,10,11,11,21,23
17257,224,54,28,27,53,62
17258,86,15,14,11,27,19
17259,226,56,43,33,40,54
17260,137,20,26,20,39,32
17261,217,55,45,25,35,57
17262,156,33,20,25,39,39
17263,227,51,47,34,45,50
17264,170,29,22,64,26,29
17265,209,49,33,31,43,53
17266,193,42,37,35,34,45
17267,257,59,53,44,45,56
17268,273,63,48,39,62,61
17269,182,36,34,29,38,45
17270,277,58,59,43,53,64
17271,244,53,42,46,48,55
17272,59,7,12,14,16,10
17273,161,36,22,23,38,42
17274,267,62,61,41,43,60
17275,264,63,59,47,38,57
17276,229,60,40,30,47,52
17277,187,57,27,28,20,55
17278,242,55,39,34,55,59
17279,251,55,49,36,54,57
17280,196,65,32,33,26,40
17281,227,54,42,36,39,56
17282,200,47,38,32,29,54
17283,211,52,41,34,33,51
17284,255,57,46,41,50,61
17285,241,58,53,31,44,55
17286,195,51,31,27,37,49
17287,220,50,56,32,35,47
17288,151,32,25,26,33,35
17289,226,56,45,32,39,54
17290,67,10,11,12,23,11
17291,229,60,48,32,35,54
17292,154,29,23,24,38,40
17293,142,28,25,27,33,29
17294,196,60,37,32,28,39
17295,199,56,37,28,29,49
17296,270,59,53,44,54,60
17297,238,51,50,35,47,55
17298,87,12,21,14,18,22
17299,285,59,49,60,56,61
17300,162,22,33,28,36,43
17301,168,31,26,32,34,45
17302,228,60,49,33,38,48
17303,265,57,61,48,44,55
17304,265,57,48,46,55,59
17305,228,56,41,32,47,52
17306,237,49,39,33,57,59
17307,245,58,43,40,48,56
17308,262,59,42,49,56,56
17309,253,72,56,36,32,57
17310,221,56,43,33,34,55
17311,281,57,58,45,59,62
17312,79,9,11,12,27,20
17313,64,6,10,10,20,18
17314,83,6,20,12,28,17
17315,75,10,13,11,29,12
17316,265,56,53,50,51,55
17317,172,45,26,25,24,52
17318,258,60,52,43,42,61
17319,71,10,13,9,28,11
17320,264,59,51,40,53,61
17321,77,13,15,11,25,13
17322,238,50,33,42,53,60
17323,212,48,45,47,22,50
17324,298,65,62,60,49,62
17325,243,54,40,48,47,54
17326,70,9,14,12,20,15
17327,176,24,29,34,52,37
17328,273,56,52,48,58,59
17329,166,29,31,22,38,46
17330,269,60,55,39,56,59
17331,197,57,30,35,20,55
17332,62,9,11,10,22,10
17333,226,48,41,37,49,51
17334,264,54,52,46,57,55
17335,209,65,29,31,48,36
17336,209,55,30,30,40,54
17337,199,48,36,34,39,42
17338,224,51,47,34,37,55
17339,190,35,31,33,46,45
17340,242,55,43,37,54,53
17341,237,56,41,38,52,50
17342,236,54,55,32,42,53
17343,267,54,52,54,52,55
17344,275,56,52,53,57,57
17345,192,53,32,27,25,55
17346,211,49,32,31,51,48
17347,239,57,53,38,40,51
17348,244,54,45,41,48,56
17349,276,58,53,51,58,56
17350,62,9,13,12,17,11
17351,250,56,39,39,61,55
17352,145,34,20,21,26,44
17353,78,11,10,12,29,16
17354,262,56,43,43,62,58
17355,272,58,51,58,46,59
17356,281,59,55,58,51,58
17357,71,10,11,11,25,14
17358,43,11,7,6,8,11
17359,144,26,26,27,32,33
17360,257,57,37,45,58,60
17361,246,56,31,37,60,62
17362,194,43,40,30,35,46
17363,166,38,20,29,35,44
17364,186,51,37,32,22,44
17365,232,45,46,32,52,57
17366,261,59,46,52,46,58
17367,249,54,42,41,55,57
17368,248,60,46,41,43,58
17369,235,62,45,34,39,55
17370,188,42,34,32,39,41
17371,248,59,44,41,44,60
17372,69,14,12,13,18,12
17373,267,58,52,58,42,57
17374,64,6,10,10,24,14
17375,216,54,45,31,33,53
17376,60,7,10,13,18,12
17377,76,11,10,14,27,14
17378,219,53,45,35,31,55
17379,226,52,52,29,45,48
17380,188,58,27,28,22,53
17381,274,55,46,56,58,59
17382,236,54,36,35,51,60
17383,267,61,46,42,55,63
17384,237,54,40,47,45,51
17385,173,41,29,20,29,54
17386,267,52,43,55,58,59
17387,210,59,36,25,34,56
17388,138,21,20,31,33,33
17389,203,51,27,30,50,45
17390,222,54,44,36,35,53
17391,247,55,45,41,54,52
17392,275,57,56,50,56,56
17393,232,63,44,36,31,58
17394,273,60,50,44,61,58
17395,142,22,26,29,23,42
17396,95,17,20,16,24,18
17397,239,56,38,36,52,57
17398,217,47,33,38,44,55
17399,256,56,44,40,57,59
17400,222,53,43,34,42,50
17401,245,56,42,39,54,54
17402,219,54,38,30,41,56
17403,70,10,11,12,21,16
17404,204,47,41,31,35,50
17405,239,57,36,34,54,58
17406,256,52,51,35,62,56
17407,127,19,20,16,31,41
17408,228,52,34,35,52,55
17409,196,42,31,32,40,51
17410,164,41,30,15,38,40
17411,216,52,27,25,51,61
17412,90,13,19,16,23,19
17413,59,9,7,8,23,12
17414,280,62,60,45,52,61
17415,84,9,13,13,29,20
17416,143,22,25,26,33,37
17417,132,26,27,28,22,29
17418,176,39,29,24,40,44
17419,257,55,50,42,56,54
17420,242,52,46,39,46,59
17421,161,33,32,26,33,37
17422,282,60,55,46,59,62
17423,229,56,40,28,47,58
17424,204,50,29,29,47,49
17425,258,52,40,50,58,58
17426,137,24,21,26,27,39
17427,184,40,25,30,38,51
17428,276,62,51,52,51,60
17429,74,13,12,11,20,18
17430,188,55,32,28,35,38
17431,159,31,30,34,31,33
17432,290,62,54,59,54,61
17433,272,61,57,53,49,52
17434,250,56,49,42,49,54
17435,250,55,43,43,57,52
17436,267,59,45,47,56,60
17437,178,36,27,27,33,55
17438,202,59,32,30,31,50
17439,185,41,30,35,35,44
17440,269,55,56,46,56,56
17441,273,63,53,45,46,66
17442,224,54,50,34,41,45
17443,270,62,48,41,57,62
17444,67,7,12,10,27,11
17445,73,13,12,14,20,14
17446,89,12,12,13,32,20
17447,197,60,32,26,22,57
17448,213,49,34,35,46,49
17449,250,55,49,52,40,54
17450,251,58,51,48,37,57
17451,256,57,42,41,57,59
17452,216,45,34,29,55,53
17453,91,14,12,11,32,22
17454,159,28,35,24,31,41
17455,230,59,40,33,41,57
17456,258,52,44,42,60,60
17457,162,31,22,29,35,45
17458,213,51,43,32,36,51
17459,209,51,45,29,35,49
17460,150,32,25,24,31,38
17461,262,59,47,41,61,54
17462,163,28,35,30,35,35
17463,181,32,32,31,41,45
17464,80,19,12,13,19,17
17465,73,14,14,12,16,17
17466,274,57,47,47,62,61
17467,260,56,50,43,55,56
17468,237,53,42,33,57,52
17469,80,12,12,10,28,18
17470,264,57,52,45,55,55
17471,244,53,42,38,56,55
17472,229,58,45,28,42,56
17473,181,32,32,36,42,39
17474,178,43,29,31,40,35
17475,94,7,13,13,36,25
17476,256,62,39,35,55,65
17477,201,47,43,31,33,47
17478,68,14,9,10,22,13
17479,243,53,38,46,50,56
17480,255,56,44,41,61,53
17481,178,42,32,25,34,45
17482,248,66,56,32,32,62
17483,146,30,21,21,30,44
17484,213,53,37,33,35,55
17485,185,40,35,27,32,51
17486,252,60,48,41,45,58
17487,190,49,34,27,30,50
17488,252,58,49,35,54,56
17489,264,62,42,47,54,59
17490,255,58,47,45,49,56
17491,199,47,39,25,43,45
17492,99,15,12,16,31,25
17493,219,52,31,36,45,55
17494,202,52,30,26,42,52
17495,270,69,49,49,42,61
17496,276,51,51,55,57,62
17497,244,55,38,37,57,57
17498,158,33,35,27,26,37
17499,158,30,23,25,46,34
17500,199,40,55,29,25,50
17501,145,21,25,25,34,40
17502,288,59,46,68,55,60
17503,234,49,40,36,57,52
17504,303,55,64,67,59,58
17505,237,53,39,35,55,55
17506,228,55,42,35,43,53
17507,269,56,48,44,60,61
17508,180,37,34,27,41,41
17509,183,27,27,31,46,52
17510,260,57,43,47,58,55
17511,66,13,11,12,16,14
17512,213,50,30,37,42,54
17513,226,53,48,25,46,54
17514,253,62,57,32,44,58
17515,167,39,28,29,31,40
17516,205,50,30,30,45,50
17517,258,56,46,47,49,60
17518,201,53,31,29,28,60
17519,228,51,37,33,52,55
17520,228,58,45,37,35,53
17521,263,56,51,50,49,57
17522,232,54,33,35,53,57
17523,238,56,47,44,39,52
17524,291,67,56,48,60,60
17525,154,33,33,30,26,32
17526,210,55,33,31,34,57
17527,238,58,40,35,54,51
17528,161,33,23,25,38,42
17529,252,59,42,37,60,54
17530,149,24,26,24,42,33
17531,151,28,29,25,29,40
17532,84,14,13,10,28,19
17533,280,62,57,46,59,56
17534,274,57,55,57,49,56
17535,235,51,35,39,56,54
17536,169,31,30,25,30,53
17537,227,55,43,35,41,53
17538,247,56,50,30,54,57
17539,85,11,14,14,28,18
17540,172,32,21,30,46,43
17541,202,56,33,26,34,53
17542,242,58,43,39,46,56
17543,266,62,43,44,57,60
17544,192,31,32,37,38,54
17545,107,16,20,18,38,15
17546,170,38,27,23,38,44
17547,231,60,47,31,39,54
17548,184,42,37,28,39,38
17549,221,53,49,38,30,51
17550,246,57,40,37,56,56
17551,285,57,57,55,56,60
17552,235,60,51,31,37,56
17553,65,7,13,10,25,10
17554,72,13,12,10,22,15
17555,215,51,43,30,39,52
17556,71,12,14,10,20,15
17557,190,40,41,28,28,53
17558,235,56,35,32,55,57
17559,286,64,63,46,51,62
17560,225,57,40,44,30,54
17561,257,58,54,48,40,57
17562,263,53,49,45,57,59
17563,284,52,65,62,53,52
17564,248,56,41,44,49,58
17565,202,54,39,31,26,52
17566,153,28,23,30,39,33
17567,159,30,19,31,39,40
17568,227,56,38,33,46,54
17569,168,35,21,23,41,48
17570,76,9,14,13,21,19
17571,71,6,14,13,20,18
17572,156,35,27,28,33,33
17573,236,52,42,34,49,59
17574,256,56,40,43,56,61
17575,200,52,29,27,44,48
17576,228,50,50,40,35,53
17577,192,44,36,30,35,47
17578,69,9,14,11,16,19
17579,247,59,53,39,46,50
17580,243,60,42,36,48,57
17581,99,21,13,15,26,24
17582,213,49,41,39,31,53
17583,260,53,48,49,56,54
17584,266,59,50,46,55,56
17585,88,17,16,18,25,12
17586,199,45,29,29,48,48
17587,136,20,27,28,24,37
17588,233,55,48,36,42,52
17589,211,53,35,36,35,52
17590,209,50,32,32,46,49
17591,256,57,47,39,57,56
17592,250,61,43,40,52,54
17593,247,53,46,39,55,54
17594,184,46,31,27,28,52
17595,204,49,40,28,38,49
17596,169,47,33,27,28,34
17597,270,59,54,55,46,56
17598,79,12,18,16,18,15
17599,211,59,35,31,26,60
17600,250,61,52,40,34,63
17601,242,55,45,54,35,53
17602,158,31,23,24,38,42
17603,179,52,30,29,22,46
17604,252,51,45,47,56,53
17605,137,29,28,29,25,26
17606,82,15,11,12,26,18
17607,242,55,45,41,51,50
17608,235,62,48,37,32,56
17609,216,54,41,36,30,55
17610,249,58,48,37,51,55
17611,250,50,43,45,58,54
17612,65,12,13,13,15,12
17613,187,54,33,24,24,52
17614,134,10,29,21,51,23
17615,267,51,48,41,68,59
17616,233,47,47,35,51,53
17617,259,54,51,47,44,63
17618,229,60,41,43,28,57
17619,212,56,38,29,35,54
17620,241,52,50,47,39,53
17621,197,55,44,28,25,45
17622,73,13,12,13,23,12
17623,73,15,13,11,16,18
17624,211,55,30,28,40,58
17625,197,52,32,33,29,51
17626,54,8,10,7,16,13
17627,68,5,14,12,20,17
17628,232,49,33,38,54,58
17629,280,62,52,50,54,62
17630,268,60,47,46,55,60
17631,256,60,48,37,53,58
17632,183,51,33,25,30,44
17633,223,60,43,31,34,55
17634,201,32,35,38,40,56
17635,63,9,13,12,17,12
17636,237,53,38,39,55,52
17637,72,11,14,8,26,13
17638,197,44,39,21,45,48
17639,221,45,35,34,56,51
17640,207,53,33,38,31,52
17641,241,58,40,29,62,52
17642,224,56,40,42,30,56
17643,110,22,17,13,30,28
17644,233,52,37,36,52,56
17645,65,8,11,13,15,18
17646,76,11,13,10,25,17
17647,63,5,12,12,15,19
17648,189,42,35,27,35,50
17649,159,29,24,21,36,49
17650,249,58,45,42,46,58
17651,196,49,38,26,36,47
17652,219,49,30,30,56,54
17653,187,53,30,28,32,44
17654,205,51,35,32,35,52
17655,190,48,28,25,41,48
17656,211,38,37,31,39,66
17657,265,51,49,55,55,55
17658,168,32,32,23,26,55
17659,204,43,22,33,49,57
17660,184,42,24,28,47,43
17661,159,26,28,35,30,40
17662,250,59,39,36,59,57
17663,233,41,37,39,58,58
17664,168,29,28,25,43,43
17665,171,38,24,28,42,39
17666,269,59,48,46,58,58
17667,282,64,51,41,61,65
17668,243,61,38,35,49,60
17669,75,8,14,13,27,13
17670,259,51,53,55,48,52
17671,225,56,44,30,35,60
17672,75,8,10,11,27,19
17673,78,11,13,13,27,14
17674,199,59,29,30,37,44
17675,83,12,13,12,26,20
17676,217,54,31,34,46,52
17677,249,61,51,40,40,57
17678,226,50,49,39,39,49
17679,63,14,13,10,16,10
17680,199,46,41,30,32,50
17681,180,35,39,30,32,44
17682,255,42,38,57,58,60
17683,285,62,54,58,55,56
17684,240,55,50,50,35,50
17685,261,56,44,49,53,59
17686,255,51,43,44,60,57
17687,272,62,44,45,58,63
17688,193,50,34,29,32,48
17689,232,48,33,37,56,58
17690,213,55,37,25,44,52
17691,260,58,48,47,49,58
17692,236,54,46,36,44,56
17693,205,42,37,34,45,47
17694,59,8,10,12,18,11
17695,200,52,41,38,31,38
17696,228,47,38,39,52,52
17697,250,53,40,38,61,58
17698,262,58,46,42,58,58
17699,95,13,18,13,25,26
17700,164,38,28,20,36,42
17701,206,50,39,29,35,53
17702,254,55,45,42,56,56
17703,270,61,57,41,50,61
17704,266,64,47,47,45,63
17705,257,50,50,48,58,51
17706,73,5,12,14,27,15
17707,228,54,37,38,46,53
17708,110,14,11,10,56,19
17709,204,53,37,29,32,53
17710,259,62,44,44,53,56
17711,168,27,31,33,36,41
17712,155,30,28,23,33,41
17713,251,56,49,36,52,58
17714,260,58,45,45,52,60
17715,252,57,42,40,55,58
17716,217,54,44,35,31,53
17717,176,28,33,31,42,42
17718,194,46,39,27,41,41
17719,211,49,42,36,40,44
17720,187,49,34,25,34,45
17721,113,12,18,15,42,26
17722,226,56,41,38,36,55
17723,265,58,52,42,55,58
17724,258,58,46,42,53,59
17725,234,43,41,32,58,60
17726,83,12,18,11,22,20
17727,250,56,45,47,47,55
17728,265,58,47,45,56,59
17729,266,59,52,43,50,62
17730,224,57,41,31,41,54
17731,101,17,12,14,34,24
17732,190,36,34,28,46,46
17733,198,54,37,27,28,52
17734,141,23,31,19,38,30
17735,237,52,48,40,46,51
17736,199,42,32,28,43,54
17737,172,49,29,29,28,37
17738,238,49,56,49,40,44
17739,264,71,37,31,55,70
17740,236,58,38,36,50,54
17741,254,50,45,45,60,54
17742,227,58,37,39,44,49
17743,260,60,57,37,51,55
17744,249,56,43,41,58,51
17745,229,48,35,39,54,53
17746,265,55,44,48,62,56
17747,174,29,39,28,44,34
17748,245,56,42,37,53,57
17749,239,50,47,38,50,54
17750,217,45,32,31,54,55
17751,193,52,29,27,34,51
17752,237,58,42,36,46,55
17753,257,55,44,48,53,57
17754,143,28,27,21,36,31
17755,166,40,26,26,39,35
17756,280,51,56,53,64,56
17757,252,52,43,42,55,60
17758,271,59,48,65,38,61
17759,244,60,38,36,55,55
17760,251,51,47,43,55,55
17761,246,51,47,42,54,52
17762,190,58,22,23,28,59
17763,202,42,35,28,46,51
17764,209,51,36,30,39,53
17765,81,12,12,13,24,20
17766,85,9,12,14,35,15
17767,250,67,51,35,42,55
17768,265,61,44,39,60,61
17769,259,66,42,38,51,62
17770,258,54,54,42,55,53
17771,192,50,39,29,28,46
17772,260,55,43,42,64,56
17773,221,53,35,34,48,51
17774,297,55,66,68,54,54
17775,232,60,43,34,36,59
17776,150,25,31,28,30,36
17777,251,56,41,40,58,56
17778,209,53,30,34,42,50
17779,187,32,30,32,45,48
17780,276,61,50,43,62,60
17781,214,40,31,38,50,55
17782,231,51,38,44,52,46
17783,69,11,12,11,20,15
17784,236,54,51,40,39,52
17785,89,12,16,13,23,25
17786,40,5,7,5,12,11
17787,187,40,30,24,42,51
17788,256,51,46,45,64,50
17789,256,53,47,39,57,60
17790,185,54,28,31,37,35
17791,231,59,42,36,38,56
17792,263,53,51,49,55,55
17793,243,56,53,35,43,56
17794,198,55,32,28,39,44
17795,221,52,41,35,45,48
17796,201,61,35,34,26,45
17797,226,47,39,34,51,55
17798,71,13,14,12,18,14
17799,225,49,32,39,46,59
17800,232,57,42,36,41,56
17801,189,51,30,32,31,45
17802,201,52,35,29,30,55
17803,114,17,13,16,32,36
17804,264,58,49,47,51,59
17805,71,11,11,11,25,13
17806,196,47,30,28,41,50
17807,238,61,47,35,36,59
17808,226,44,34,38,58,52
17809,168,35,31,24,39,39
17810,64,11,12,10,15,16
17811,120,15,31,29,24,21
17812,267,55,53,46,56,57
17813,254,55,51,47,48,53
17814,165,34,34,24,35,38
17815,230,61,45,32,37,55
17816,143,23,21,22,43,34
17817,151,28,25,25,41,32
17818,212,56,36,33,34,53
17819,67,11,11,10,23,12
17820,234,52,35,39,54,54
17821,213,56,41,31,28,57
17822,80,12,13,14,20,21
17823,221,62,36,30,32,61
17824,74,14,14,11,24,11
17825,143,15,20,29,49,30
17826,196,44,37,33,37,45
17827,57,8,10,13,15,11
17828,150,33,27,29,26,35
17829,215,50,36,28,47,54
17830,178,35,25,27,41,50
17831,260,56,48,40,58,58
17832,218,54,43,31,28,62
17833,76,12,11,13,25,15
17834,258,57,48,39,59,55
17835,101,20,18,19,20,24
17836,244,54,45,35,54,56
17837,179,57,30,28,22,42
17838,267,60,44,44,58,61
17839,247,59,43,37,47,61
17840,63,6,11,11,25,10
17841,71,12,13,12,16,18
17842,216,49,41,27,51,48
17843,57,8,12,11,15,11
17844,275,66,50,52,50,57
17845,223,43,35,41,53,51
17846,215,58,42,33,29,53
17847,236,46,48,39,48,55
17848,280,58,55,54,56,57
17849,208,49,40,31,40,48
17850,246,60,32,35,57,62
17851,89,16,17,14,23,19
17852,76,10,12,12,24,18
17853,62,7,13,12,19,11
17854,133,28,23,23,29,30
17855,62,11,11,10,18,12
17856,244,54,45,48,44,53
17857,200,48,35,32,40,45
17858,251,62,45,37,50,57
17859,223,46,37,38,50,52
17860,148,28,27,20,41,32
17861,264,58,51,40,55,60
17862,242,57,37,35,57,56
17863,264,53,49,55,52,55
17864,246,53,40,43,60,50
17865,245,55,50,40,47,53
17866,68,8,10,12,19,19
17867,192,36,31,36,41,48
17868,265,54,45,50,57,59
17869,269,57,50,52,57,53
17870,229,57,42,41,35,54
17871,249,55,55,44,42,53
17872,220,53,40,30,39,58
17873,259,56,48,40,57,58
17874,248,59,47,41,43,58
17875,74,11,10,13,21,19
17876,77,11,13,11,29,13
17877,258,62,53,40,45,58
17878,224,46,33,30,56,59
17879,66,12,13,10,15,16
17880,232,52,53,36,36,55
17881,189,33,35,30,49,42
17882,221,53,39,37,38,54
17883,199,50,38,30,29,52
17884,165,26,27,29,24,59
17885,260,57,45,40,57,61
17886,60,9,10,10,20,11
17887,245,60,35,39,52,59
17888,64,7,11,11,22,13
17889,137,29,21,24,22,41
17890,236,49,44,43,53,47
17891,154,35,23,24,31,41
17892,255,52,56,33,56,58
17893,271,55,51,52,57,56
17894,237,49,40,37,57,54
17895,241,56,37,41,54,53
17896,229,56,44,38,37,54
17897,69,8,10,11,24,16
17898,187,45,34,27,32,49
17899,188,55,25,23,29,56
17900,226,58,40,31,40,57
17901,194,53,29,29,33,50
17902,269,52,47,49,60,61
17903,226,55,41,34,40,56
17904,232,60,49,30,33,60
17905,233,55,48,36,42,52
17906,177,35,24,29,45,44
17907,238,56,44,42,43,53
17908,226,51,41,37,41,56
17909,254,66,51,40,38,59
17910,77,7,12,14,25,19
17911,218,47,42,38,36,55
17912,251,57,44,36,56,58
17913,73,8,14,14,22,15
17914,227,52,36,33,49,57
17915,189,41,24,25,45,54
17916,181,41,21,22,54,43
17917,236,48,36,38,60,54
17918,161,39,20,21,22,59
17919,225,50,38,36,49,52
17920,267,60,48,45,55,59
17921,266,58,54,42,57,55
17922,181,51,28,27,23,52
17923,189,45,26,20,45,53
17924,90,14,13,14,28,21
17925,265,54,53,50,55,53
17926,256,55,48,40,55,58
17927,266,64,52,43,47,60
17928,87,7,13,14,35,18
17929,242,53,39,38,57,55
17930,215,58,41,26,41,49
17931,126,25,18,24,29,30
17932,163,34,26,33,30,40
17933,203,47,44,34,28,50
17934,217,43,33,31,51,59
17935,212,45,35,38,40,54
17936,229,53,48,30,47,51
17937,229,56,46,34,34,59
17938,235,49,36,35,56,59
17939,248,55,38,41,61,53
17940,81,5,12,13,28,23
17941,263,64,49,42,46,62
17942,186,36,32,32,43,43
17943,151,20,26,23,23,59
17944,178,45,28,23,34,48
17945,242,52,39,40,57,54
17946,80,10,14,10,27,19
17947,208,39,49,34,42,44
17948,222,55,35,34,44,54
17949,198,36,43,61,33,25
17950,163,21,25,23,35,59
17951,136,28,21,28,25,34
17952,226,48,35,31,57,55
17953,159,27,31,28,43,30
17954,54,6,10,7,20,11
17955,193,41,32,29,44,47
17956,247,58,43,34,58,54
17957,72,16,14,12,18,12
17958,76,10,12,13,30,11
17959,193,33,35,36,46,43
17960,260,55,48,42,60,55
17961,220,63,37,31,31,58
17962,135,23,22,24,27,39
17963,264,55,53,50,52,54
17964,243,58,41,38,51,55
17965,148,32,29,23,34,30
17966,183,57,30,29,28,39
17967,241,51,41,42,55,52
17968,176,35,26,28,44,43
17969,254,54,48,35,59,58
17970,261,51,51,43,58,58
17971,201,49,42,30,37,43
17972,232,52,44,37,46,53
17973,246,62,43,37,47,57
17974,255,60,54,42,43,56
17975,223,51,30,37,55,50
17976,64,10,11,12,21,10
17977,209,53,36,32,39,49
17978,248,60,40,35,54,59
17979,74,12,13,11,20,18
17980,198,47,34,31,32,54
17981,215,41,45,26,52,51
17982,183,53,33,25,28,44
17983,244,49,37,51,49,58
17984,262,59,48,47,52,56
17985,215,50,31,32,47,55
17986,216,49,43,23,49,52
17987,217,46,43,32,45,51
17988,86,11,16,17,24,18
17989,247,55,40,42,54,56
17990,52,6,8,8,20,10
17991,220,49,46,30,46,49
17992,247,51,47,45,50,54
17993,63,6,13,11,23,10
17994,77,15,13,11,26,12
17995,232,57,49,34,40,52
17996,258,55,50,52,47,54
17997,222,39,51,38,46,48
17998,72,7,13,13,25,14
17999,236,58,42,40,42,54
18000,159,29,35,30,28,37
18001,195,51,36,29,29,50
18002,275,52,55,55,58,55
18003,59,7,11,10,16,15
18004,244,57,40,39,54,54
18005,177,32,36,24,45,40
18006,231,52,40,34,50,55
18007,222,46,43,42,43,48
18008,228,45,34,44,53,52
18009,72,14,11,13,21,13
18010,218,60,39,30,34,55
18011,195,53,25,30,48,39
18012,186,51,28,29,31,47
18013,182,45,33,28,29,47
18014,76,10,11,11,28,16
18015,245,51,43,42,54,55
18016,176,53,29,29,23,42
18017,188,47,36,31,32,42
18018,71,11,12,14,16,18
18019,196,49,37,30,34,46
18020,183,58,32,31,32,30
18021,253,51,43,44,61,54
18022,256,58,47,43,57,51
18023,65,9,12,13,15,16
18024,186,53,31,28,29,45
18025,268,56,51,48,58,55
